A	B
MBIP	MUC1
KCTD14	MUC1
TMEM45B	MUC1
TMEM163	MUC1
BMP3	MUC1
ACOXL	MUC1
ADGRF1	MUC1
LPCAT1	MUC1
C16orf89	MUC1
C4orf19	MUC1
GOLGA7B	MUC1
WIF1	MUC1
HKDC1	MUC1
B3GNT7	MUC1
KCNJ15	MUC1
TMEM164	MUC1
CREB3L1	MUC1
SLC34A2	MUC1
KRTCAP3	MUC1
AHCYL2	MUC1
LAD1	MUC1
IRX6	MUC1
TLCD1	MUC1
DMKN	MUC1
BDH1	MUC1
NAGS	MUC1
BICDL2	MUC1
ALPL	MUC1
PIGR	MUC1
CFAP221	MUC1
SGPP2	MUC1
FZD5	MUC1
CCDC141	MUC1
CDS1	MUC1
RBM47	MUC1
SLC6A20	MUC1
LIPH	MUC1
HHIP	MUC1
FABP5	MUC1
RASEF	MUC1
MID1IP1	MUC1
AQP3	MUC1
LARGE2	MUC1
AMN	MUC1
SPINT1	MUC1
C2	MUC1
TMEM92	MUC1
PRR15L	MUC1
TMC4	MUC1
SERPINF2	MUC1
ABCA3	MUC1
PLAAT5	MUC1
ENTPD3	MUC1
MFSD2A	MUC1
LGI3	MUC1
SFTPC	MUC1
SERINC2	MUC1
MUCL3	MUC1
SFTPB	MUC1
PLA2G4F	MUC1
PARM1	MUC1
PCSK9	MUC1
AGPAT2	MUC1
FASN	MUC1
SDR16C5	MUC1
GSTA4	MUC1
TANC2	MUC1
FUT3	MUC1
KRT19	MUC1
MACROD2	MUC1
PDP2	MUC1
DHCR7	MUC1
AGR3	MUC1
SLCO4C1	MUC1
SLC26A9	MUC1
GOLT1A	MUC1
SLC29A2	MUC1
SEZ6L2	MUC1
KDF1	MUC1
SHMT1	MUC1
B3GNT8	MUC1
NIM1K	MUC1
IRX3	MUC1
ALOX15B	MUC1
ZBTB42	MUC1
FAM83H	MUC1
RPH3AL	MUC1
SYNE4	MUC1
C6orf223	MUC1
CLDN7	MUC1
GKN2	MUC1
GPR39	MUC1
TMPRSS2	MUC1
KCNQ3	MUC1
PKP3	MUC1
NCMAP	MUC1
SORCS2	MUC1
SFTPA2	MUC1
CCDC124	FAAP100
WIZ	FAAP100
NCDN	FAAP100
PHPT1	FAAP100
ISOC2	FAAP100
MRPL28	FAAP100
NDUFB7	FAAP100
TIMM13	FAAP100
MPG	FAAP100
BCKDK	FAAP100
SNAPC2	FAAP100
MRPL4	FAAP100
LRFN3	FAAP100
RBM42	FAAP100
DOHH	FAAP100
HSPBP1	FAAP100
MVB12A	FAAP100
ALDH16A1	FAAP100
JOSD2	FAAP100
FAM234A	FAAP100
GLYCTK	FAAP100
RFNG	FAAP100
PUSL1	FAAP100
GPR137	FAAP100
CCDC106	FAAP100
LRFN4	FAAP100
HRAS	FAAP100
RIN1	FAAP100
MICOS13	FAAP100
AURKAIP1	FAAP100
PARP10	FAAP100
GADD45GIP1	FAAP100
BCAR1	IRF7
ABCA7	IRF7
PPP2R5B	IRF7
CD40	IRF7
RASAL3	IRF7
TRAF2	IRF7
SSBP4	IRF7
MOB3C	IRF7
SH2B2	IRF7
RELL2	IRF7
NCKAP5L	IRF7
CCDC88B	IRF7
ANKRD13D	IRF7
MAP3K11	IRF7
CEP68	L3MBTL1
CCDC88C	L3MBTL1
KIAA0556	L3MBTL1
UNKL	L3MBTL1
MYO15A	L3MBTL1
NLRP1	L3MBTL1
RPS6KA5	L3MBTL1
SEPSECS	L3MBTL1
ACVR2B	L3MBTL1
PASK	L3MBTL1
ARMC2	L3MBTL1
HOXB3	L3MBTL1
ODF2L	L3MBTL1
IQSEC2	L3MBTL1
SPATA6	L3MBTL1
PCNX2	L3MBTL1
NEK3	L3MBTL1
GNAL	L3MBTL1
SYTL1	L3MBTL1
WDPCP	L3MBTL1
AK9	L3MBTL1
NPR2	L3MBTL1
CCDC28B	L3MBTL1
SCNN1D	L3MBTL1
KATNAL2	L3MBTL1
PROCA1	L3MBTL1
TCTN2	L3MBTL1
MBOAT1	L3MBTL1
RAD9A	L3MBTL1
RAB37	L3MBTL1
CRACR2B	L3MBTL1
PCED1B	L3MBTL1
C19orf71	L3MBTL1
RBM43	L3MBTL1
SIKE1	BRCC3
HPF1	BRCC3
RIOK2	BRCC3
TM7SF3	BRCC3
PMS1	BRCC3
SRBD1	BRCC3
FUNDC1	BRCC3
PIGB	BRCC3
ZMPSTE24	BRCC3
MRPS33	BRCC3
ZNF268	BRCC3
GSKIP	BRCC3
C17orf75	BRCC3
MLX	BRCC3
MRPS27	BRCC3
TTC1	BRCC3
DNAJC16	BRCC3
ACADM	BRCC3
NSL1	BRCC3
PPP1R8	BRCC3
ALG5	BRCC3
ATPAF1	BRCC3
VAPB	BRCC3
OARD1	BRCC3
TUBGCP3	BRCC3
TRMT5	BRCC3
MTX2	BRCC3
EIF2AK4	BRCC3
MCCC2	BRCC3
TMEM128	BRCC3
PCBD2	BRCC3
POLR3F	BRCC3
TMEM60	BRCC3
ORC3	BRCC3
TFCP2	BRCC3
PIGC	BRCC3
EIF4E2	BRCC3
MFSD9	BRCC3
TGFBRAP1	BRCC3
PWP1	BRCC3
NDUFB5	BRCC3
TMEM62	BRCC3
SLC35A5	BRCC3
PRPSAP2	BRCC3
NVL	BRCC3
PPIP5K2	BRCC3
RPP30	BRCC3
HAUS1	BRCC3
POC5	BRCC3
RMND1	BRCC3
PAXIP1	BRCC3
PAFAH2	BRCC3
HLCS	BRCC3
VPS11	BRCC3
SMARCAD1	BRCC3
SLC4A1AP	BRCC3
NUDT5	BRCC3
PTER	BRCC3
HIF1AN	BRCC3
ALKBH3	BRCC3
DIS3L	BRCC3
ZCCHC4	BRCC3
C1GALT1C1	BRCC3
NME6	BRCC3
MRPL13	BRCC3
ZBTB8OS	BRCC3
MRPS23	BRCC3
MRPS11	BRCC3
ST6GALNAC2	LMNTD2
IZUMO4	LMNTD2
NOP53	LMNTD2
ICAM5	LMNTD2
ARHGEF4	LMNTD2
RALGPS1	LMNTD2
CKB	LMNTD2
ACSF2	LMNTD2
SLC16A11	LMNTD2
PNPLA2	LMNTD2
NRBP2	LMNTD2
ADAM22	PRKG1
TSPAN9	PRKG1
DCN	PRKG1
GPM6B	PRKG1
LIMA1	PRKG1
CDK14	PRKG1
PRDM6	PRKG1
LIMCH1	PRKG1
CYBRD1	PRKG1
TRHDE	PRKG1
OPHN1	PRKG1
PCDHB4	PRKG1
TXNDC16	PRKG1
ESR1	PRKG1
FMO2	PRKG1
DAAM1	PRKG1
PLCB4	PRKG1
CHRDL1	PRKG1
CAB39L	PRKG1
ARHGAP21	PRKG1
SOX6	PRKG1
PPFIBP1	PRKG1
CEP85L	PRKG1
ADGRG6	PRKG1
SEMA5A	PRKG1
GHR	PRKG1
FOXP1	PRKG1
SPTBN1	PRKG1
MARK1	PRKG1
C1orf198	PRKG1
MXI1	PRKG1
PCDHB14	PRKG1
TBX4	PRKG1
OPTN	PRKG1
MACF1	PRKG1
GNAI1	PRKG1
DOCK4	PRKG1
TTBK2	PRKG1
MINDY2	PRKG1
CDO1	PRKG1
PRRG1	PRKG1
ANO1	PRKG1
SBF2	PRKG1
ADGRB3	PRKG1
GARNL3	PRKG1
RAB30	PRKG1
TRPC6	PRKG1
UACA	PRKG1
PLCE1	PRKG1
CCNG2	PRKG1
AEBP2	PRKG1
MBNL2	PRKG1
PELI2	PRKG1
ABCA8	PRKG1
HMCN1	PRKG1
EXOC6B	PRKG1
SSBP2	PRKG1
RNF217	PRKG1
TACC1	PRKG1
NFIB	PRKG1
CNKSR2	PRKG1
KIAA1328	PRKG1
CRIM1	PRKG1
GUCY1A2	PRKG1
USP12	PRKG1
PLEKHH2	PRKG1
PLA2R1	PRKG1
PTPRD	PRKG1
SEMA3D	PRKG1
ANGPT1	PRKG1
ELMO1	PRKG1
RAVER2	PRKG1
CAMK2N1	PRKG1
PDLIM5	PRKG1
ARHGAP42	PRKG1
MFAP4	PRKG1
IRS1	PRKG1
ROBO1	PRKG1
DENND5B	PRKG1
MCC	PRKG1
SRGAP2C	PRKG1
PEAK1	PRKG1
ZDHHC14	PRKG1
ANO6	PRKG1
NAALADL2	PRKG1
TLCD5	PRKG1
UNC5C	PRKG1
MAML2	PRKG1
HOXB5	NR2F2
TBX4	NR2F2
MEIS1	NR2F2
HOXB2	NR2F2
MAF	NR2F2
C14orf28	NR2F2
TSHZ1	NR2F2
IGIP	NR2F2
HOXB4	NR2F2
ARHGEF5	TLCD2
ATP11A	TLCD2
C12orf49	TLCD2
LPCAT3	TLCD2
NHSL1	TLCD2
TMEM63B	TLCD2
B3GNT7	TLCD2
KIAA1522	TLCD2
MOAP1	TLCD2
KLF13	TLCD2
ALCAM	TLCD2
MTHFR	TLCD2
CTNNBIP1	TLCD2
TMEM30B	TLCD2
BTBD9	TLCD2
ADAM22	LSAMP
DCN	LSAMP
TIMP2	LSAMP
LIMA1	LSAMP
ABCC9	LSAMP
CYBRD1	LSAMP
EVC	LSAMP
EPB41L2	LSAMP
HEPH	LSAMP
ESR1	LSAMP
CPQ	LSAMP
RAB23	LSAMP
PLSCR4	LSAMP
PARD3B	LSAMP
OLFML3	LSAMP
PKD2	LSAMP
KLF12	LSAMP
PCDHB14	LSAMP
PLXDC2	LSAMP
GLT8D2	LSAMP
TSHZ3	LSAMP
SSPN	LSAMP
SOX5	LSAMP
DTNA	LSAMP
DZIP1	LSAMP
UACA	LSAMP
HMCN1	LSAMP
RBMS3	LSAMP
TRPC1	LSAMP
TMEM47	LSAMP
DST	LSAMP
SETBP1	LSAMP
PLA2R1	LSAMP
PTPRD	LSAMP
CACNA2D1	LSAMP
ABI3BP	LSAMP
ELMO1	LSAMP
DDR2	LSAMP
FREM1	LSAMP
ANTXR1	LSAMP
ROBO1	LSAMP
BCL2	LSAMP
PEAK1	LSAMP
NAALADL2	LSAMP
UNC5C	LSAMP
FBXL7	LSAMP
SLIT3	LSAMP
PRKG1	LSAMP
FHL1	OLFML2A
EFCC1	OLFML2A
MACF1	OLFML2A
MYH10	OLFML2A
PDE5A	OLFML2A
SLIT2	OLFML2A
EDNRA	OLFML2A
GRIA1	OLFML2A
VEGFD	OLFML2A
USP33	SP1
MAP3K4	SP1
FAM136A	MRPL40
MRPS35	MRPL40
FECH	MRPL40
PREP	MRPL40
TMEM101	MRPL40
APEX1	MRPL40
MTCH2	MRPL40
GTF2H3	MRPL40
PEX7	MRPL40
CYB561D2	MRPL40
MPV17	MRPL40
CNPPD1	MRPL40
KLHL12	MRPL40
AKR1A1	MRPL40
CPSF3	MRPL40
ALG5	MRPL40
ITPA	MRPL40
MTX2	MRPL40
ASH2L	MRPL40
ELP3	MRPL40
RTCA	MRPL40
INTS14	MRPL40
RITA1	MRPL40
PRPSAP2	MRPL40
TMCO1	MRPL40
TARS2	MRPL40
YIPF5	MRPL40
ERLIN2	MRPL40
DHRS4	MRPL40
C12orf43	MRPL40
BPNT1	MRPL40
RFT1	MRPL40
PDSS2	MRPL40
WASHC5	MRPL40
PIGO	MRPL40
COMMD8	MRPL40
RAMAC	MRPL40
JAGN1	MRPL40
PPIH	MRPL40
HDDC3	MRPL40
SLC9A3R2	INKA1
CCM2L	INKA1
LYL1	INKA1
USHBP1	INKA1
HSPA12B	INKA1
ZSWIM3	INKA1
NRROS	INKA1
AKAP8L	PCGF3
METTL22	PCGF3
LRCH4	PCGF3
FAM76B	PCGF3
GPATCH2L	PCGF3
DDX17	PCGF3
MTMR3	PCGF3
VCPKMT	PCGF3
SRSF5	PCGF3
DIDO1	PCGF3
CLASRP	PCGF3
DDX5	PCGF3
IFT20	PCGF3
PHF12	PCGF3
TRIM38	PCGF3
TENT4A	PCGF3
PTBP2	PCGF3
OSBPL2	PCGF3
SRRM1	PCGF3
CDK9	PCGF3
CREBZF	PCGF3
CSAD	PCGF3
MAN2C1	PCGF3
TCF25	PCGF3
NARF	PCGF3
IQSEC1	PCGF3
FAM193B	PCGF3
CACUL1	PCGF3
GATAD1	PCGF3
DIP2A	PCGF3
MRNIP	PCGF3
LEMD2	PCGF3
ATG4B	PCGF3
PHF8	PCGF3
GRK2	PCGF3
DNHD1	PCGF3
POU6F1	PCGF3
RBM33	PCGF3
STPG1	LMLN
FUZ	LMLN
IFT88	LMLN
GEMIN8	LMLN
KIAA0556	LMLN
CC2D2A	LMLN
SPA17	LMLN
HSPB11	LMLN
KIF9	LMLN
IFT74	LMLN
CLUAP1	LMLN
ZC2HC1A	LMLN
TTC26	LMLN
TRIM2	LMLN
MDM1	LMLN
ENPP5	LMLN
IQCG	LMLN
OSCP1	LMLN
RCAN3	LMLN
IFT46	LMLN
HMGN3	LMLN
BBOF1	LMLN
DNAL1	LMLN
LRP11	LMLN
IFT81	LMLN
TTC21B	LMLN
BCAS4	LMLN
IFT22	LMLN
RSPH3	LMLN
STK33	LMLN
TMEM254	LMLN
KCTD1	LMLN
BPHL	LMLN
CLBA1	LMLN
GAS8	LMLN
NPHP1	LMLN
SPAG16	LMLN
ANKMY1	LMLN
IRAK1BP1	LMLN
WDR31	LMLN
TTC12	LMLN
WDR17	LMLN
CCL28	LMLN
ABCA5	LMLN
AK9	LMLN
ZNF19	LMLN
IQCC	LMLN
KIAA1841	LMLN
STK36	LMLN
GLB1L	LMLN
LZTFL1	LMLN
IFT122	LMLN
PLXNB1	LMLN
MAP9	LMLN
STRBP	LMLN
TTC8	LMLN
ZNF606	LMLN
FAM161A	LMLN
ZNF440	LMLN
LRRC34	LMLN
IQCK	LMLN
CCDC57	LMLN
ZDHHC13	LMLN
GRAMD1C	LMLN
P4HTM	LMLN
TMEM107	LMLN
CCDC125	LMLN
SLC25A5	P4HB
GGCT	P4HB
MVP	P4HB
CHPF2	P4HB
AIFM2	P4HB
MRTO4	P4HB
CTSA	P4HB
HSD17B10	P4HB
PES1	P4HB
TTLL12	P4HB
PRMT5	P4HB
MTHFD1	P4HB
PSMB5	P4HB
AHCY	P4HB
EARS2	P4HB
SLC1A5	P4HB
PLOD3	P4HB
POLD2	P4HB
NPM3	P4HB
PNPO	P4HB
TMEM104	P4HB
CTSC	P4HB
MTCH2	P4HB
MLEC	P4HB
GMDS	P4HB
MRPL3	P4HB
EEF1B2	P4HB
MRPL37	P4HB
EBNA1BP2	P4HB
GOT1	P4HB
ACO1	P4HB
NLN	P4HB
POR	P4HB
PAICS	P4HB
ARPC1B	P4HB
TUBG1	P4HB
ACLY	P4HB
RAN	P4HB
TMEM241	P4HB
TIMM10	P4HB
CDK4	P4HB
CCT7	P4HB
IMP4	P4HB
PREB	P4HB
ATIC	P4HB
SNRPF	P4HB
RPS2	P4HB
SLC39A1	P4HB
SIGMAR1	P4HB
PTGES2	P4HB
CCT5	P4HB
ATP5MC3	P4HB
AIFM1	P4HB
G6PD	P4HB
NACC1	P4HB
BOLA3	P4HB
CCT3	P4HB
TKT	P4HB
CTSB	P4HB
STOML2	P4HB
C19orf48	P4HB
PRDX2	P4HB
RPSA	P4HB
PSMD1	P4HB
PSMD2	P4HB
LMNB2	P4HB
TALDO1	P4HB
PFAS	P4HB
DCTPP1	P4HB
SCFD2	P4HB
STRAP	PSMD13
CS	PSMD13
RHOA	PSMD13
DNM1L	PSMD13
GSS	PSMD13
APMAP	PSMD13
KPNB1	PSMD13
AREL1	PSMD13
SPCS3	PSMD13
COX7B	PSMD13
CAP1	PSMD13
PDHA1	PSMD13
ARF3	PSMD13
CERS5	PSMD13
TPM3	PSMD13
EIF2B5	PSMD13
SHISA5	PSMD13
PGAM1	PSMD13
TMEM167A	PSMD13
RAD23A	PSMD13
TIMP2	PBX1
LIMCH1	PBX1
CYBRD1	PBX1
FKBP7	PBX1
EPB41L2	PBX1
HOXA3	PBX1
SH3D19	PBX1
SEMA5A	PBX1
GHR	PBX1
PLCL1	PBX1
PKD2	PBX1
PCDHB14	PBX1
AMOT	PBX1
GNAI1	PBX1
GARNL3	PBX1
FOXF2	PBX1
GIPC2	PBX1
DYNC2LI1	PBX1
SLC40A1	PBX1
ABCA8	PBX1
GULP1	PBX1
TRPC1	PBX1
NFIB	PBX1
ADD3	PBX1
KIAA1328	PBX1
ANKAR	PBX1
IGSF10	PBX1
ELMO1	PBX1
FZD1	PBX1
IRS1	PBX1
MCC	PBX1
UNC5C	PBX1
TESC	NDUFA4L2
CHRD	NDUFA4L2
TBX2	NDUFA4L2
COX4I2	NDUFA4L2
LRRC4B	NDUFA4L2
ADAMTS7	NDUFA4L2
CACNB3	NDUFA4L2
EFEMP2	NDUFA4L2
FAS	ZFP36L1
ZNF516	ZFP36L1
EIF1B	ZFP36L1
TRIP10	ZFP36L1
PML	ZFP36L1
PPP1R18	ZFP36L1
DONSON	ZFP36L1
SMAD3	ZFP36L1
GOT2	UBE2L3
IER3IP1	UBE2L3
TMX1	UBE2L3
SERBP1	UBE2L3
VMA21	UBE2L3
KDM7A	BRWD1
PHTF2	BRWD1
FARP2	BRWD1
REV3L	BRWD1
CEP68	BRWD1
ZRANB1	BRWD1
RB1CC1	BRWD1
IKZF2	BRWD1
PHLPP2	BRWD1
PREX2	BRWD1
ARHGAP6	BRWD1
VPS13D	BRWD1
ARID1B	BRWD1
ATP11B	BRWD1
PPP1R12A	BRWD1
ANKRD44	BRWD1
SP100	BRWD1
RORA	BRWD1
NEDD4	BRWD1
TESK2	BRWD1
RHOBTB1	BRWD1
PDE8A	BRWD1
RASAL2	BRWD1
CDC14A	BRWD1
OPHN1	BRWD1
EPB41L2	BRWD1
MEF2C	BRWD1
ERO1B	BRWD1
KIZ	BRWD1
SLC23A2	BRWD1
ZBTB25	BRWD1
MAP3K20	BRWD1
RBFOX2	BRWD1
DDHD1	BRWD1
DAAM1	BRWD1
SRSF5	BRWD1
RPS6KA5	BRWD1
CCNB1IP1	BRWD1
ARHGAP5	BRWD1
STK4	BRWD1
ZNF516	BRWD1
ARHGEF7	BRWD1
HBP1	BRWD1
ARHGAP21	BRWD1
CPEB3	BRWD1
GAB1	BRWD1
FBXW7	BRWD1
PPFIBP1	BRWD1
CDKN1B	BRWD1
HECA	BRWD1
MAN2A1	BRWD1
TENT4A	BRWD1
LNPEP	BRWD1
CBLB	BRWD1
ACVR2B	BRWD1
FOXP1	BRWD1
ASB3	BRWD1
CLIP4	BRWD1
AAK1	BRWD1
RALGPS2	BRWD1
AKT3	BRWD1
PKD2	BRWD1
KLF12	BRWD1
PPP3CC	BRWD1
PIK3CA	BRWD1
ODF2L	BRWD1
OPTN	BRWD1
NCOA3	BRWD1
ATXN1	BRWD1
DYRK2	BRWD1
DOCK4	BRWD1
MKLN1	BRWD1
MINDY2	BRWD1
ARHGEF6	BRWD1
LRCH2	BRWD1
AFDN	BRWD1
PRRG1	BRWD1
ZNF141	BRWD1
KHDC4	BRWD1
BTG1	BRWD1
MEIS2	BRWD1
KATNBL1	BRWD1
SOX5	BRWD1
DTNA	BRWD1
PHF21A	BRWD1
LRCH1	BRWD1
KCTD3	BRWD1
UACA	BRWD1
ARHGAP29	BRWD1
PPM1B	BRWD1
BARD1	BRWD1
CCNG2	BRWD1
N4BP2L1	BRWD1
MBNL2	BRWD1
PELI2	BRWD1
IGF1R	BRWD1
ARHGAP17	BRWD1
ZCCHC2	BRWD1
LYST	BRWD1
MBOAT2	BRWD1
GULP1	BRWD1
VGLL4	BRWD1
RBMS3	BRWD1
SSBP2	BRWD1
RNF217	BRWD1
HMBOX1	BRWD1
ZEB1	BRWD1
ADD3	BRWD1
TCF7L2	BRWD1
PDCD4	BRWD1
SAV1	BRWD1
PARP8	BRWD1
DST	BRWD1
JMY	BRWD1
USP12	BRWD1
CCDC50	BRWD1
HNRNPDL	BRWD1
DGKE	BRWD1
CACNA2D1	BRWD1
ZUP1	BRWD1
LSM11	BRWD1
MICU3	BRWD1
FAM122C	BRWD1
PUS10	BRWD1
YY1AP1	BRWD1
RNF168	BRWD1
IL15	BRWD1
TP53INP1	BRWD1
KIF27	BRWD1
BEND7	BRWD1
RAB8B	BRWD1
RIMKLB	BRWD1
TBC1D2B	BRWD1
SNTB2	BRWD1
CA5B	BRWD1
DENND5B	BRWD1
ATF7IP	BRWD1
SRGAP2C	BRWD1
PEAK1	BRWD1
DENND4A	BRWD1
YPEL2	BRWD1
PAWR	BRWD1
LCORL	BRWD1
FGD6	BRWD1
SATB1	BRWD1
SPATA13	BRWD1
TRIM52	BRWD1
GOLGA6L4	BRWD1
MAML2	BRWD1
LRRC37B	BRWD1
ZMYND10	MORN5
PROM1	MORN5
DNAH9	MORN5
BAIAP3	MORN5
DLEC1	MORN5
GIPR	MORN5
LRRC23	MORN5
EFCAB1	MORN5
C6	MORN5
ATP12A	MORN5
SPAG6	MORN5
TP73	MORN5
CFAP61	MORN5
IL5RA	MORN5
TEKT2	MORN5
SEC14L3	MORN5
RAB36	MORN5
SPEF1	MORN5
TSNAXIP1	MORN5
CCDC113	MORN5
RP1	MORN5
EYA1	MORN5
CCDC114	MORN5
CAPS	MORN5
DNAH11	MORN5
RSPH4A	MORN5
PACRG	MORN5
C6orf118	MORN5
NME5	MORN5
SERPINI2	MORN5
HHLA2	MORN5
IQCG	MORN5
NEK11	MORN5
DNAH6	MORN5
GRIN3B	MORN5
TSPAN1	MORN5
CCDC181	MORN5
CASC1	MORN5
ADGB	MORN5
DNAH7	MORN5
BBOF1	MORN5
CFAP58	MORN5
CCDC170	MORN5
DNAI1	MORN5
C20orf85	MORN5
TEKT3	MORN5
BPIFB1	MORN5
SIX1	MORN5
RIBC2	MORN5
CDHR3	MORN5
LRRC6	MORN5
FOXJ1	MORN5
CACNG6	MORN5
TTLL9	MORN5
CNGA4	MORN5
RGS22	MORN5
STOML3	MORN5
FAM83F	MORN5
LRRIQ1	MORN5
DYDC2	MORN5
ERN2	MORN5
CCDC146	MORN5
KCNH3	MORN5
MYCBPAP	MORN5
WDR38	MORN5
SPAG8	MORN5
TTC29	MORN5
TMPRSS4	MORN5
CFAP300	MORN5
TRIM29	MORN5
MDH1B	MORN5
CCDC65	MORN5
MORN3	MORN5
AK7	MORN5
CCDC33	MORN5
WDR93	MORN5
LRRC46	MORN5
CCDC40	MORN5
FBXO15	MORN5
PLPP2	MORN5
ZNF473	MORN5
CFAP74	MORN5
FHAD1	MORN5
BEST4	MORN5
ROPN1L	MORN5
TCTE1	MORN5
ARHGAP39	MORN5
PLEKHS1	MORN5
SCGB1A1	MORN5
CCDC81	MORN5
DOC2A	MORN5
SPATA4	MORN5
PIH1D2	MORN5
ENKUR	MORN5
MAT1A	MORN5
TEX9	MORN5
CCDC74B	MORN5
CAPSL	MORN5
CCNO	MORN5
WDR78	MORN5
FAM81B	MORN5
FAM92B	MORN5
ANKFN1	MORN5
CHST9	MORN5
DNAAF1	MORN5
CCDC173	MORN5
SPAG17	MORN5
CFAP70	MORN5
CLDN8	MORN5
C1orf158	MORN5
HYDIN	MORN5
DRC1	MORN5
WDR66	MORN5
LRRC43	MORN5
RIBC1	MORN5
DNAH3	MORN5
CCDC17	MORN5
DRC7	MORN5
TPPP3	MORN5
RSPH1	MORN5
C21orf58	MORN5
C9orf116	MORN5
CFAP157	MORN5
TMEM190	MORN5
LRRC71	MORN5
SCGB3A1	MORN5
ALOX15	MORN5
CCDC78	MORN5
UBXN10	MORN5
TTLL10	MORN5
C1orf87	MORN5
WDR63	MORN5
SPATA17	MORN5
CCDC74A	MORN5
TEKT4	MORN5
SPATA18	MORN5
NEK10	MORN5
EFHB	MORN5
CFAP100	MORN5
ZNF474	MORN5
IQUB	MORN5
C7orf57	MORN5
C9orf24	MORN5
CFAP47	MORN5
ARMC3	MORN5
AK8	MORN5
SPACA9	MORN5
AGBL2	MORN5
C16orf71	MORN5
IQCD	MORN5
CFAP52	MORN5
MS4A8	MORN5
TTC16	MORN5
DNAAF3	MORN5
TEKT1	MORN5
TTC21A	MORN5
DYNLRB2	MORN5
VWA3B	MORN5
ZBBX	MORN5
ARMC4	MORN5
C22orf15	MORN5
FABP6	MORN5
FRMPD2	MORN5
DCDC1	MORN5
DNAI2	MORN5
CFAP46	MORN5
DRC3	MORN5
CFAP53	MORN5
RSPH9	MORN5
EFCAB12	MORN5
CCDC96	MORN5
APOBEC4	MORN5
MARCHF10	MORN5
DNAH12	MORN5
CD164L2	MORN5
VWA3A	MORN5
C11orf16	MORN5
MAP3K19	MORN5
CTXN1	MORN5
ERICH3	MORN5
FAM216B	MORN5
C1orf194	MORN5
MAPK15	MORN5
NME9	MORN5
CFAP65	MORN5
SOX2	MORN5
KIAA2012	MORN5
CHST6	MORN5
CCDC60	MORN5
CABCOCO1	MORN5
C11orf88	MORN5
EFHC2	MORN5
MAATS1	MORN5
DNAH2	MORN5
FAM227A	MORN5
PPIL6	MORN5
SH2D2A	MYBL1
CLEC2D	MYBL1
TBX21	MYBL1
TCF7	MYBL1
KLRB1	MYBL1
CEP85L	MYBL1
ZAP70	MYBL1
ITGA4	MYBL1
GNLY	MYBL1
KLRD1	MYBL1
STAT4	MYBL1
LPAR6	MYBL1
SKAP1	MYBL1
KLRF1	MYBL1
CAMK4	MYBL1
EOMES	MYBL1
SAMD3	MYBL1
RASGRP1	MYBL1
S1PR5	MYBL1
SH2D1A	MYBL1
KDM7A	MOSMO
FARP2	MOSMO
WWTR1	MOSMO
ZRANB1	MOSMO
PHF20	MOSMO
PRKCH	MOSMO
RNF19A	MOSMO
PHLPP2	MOSMO
ARID4B	MOSMO
ATP11B	MOSMO
POLR3E	MOSMO
CDK17	MOSMO
SP100	MOSMO
AFF4	MOSMO
IGF2BP2	MOSMO
PICALM	MOSMO
FNDC3B	MOSMO
RAB21	MOSMO
PCNP	MOSMO
WDFY1	MOSMO
ERO1B	MOSMO
UIMC1	MOSMO
MAP3K20	MOSMO
WAC	MOSMO
SRSF5	MOSMO
PCNX1	MOSMO
CCNB1IP1	MOSMO
CDC37L1	MOSMO
UBE2R2	MOSMO
CHIC2	MOSMO
UBE2D3	MOSMO
FBXW7	MOSMO
FNBP4	MOSMO
HIPK3	MOSMO
PPFIBP1	MOSMO
HECA	MOSMO
MAN2A1	MOSMO
TTC33	MOSMO
CBLB	MOSMO
RTN4	MOSMO
CNN3	MOSMO
PRRC2C	MOSMO
PTBP2	MOSMO
CAMSAP2	MOSMO
UBE2B	MOSMO
TJP2	MOSMO
RHOQ	MOSMO
CNRIP1	MOSMO
PPP3CC	MOSMO
TSHZ3	MOSMO
RECK	MOSMO
RNF11	MOSMO
RASSF8	MOSMO
AGO2	MOSMO
DEK	MOSMO
RAP1B	MOSMO
PTPN12	MOSMO
MKLN1	MOSMO
SNX9	MOSMO
CLIP1	MOSMO
KHDC4	MOSMO
SRRM1	MOSMO
SBF2	MOSMO
RBM17	MOSMO
LRCH1	MOSMO
TANK	MOSMO
ABI2	MOSMO
ITGAV	MOSMO
CPNE8	MOSMO
POC1B	MOSMO
MBNL2	MOSMO
CRTC3	MOSMO
CTTNBP2NL	MOSMO
RBMS3	MOSMO
ATP10D	MOSMO
CAMK2D	MOSMO
PM20D2	MOSMO
RNF217	MOSMO
STOM	MOSMO
ZEB1	MOSMO
SAV1	MOSMO
USP12	MOSMO
CCDC50	MOSMO
RBMS1	MOSMO
ASAP1	MOSMO
CHD1	MOSMO
VPS37A	MOSMO
SCAF4	MOSMO
SMG1	MOSMO
TAOK1	MOSMO
WDR26	MOSMO
PDLIM5	MOSMO
YY1AP1	MOSMO
EOGT	MOSMO
IFI16	MOSMO
DYNLT3	MOSMO
BRWD3	MOSMO
REEP3	MOSMO
BEND7	MOSMO
RAB8B	MOSMO
HDGFL3	MOSMO
RIMKLB	MOSMO
NDEL1	MOSMO
PXK	MOSMO
SNTB2	MOSMO
CLIC4	MOSMO
LIMS1	MOSMO
CSGALNACT2	MOSMO
USP47	MOSMO
ASXL1	MOSMO
CAMTA1	MOSMO
ZNF217	MOSMO
