A	B
BCAT1	EPB41L3
STXBP2	EPB41L3
PTPRC	EPB41L3
ST7	COBLL1
CDKL5	COBLL1
FHL1	COBLL1
RAI14	COBLL1
KIF1B	COBLL1
PPP1R12A	COBLL1
MPC1	COBLL1
ROCK1	COBLL1
MEF2A	COBLL1
INPP5A	COBLL1
PTPN21	COBLL1
ARHGAP10	COBLL1
MRVI1	COBLL1
FRY	COBLL1
RASAL2	COBLL1
FRYL	COBLL1
BCAP29	COBLL1
PPP1R12B	COBLL1
MEF2C	COBLL1
CDC14B	COBLL1
SCMH1	DLG3
MAN2B2	DLG3
MAP4	DLG3
FOXJ2	DLG3
SPEG	TRAF5
RHOBTB1	TRAF5
ARHGEF10L	TRAF5
CDC14B	TRAF5
C12orf4	GEMIN5
FAM168A	NFE2L1
DGCR2	NFE2L1
BAZ1B	GSK3B
NDUFS1	GSK3B
TPR	GSK3B
ST7	ITGB5
MRC2	ITGB5
TIMP2	ITGB5
LTBP1	ITGB5
DKK3	ITGB5
LIMCH1	ITGB5
NEO1	ITGB5
MAOB	ITGB5
GPC4	ITGB5
SMARCA2	ERC1
SNX11	PALB2
ALG1	PALB2
ZNF76	DOP1A
TRAF5	DOP1A
SNX11	LYRM2
FBXO42	BCKDHB
CC2D2A	BCKDHB
PLEKHA5	BCKDHB
ARHGAP10	BCKDHB
JARID2	TUT7
IFNGR1	TUT7
GALC	TUT7
SOAT1	TUT7
ATP9A	ULK2
UBA5	TNPO1
ZNF207	PIBF1
TFB1M	PIBF1
UBA6	PIBF1
SP100	PIBF1
ZNF207	TDRD3
RUFY3	TDRD3
FAM76B	TDRD3
VCL	OXCT1
MAP4	OXCT1
FOXN3	OXCT1
ATP9A	OXCT1
PPP1R12A	OXCT1
MYLK	OXCT1
PTPN21	OXCT1
FERMT2	OXCT1
PPP1R12B	OXCT1
COBLL1	OXCT1
SLC35C2	RRAGB
KIF1B	CYLD
HEATR5B	ZNF264
VCL	FAT1
WWC3	FAT1
MAP4	FAT1
LIMCH1	FAT1
MYLK	FAT1
INPP5A	FAT1
PTPN21	FAT1
EVC	FAT1
COBLL1	FAT1
OXCT1	FAT1
EIF4B	YTHDC1
TULP3	YTHDC1
ICA1	SMAP2
CASP10	SMAP2
PLXND1	SMAP2
MCUB	SMAP2
ALDH3B1	SMAP2
STAB1	SMAP2
CD4	SMAP2
TACC3	SMAP2
DEF6	SMAP2
PRKCH	SMAP2
TNFRSF1B	SMAP2
GRN	SMAP2
MSR1	SMAP2
CAPG	SMAP2
KCNQ1	SMAP2
SOAT1	SMAP2
GNA15	SMAP2
BCAT1	SMAP2
FAR2	SMAP2
OSBPL3	SMAP2
MGAT4A	SMAP2
PAG1	SMAP2
MBNL3	SMAP2
STXBP2	SMAP2
SLC1A3	SMAP2
FYB1	SMAP2
EPB41L3	SMAP2
RAI14	ZMPSTE24
ATP9A	ZMPSTE24
PPP1R12A	ZMPSTE24
MYLK	ZMPSTE24
INPP5A	ZMPSTE24
PTPN21	ZMPSTE24
FERMT2	ZMPSTE24
BCAP29	ZMPSTE24
COBLL1	ZMPSTE24
OXCT1	ZMPSTE24
FAT1	ZMPSTE24
SNX11	STARD7
HACD3	STARD7
RB1CC1	REST
MMP25	HAL
RAB27A	SSH1
MAN2B2	APLP2
SMARCA2	APLP2
DLG3	APLP2
SLC45A4	KIF3C
ATP9A	KIF3C
PDE4A	KIF3C
NEO1	KIF3C
SBNO2	GCKR
RBM6	MAPRE3
LUC7L	MAPRE3
NISCH	MAPRE3
OGFR	MAPRE3
TNK2	MAPRE3
TRO	MAPRE3
SNRPA	MAPRE3
SMARCD3	MAPRE3
TSPAN17	CAD
AP2S1	CD59
ENO1	CD59
MYDGF	CD59
BZW1	CD59
NFIX	BCORL1
VTA1	MYNN
PLEKHA5	MECOM
ABCC9	MECOM
TNS1	MECOM
PDS5B	SCAMP1
TNPO1	HACE1
GGCT	SEH1L
SSH1	SEH1L
SPAG9	WDFY1
SPAST	SLC25A24
SIKE1	SLC25A24
AP5M1	SLC25A24
GOLGA5	SLC25A24
C5orf22	SLC25A24
REST	SLC25A24
CPOX	MAP3K4
CD4	PILRA
BTK	PILRA
TYROBP	PILRA
ALOX5	PILRA
TACC3	PILRA
WAS	PILRA
CD74	PILRA
DEF6	PILRA
TNFRSF1B	PILRA
GRN	PILRA
MSR1	PILRA
CAPG	PILRA
LCP2	PILRA
CYBA	PILRA
KCNQ1	PILRA
TBXAS1	PILRA
BCAT1	PILRA
CD84	PILRA
SPI1	PILRA
KCNAB2	PILRA
STXBP2	PILRA
PTPRC	PILRA
FYB1	PILRA
EPB41L3	PILRA
SMAP2	PILRA
ICA1	ABCB1
TYROBP	AKR1B1
GRN	AKR1B1
CAPG	AKR1B1
CYBA	AKR1B1
SOAT1	AKR1B1
KCNAB2	AKR1B1
STK10	AKR1B1
SMAP2	AKR1B1
PILRA	AKR1B1
PDS5B	CPNE3
AGK	CTTN
FARP2	CTTN
DLGAP4	CTTN
DCN	WNT11
FBLN1	WNT11
DCBLD2	DDHD2
ANKRD13A	DDHD2
OPHN1	USP40
STRADB	USP40
LIG3	POMGNT1
DAZAP1	POMGNT1
ACTN1	MAST2
SPEG	MAST2
ARHGEF10L	MAST2
ELOVL5	B4GALT1
IL4R	B4GALT1
ATP6V1H	CHMP5
PMS1	IPO11
ST7	EPDR1
COPZ2	EPDR1
EHD3	EPDR1
AGA	EPDR1
LTBP1	EPDR1
DKK3	EPDR1
ANKRD44	EPDR1
NEO1	EPDR1
PFN2	EPDR1
GPC4	EPDR1
ITGA8	EPDR1
ITGB5	EPDR1
FGR	SNX10
MCUB	SNX10
STAB1	SNX10
CD4	SNX10
TYROBP	SNX10
ALOX5	SNX10
TACC3	SNX10
DEF6	SNX10
MSR1	SNX10
CYBA	SNX10
KCNQ1	SNX10
TBXAS1	SNX10
FAR2	SNX10
KCNAB2	SNX10
OSBPL3	SNX10
STK10	SNX10
STXBP2	SNX10
SLC1A3	SNX10
SMAP2	SNX10
PILRA	SNX10
YBX3	ITPKC
GRN	LAT2
CAPG	LAT2
KCNQ1	LAT2
FAR2	LAT2
KCNAB2	LAT2
OSBPL3	LAT2
SLC1A3	LAT2
SMAP2	LAT2
PILRA	LAT2
AKR1B1	LAT2
PHF7	ALG9
LIMA1	ALG9
ZNF76	ALG9
SEC61A2	ALG9
TNRC6C	ALG9
THOC1	ALG9
RFX3	ALG9
TRAF5	ALG9
ST7	NOX4
PLEKHO1	ACOX3
PPP2R5B	ACOX3
DLGAP4	ACOX3
JMJD6	PPP1R15A
XRCC1	TRIP6
CTTN	TRIP6
CFLAR	FTL
SLC25A13	NLK
PRICKLE3	PGS1
EXOSC7	UIMC1
SNRPA	UIMC1
PHTF2	LPCAT2
FGR	SH3BP2
TMEM176A	SH3BP2
ICA1	SH3BP2
CASP10	SH3BP2
PLXND1	SH3BP2
MCUB	SH3BP2
CYB561	SH3BP2
STAB1	SH3BP2
CD4	SH3BP2
BTK	SH3BP2
TYROBP	SH3BP2
ALOX5	SH3BP2
TACC3	SH3BP2
CCDC88C	SH3BP2
WAS	SH3BP2
DEF6	SH3BP2
TYMP	SH3BP2
PRKCH	SH3BP2
LCP2	SH3BP2
CYBA	SH3BP2
KCNQ1	SH3BP2
TBXAS1	SH3BP2
GNA15	SH3BP2
BCAT1	SH3BP2
LZTS1	SH3BP2
CASP8	SH3BP2
FAR2	SH3BP2
SPI1	SH3BP2
ATP11A	SH3BP2
KCNAB2	SH3BP2
OSBPL3	SH3BP2
IGF2BP2	SH3BP2
GRAMD4	SH3BP2
CELSR1	SH3BP2
PAG1	SH3BP2
MBNL3	SH3BP2
STXBP2	SH3BP2
APBB1IP	SH3BP2
PTPRC	SH3BP2
FYB1	SH3BP2
EPB41L3	SH3BP2
SMAP2	SH3BP2
PILRA	SH3BP2
SNX10	SH3BP2
LAT2	SH3BP2
ADAMTS2	SH3BP2
LAP3	NOP14
AK2	NOP14
GGCT	NOP14
DNAJC25	NOP14
MBTD1	L2HGDH
TMEM159	TXNDC16
CALCOCO1	TXNDC16
FBXO42	TXNDC16
ANKRD44	TXNDC16
GNB5	TXNDC16
PFN2	TXNDC16
CYBRD1	TXNDC16
MEF2C	TXNDC16
PGR	TXNDC16
DOP1A	TXNDC16
BCKDHB	TXNDC16
EXTL3	KLHL42
FOXN3	KLHL42
ASB1	KLHL42
INPP5A	KLHL42
ACTB	KLHL42
CTNNA1	GNAS
LAPTM4A	GNAS
ALOX5	CASS4
WAS	CASS4
TBXAS1	CASS4
FYB1	CASS4
SMAP2	CASS4
LAS1L	CNOT3
ZNF207	CNOT3
RUFY3	CNOT3
TUBG2	CNOT3
DTNBP1	CNOT3
TNK2	CNOT3
CRMP1	CNOT3
WDR70	CNOT3
MAPRE3	CNOT3
CNTLN	PTPN4
HDAC4	KHSRP
POMGNT1	GNA11
GLI2	ASAP3
RUNX1T1	ASAP3
WDR54	EDEM2
BID	EDEM2
CTSA	EDEM2
TNFRSF1A	EDEM2
IFI35	EDEM2
PDK2	EPB41L1
ATP9A	EPB41L1
LIMCH1	EPB41L1
NEO1	EPB41L1
PYGM	EPB41L1
GNB5	EPB41L1
FYN	DOCK9
HYAL2	DOCK9
ATP11A	DOCK9
ST7L	ANKRD10
ZNF207	ANKRD10
ATP6V0A1	ANKRD10
USP36	ANKRD10
SUGP2	ANKRD10
CBFA2T2	ANKRD10
TDRD3	ANKRD10
CNOT3	ANKRD10
SNX11	TGDS
C12orf4	TGDS
RIOK2	TGDS
PALB2	TGDS
NFIX	C3orf18
CTPS2	C3orf18
GNB5	C3orf18
DGCR2	C3orf18
SLC46A1	C3orf18
RFXANK	COQ9
KEAP1	COQ9
SLC25A5	CRLS1
STRAP	CRLS1
HEBP2	CRLS1
FTSJ1	CRLS1
RECQL	ATRN
GDE1	ATRN
TRAM1	ATRN
NDST1	ATRN
TACC3	SIGLEC1
LCP2	SIGLEC1
KCNQ1	SIGLEC1
TBXAS1	SIGLEC1
FAR2	SIGLEC1
KCNAB2	SIGLEC1
APBB1IP	SIGLEC1
FYB1	SIGLEC1
DNAJC25	FKBP1A
NOP14	FKBP1A
CRLS1	FKBP1A
EDC4	ZNF343
PKD1	EBF4
PTPRU	EBF4
NADK	MAVS
HDAC4	MAVS
NDC1	XRN2
CFLAR	KIZ
RBM5	KIZ
TUBG2	KIZ
FBXO42	KIZ
PHKA2	KIZ
EIF4B	KIZ
IP6K2	KIZ
DOP1A	KIZ
GSTP1	DYNLL1
ZBTB11	SNX5
ITGAL	P2RX7
POU2F2	P2RX7
FYB1	P2RX7
TGDS	ESF1
ZZEF1	SLC23A2
CLCN6	KDM2B
CARMIL1	TASP1
SIGLEC1	OAS1
LAP3	RPLP0
TMSB10	RPLP0
MRTO4	RPLP0
SUGP2	PXN
BAZ1B	KIF16B
BTBD7	KIF16B
HUWE1	KIF16B
MIPEP	TRMT6
BAK1	TRMT6
ALG1	TRMT6
SPDL1	TRMT6
ZNF275	TRMT6
ATP6V1H	ERP29
ADAT1	FUS
TMEM159	IGBP1
MYDGF	FXYD5
QPCTL	GRAMD1A
DAZAP1	GRAMD1A
CIC	GRAMD1A
MAN2B2	HEPH
LIMCH1	HEPH
PFN2	HEPH
ITGB5	HEPH
PKD1	CDIP1
ARHGEF10L	CDIP1
PLXND1	GMIP
ALDH3B1	GMIP
CD4	GMIP
FAR2	GMIP
ATP11A	GMIP
MGAT4A	GMIP
GRAMD4	GMIP
PILRA	GMIP
AKR1B1	GMIP
SH3BP2	GMIP
STX7	RBM41
OSBPL7	ZBTB25
ARHGAP44	ZBTB25
OGFR	ZBTB25
CACNB1	ZBTB25
PLEKHH3	ZBTB25
MYH7B	ZBTB25
TMEM176A	ARHGAP4
ICA1	ARHGAP4
MCUB	ARHGAP4
ALDH3B1	ARHGAP4
CCDC88C	ARHGAP4
TYMP	ARHGAP4
PRKCH	ARHGAP4
GRN	ARHGAP4
ARAP2	ARHGAP4
TMCC3	ARHGAP4
GNA15	ARHGAP4
FAR2	ARHGAP4
FCGR2B	ARHGAP4
GRAMD4	ARHGAP4
CELSR1	ARHGAP4
PAG1	ARHGAP4
MBNL3	ARHGAP4
EPB41L3	ARHGAP4
PILRA	ARHGAP4
AKR1B1	ARHGAP4
SH3BP2	ARHGAP4
SIGLEC1	ARHGAP4
M6PR	DHX32
ELOA	DHX32
USP36	RCOR1
BAZ2A	RCOR1
PIAS2	RCOR1
ANKRD10	RCOR1
LTBP1	LTBP4
FOXC1	LTBP4
NEO1	LTBP4
ITGB5	LTBP4
COL16A1	LTBP4
NDUFS1	SPTLC1
LIMS2	PCBP4
ARHGEF10L	PCBP4
DLGAP4	PCBP4
SLC27A5	PCBP4
CTTN	PCBP4
TRIP6	PCBP4
TMEM159	YPEL3
FBXO42	YPEL3
ANKRD44	YPEL3
TESK2	YPEL3
BIRC3	ICAM1
MCUB	IRAK3
SERPINB1	IRAK3
IFNGR1	IRAK3
SOAT1	IRAK3
CASP8	IRAK3
HIPK2	IRAK3
ATP11A	IRAK3
MGAT4A	IRAK3
JADE1	IRAK3
CD4	LYZ
ALOX5	LYZ
LCP2	LYZ
KCNAB2	LYZ
STXBP2	LYZ
FYB1	LYZ
SMAP2	LYZ
PILRA	LYZ
SNX10	LYZ
LAT2	LYZ
ZNF275	MUL1
NFATC3	MUL1
JMJD4	MUL1
ABHD5	DNAJB11
HERPUD1	DNAJB11
ACSL4	DNAJB11
PVR	DNAJB11
PICALM	DNAJB11
RAI14	P3H2
CYFIP2	P3H2
INPP5A	P3H2
MCAM	P3H2
MAP2	P3H2
FBLN1	CHRD
ASAP3	CHRD
DGCR2	RAB11FIP3
TBC1D22A	GNPTG
NCDN	GOLGA3
WWC3	GOLGA3
ALDH18A1	GOLGA3
ASB1	GOLGA3
GRAMD1A	PABPC4
TMEM176A	CD209
WAS	CD209
KCNQ1	CD209
OSBPL7	CERS4
PLXND1	MCOLN1
CYBA	MCOLN1
KCNAB2	MCOLN1
PTPN18	MCOLN1
STK10	MCOLN1
GRAMD4	MCOLN1
AKR1B1	MCOLN1
GMIP	MCOLN1
ARHGAP4	MCOLN1
FYN	EFNB1
DLG3	GLG1
ZCCHC8	EXOC1
DVL2	DTX2
NISCH	DTX2
CLCN6	DTX2
THAP3	DTX2
CBFA2T2	DTX2
MAPRE3	DTX2
ANKRD10	DTX2
RCOR1	DTX2
FGR	NLRC4
STAB1	NLRC4
CD4	NLRC4
BTK	NLRC4
TYROBP	NLRC4
ALOX5	NLRC4
TACC3	NLRC4
WAS	NLRC4
MSR1	NLRC4
LCP2	NLRC4
KCNQ1	NLRC4
FAR2	NLRC4
CD84	NLRC4
SPI1	NLRC4
KCNAB2	NLRC4
STK10	NLRC4
STXBP2	NLRC4
APBB1IP	NLRC4
SLC1A3	NLRC4
FYB1	NLRC4
SMAP2	NLRC4
SNX10	NLRC4
LAT2	NLRC4
SH3BP2	NLRC4
GMIP	NLRC4
ARHGAP4	NLRC4
GGCT	PUS7
BZW1	PUS7
CIAPIN1	DLD
ELOA	DLD
SLC39A9	DLD
ZNF800	DLD
SIKE1	DLD
RIOK2	DLD
DDX20	DLD
PSEN1	DLD
GSK3B	DLD
MYNN	DLD
ESF1	DLD
DHX32	DLD
FUCA2	CMTM6
EIF4G3	CMTM6
ME2	CMTM6
ATRN	CMTM6
FLT4	ITGA6
TIE1	ITGA6
SCARF1	ITGA6
GNB5	MAP3K20
ARAP2	SEL1L3
PRKAR2B	TF
ACACB	TF
TRAM1	CDV3
ACSL4	CDV3
RAB27A	CDV3
TSPOAP1	MYO15A
OSBPL7	MYO15A
MTMR11	MYO15A
ZBTB25	MYO15A
TSPAN9	ALKBH5
DTNBP1	ALKBH5
SNRPA	ALKBH5
RASAL2	NLRP1
PRSS3	CPA1
PALB2	ZC3HC1
LYRM2	ZC3HC1
COQ9	TMEM101
IFRD1	CD200
RPS20	PSME1
RPS5	PSME1
JADE1	SLC7A8
TNRC6C	OSGEP
TBXA2R	SLC22A17
ARHGAP44	SLC22A17
TMEM159	SLC22A17
GNB5	SLC22A17
PFN2	SLC22A17
ARHGEF10L	SLC22A17
EPB41L1	SLC22A17
CDIP1	SLC22A17
LTBP4	SLC22A17
SLC66A1	RNF31
POLR1A	RNF31
SRRT	RNF31
MAP4K5	SCFD1
EXOC1	G2E3
NCBP3	HECTD1
UIMC1	HNRNPC
GSK3B	SUPT16H
MRPS35	TINF2
PREP	TINF2
THSD7A	SEMA6A
PRKCH	SEMA6A
FLT4	SEMA6A
TLL1	SEMA6A
TIE1	SEMA6A
SCARF1	SEMA6A
ITGA6	SEMA6A
SPAST	TRPM7
EXOC1	TRPM7
NCKAP1	SNAP23
NCAPD2	AGO1
ZNF200	NUP50
BAK1	NUP50
SPDL1	NUP50
SOAT1	NUP50
DDX20	NUP50
FAR2	NUP50
ATP11A	NUP50
MGAT4A	NUP50
STK10	NUP50
STK17B	NUP50
C5orf22	NUP50
IRAK3	NUP50
CD99	COMT
UBE2D4	COMT
MRPS10	ECHDC1
VEZT	LRRFIP2
TRMT11	LRRFIP2
AFF4	LRRFIP2
CYLD	LRRFIP2
RBM27	LRRFIP2
TUBG2	HDAC6
RASGRP2	HDAC6
ARHGEF10L	HDAC6
SMARCD3	HDAC6
PCBP4	HDAC6
GDE1	UPRT
RB1CC1	UPRT
SIKE1	UPRT
REST	UPRT
MYNN	UPRT
MUL1	UPRT
CFLAR	AAAS
LUC7L	AAAS
RUFY3	AAAS
TUBG2	AAAS
TNK2	AAAS
TRO	AAAS
CRMP1	AAAS
SMARCD3	AAAS
RB1CC1	SUCO
DCUN1D1	SUCO
ZNF800	SUCO
AP5M1	SUCO
PLXND1	MAP3K1
DEF6	MAP3K1
BTN3A1	MAP3K1
PRKCH	MAP3K1
NFE2L3	MAP3K1
GALC	MAP3K1
PARP12	MAP3K1
CASP8	MAP3K1
SCARF1	MAP3K1
GRAMD4	MAP3K1
MBNL3	MAP3K1
SH3BP2	MAP3K1
ARHGAP4	MAP3K1
LAS1L	DHPS
MTA3	DHPS
ACAA1	DHPS
MAPRE3	DHPS
DTX2	DHPS
MAST2	HOOK2
PSME4	NUP188
ICA1	SH2D3C
CASP10	SH2D3C
THSD7A	SH2D3C
GAS7	SH2D3C
CCDC88C	SH2D3C
TLL1	SH2D3C
FAR2	SH2D3C
APBB1IP	SH2D3C
SH3BP2	SH2D3C
ARHGAP4	SH2D3C
ITGA6	SH2D3C
SEMA6A	SH2D3C
ERCC1	NANS
TMSB10	NANS
HOMER3	NANS
TRAF3IP2	NANS
MSANTD3	NANS
PVR	NANS
BZW1	NANS
CD59	NANS
CASP10	TBC1D2
PLXND1	TBC1D2
ALDH3B1	TBC1D2
BTK	TBC1D2
TYROBP	TBC1D2
TACC3	TBC1D2
WAS	TBC1D2
DEF6	TBC1D2
CAPG	TBC1D2
LCP2	TBC1D2
CYBA	TBC1D2
PARP12	TBC1D2
BCAT1	TBC1D2
CTSA	TBC1D2
KCNAB2	TBC1D2
STK10	TBC1D2
GRAMD4	TBC1D2
PAG1	TBC1D2
GPR137B	TBC1D2
FYB1	TBC1D2
SMAP2	TBC1D2
PILRA	TBC1D2
AKR1B1	TBC1D2
LAT2	TBC1D2
SH3BP2	TBC1D2
ARHGAP4	TBC1D2
MCOLN1	TBC1D2
UBA6	BTAF1
LIMA1	BTAF1
SEC61A2	BTAF1
PIAS2	BTAF1
ALG9	BTAF1
FOXN3	SORBS1
MTA3	WAC
TULP3	WAC
MID2	WAC
PLAUR	CREM
SNAPC1	CREM
MXD1	CREM
CAPG	TREM2
LCP2	TREM2
KCNQ1	TREM2
KCNAB2	TREM2
SLC1A3	TREM2
FYB1	TREM2
SNX10	TREM2
HIPK2	FKBP5
COPZ2	TMEM14A
AGA	TMEM14A
ROGDI	TMEM14A
PFN2	TMEM14A
LIMS2	TMEM14A
EPDR1	TMEM14A
ARHGAP44	EFHC1
RUFY3	EFHC1
GALC	EFHC1
ANKRD44	EFHC1
RFX3	EFHC1
NLRP1	EFHC1
ALKBH5	HSP90AB1
TMEM176A	ITPR3
ICA1	ITPR3
MCUB	ITPR3
GAS7	ITPR3
CCDC88C	ITPR3
PRKCH	ITPR3
TIE1	ITPR3
MBNL3	ITPR3
SH3BP2	ITPR3
ARHGAP4	ITPR3
HDAC9	JAK2
PPP1R12B	JAK2
ITGA8	JAK2
MEF2C	JAK2
PGR	JAK2
HIVEP2	ABL1
GPC1	ACOT7
IBTK	SH3GLB1
FAM13B	SYDE2
VCL	SYDE2
ROCK1	SYDE2
PTPN21	SYDE2
KLHL42	SYDE2
ABCC9	ABLIM1
TGFBR3	ABLIM1
MAPK9	RAB18
CASP10	NRP1
IFI35	NRP1
MBNL3	NRP1
EFNB1	NRP1
MAP3K1	NRP1
ICA1	PALMD
MEOX1	PALMD
GAS7	PALMD
PRKCH	PALMD
TLL1	PALMD
C6	PALMD
KIF26A	PALMD
HYAL2	PALMD
FGF10	PALMD
SCARF1	PALMD
ACACB	PALMD
LIPE	PALMD
ITGA6	PALMD
SEMA6A	PALMD
SH2D3C	PALMD
ITPR3	PALMD
ICA1	TSPAN15
CASP10	TSPAN15
PRKCH	TSPAN15
ARHGAP4	TSPAN15
ARHGAP33	MAST3
OSBPL7	MAST3
SLC45A4	MAST3
FBXO42	MAST3
TNK2	MAST3
ANKRD44	MAST3
STAG3	MAST3
TRO	MAST3
ROGDI	MAST3
SLC22A17	MAST3
AAAS	MAST3
CFLAR	MZF1
TNK2	MZF1
TEAD3	MYO9B
TRIO	MYO9B
DGKA	MYO9B
SEC61A1	PSMD8
FTSJ1	PSMD8
KHSRP	FBXL19
POLD1	HSD3B7
IFI35	HSD3B7
VPS9D1	HSD3B7
EDEM2	HSD3B7
SLC27A5	BCL7C
RPS20	ATP5F1D
ZNRD1	ATP5F1D
SNRPA	ATP5F1D
KDM5D	PCDH11Y
DDX3Y	PCDH11Y
ZFY	PCDH11Y
PCDH11Y	PRKY
RPS20	NDUFB7
RPL18	NDUFB7
RPL31	NDUFB7
RPS5	NDUFB7
COMT	NDUFB7
RPLP0	TIMM13
DVL2	CDC34
DTNBP1	CDC34
MAPRE3	CDC34
UIMC1	CDC34
CNOT3	CDC34
NUDC	CDC34
DTX2	CDC34
DHPS	CDC34
RIPOR1	CEP170B
ASB1	CEP170B
MBD3	CEP170B
POMGNT1	CEP170B
EBF4	CEP170B
GOLGA3	CEP170B
NUP188	CEP170B
LAS1L	POLRMT
FBLN1	PALM
ABLIM1	PALM
TECR	MKNK2
LIMS2	ARVCF
RNH1	RANBP1
KIAA0556	ZDHHC8
MARK2	ZDHHC8
EDC4	MED15
STARD7	CRKL
CCDC124	SMARCB1
RPL18	DDT
RPS5	DDT
IFFO1	CABIN1
CROCC	CABIN1
C3orf18	CABIN1
KDM2B	CABIN1
MARK4	TBC1D10A
CIC	TBC1D10A
DLGAP4	TBC1D10A
PCBP4	TBC1D10A
CDC34	TBC1D10A
FAM50A	RNF215
KIAA0100	SPECC1L
TSPAN17	SPECC1L
SRCAP	SPECC1L
AK2	PES1
SNAP23	MAPK1
POMT2	PPM1F
TCF3	PPM1F
MBD3	PPM1F
NLE1	PPM1F
CAD	PPM1F
ZDHHC8	PPM1F
CHPF2	SLC35E4
FGR	CYTH4
CASP10	CYTH4
MCUB	CYTH4
TACC3	CYTH4
ARAP2	CYTH4
FAR2	CYTH4
OSBPL3	CYTH4
EPB41L3	CYTH4
SMAP2	CYTH4
PILRA	CYTH4
SNX10	CYTH4
SH3BP2	CYTH4
SIGLEC1	CYTH4
LYZ	CYTH4
NLRC4	CYTH4
TBC1D2	CYTH4
ICA1	MFNG
MCUB	MFNG
GAS7	MFNG
CD4	MFNG
BTK	MFNG
TYROBP	MFNG
ALOX5	MFNG
TACC3	MFNG
DEF6	MFNG
LCP2	MFNG
KCNQ1	MFNG
TBXAS1	MFNG
FAR2	MFNG
CD84	MFNG
KIF26A	MFNG
OSBPL3	MFNG
SCARF1	MFNG
STXBP2	MFNG
SLC1A3	MFNG
FYB1	MFNG
SMAP2	MFNG
SNX10	MFNG
SH3BP2	MFNG
SIGLEC1	MFNG
CD209	MFNG
NLRC4	MFNG
CYTH4	MFNG
MEOX1	CARD10
THSD7A	CARD10
SEMA3G	CARD10
PRKCH	CARD10
TLL1	CARD10
KIF26A	CARD10
HYAL2	CARD10
SEMA6A	CARD10
PALMD	CARD10
AKAP8L	LRP5L
OGFR	LRP5L
ZBTB25	LRP5L
CASP10	GRK3
NFE2L3	GRK3
CASP8	GRK3
GRAMD4	GRK3
MBNL3	GRK3
SH3BP2	GRK3
GMIP	GRK3
MAP3K1	GRK3
ZFYVE26	GGA1
SLC8B1	GGA1
KIAA0100	HIRA
EEF1AKNMT	HIRA
SPECC1L	HIRA
CASP10	SH3BP1
PLXND1	SH3BP1
MCUB	SH3BP1
TRAF3IP3	SH3BP1
CD4	SH3BP1
TACC3	SH3BP1
TNFRSF1B	SH3BP1
TBXAS1	SH3BP1
FAR2	SH3BP1
CD84	SH3BP1
KCNAB2	SH3BP1
SCARF1	SH3BP1
APBB1IP	SH3BP1
SMAP2	SH3BP1
PILRA	SH3BP1
SNX10	SH3BP1
SH3BP2	SH3BP1
SIGLEC1	SH3BP1
NLRC4	SH3BP1
MFNG	SH3BP1
GSTP1	LGALS1
COX15	HPS4
STRADB	HPS4
CCNT2	HPS4
CEP68	PATZ1
SMG6	PATZ1
SNX11	TFIP11
MFAP3	TFIP11
ZNF275	TFIP11
WDR3	TFIP11
MAVS	TFIP11
BCS1L	ANKRD54
BAK1	MICALL1
CHPF2	MICALL1
JMJD4	MICALL1
RBM5	PICK1
LUC7L	PICK1
TUBG2	PICK1
TNRC6C	PICK1
STRADB	PICK1
KIZ	PICK1
OSGEP	PICK1
CTPS2	TTC28
DGCR2	TTC28
MTMR11	SLC16A8
HDAC9	SLC16A8
MYH7B	SLC16A8
RBM6	DDX17
ZNF207	DDX17
TUBG2	DDX17
TNK2	DDX17
TRO	DDX17
CRMP1	DDX17
OPHN1	DDX17
TRAF5	DDX17
ANKRD10	DDX17
PICK1	DDX17
FAM168A	TCF20
HEBP1	CBY1
PHF20	JOSD1
ST7L	GTPBP1
ZNF207	GTPBP1
DTNBP1	GTPBP1
SNRPA	GTPBP1
FGFR1	GTPBP1
CIC	GTPBP1
RAB21	GTPBP1
CTTN	GTPBP1
RCOR1	GTPBP1
CDC34	GTPBP1
TBC1D10A	GTPBP1
EPN2	POLDIP3
CARMIL1	SUN2
SORBS1	SUN2
MAN2B2	CYB5R3
TIMP2	CYB5R3
HAGH	CYB5R3
HEPH	CYB5R3
THAP3	DNAL4
TBC1D1	PACSIN2
ROGDI	TTLL1
DERA	AP1B1
BAK1	AP1B1
ACER3	AP1B1
ME2	AP1B1
AKR1B1	AP1B1
ATRN	AP1B1
MCOLN1	AP1B1
NUP50	AP1B1
OGFR	TOM1
SP100	TOM1
CIC	TOM1
BAX	TOM1
GRAMD1A	TOM1
RCOR1	TOM1
DTX2	TOM1
MED15	TOM1
GTPBP1	TOM1
CDK11A	CHKB
STAG3	CHKB
ANO8	CHKB
ABCF2	MCAT
SLC66A1	MCAT
FUZ	MCM5
UNKL	MCM5
MCOLN1	MCM5
BAD	TSPO
CD99	TSPO
MYDGF	TSPO
FXYD5	TSPO
SLC45A4	CBX7
FBXO42	CBX7
ATP9A	CBX7
GNB5	CBX7
PTPN21	CBX7
PHLPP1	CBX7
EPB41L1	CBX7
MAST3	CBX7
SUN2	CBX7
CASP10	PDGFB
PRKCH	PDGFB
SH3BP2	PDGFB
ARHGAP4	PDGFB
TSPAN15	PDGFB
MFNG	PDGFB
CARD10	PDGFB
PSMB1	RPL3
CREBBP	RBFOX2
NCKAP1	RBFOX2
APLP2	RBFOX2
MAPK1	RBFOX2
