A	B
SERPINB7	LCE1E
SERPINB12	LCE1E
GGT6	LCE1E
KLK5	LCE1E
KLK11	LCE1E
KRT80	LCE1E
KRT1	LCE1E
ACER1	LCE1E
PLA2G4F	LCE1E
MUC15	LCE1E
KRT15	LCE1E
KRT2	LCE1E
WFDC5	LCE1E
SFN	LCE1E
CALML5	LCE1E
PSAPL1	LCE1E
C5orf46	LCE1E
LGALS7B	LCE1E
ALOXE3	LCE1E
ALOX12B	LCE1E
KRT5	LCE1E
LCE5A	LCE1E
ADCY4	MRTFB
ERG	MRTFB
SHROOM4	MRTFB
CDH6	NAP1L3
RBM43	NAP1L3
ABCC8	SLC36A2
CD22	SLC36A2
GRAMD1B	SLC36A2
LRRC7	SLC36A2
DEPDC1B	SLC36A2
NRIP2	SLC36A2
CAMK2B	SLC36A2
PTPRU	SLC36A2
SPTB	SLC36A2
FOLH1	SLC36A2
DOCK3	SLC36A2
SEMA4G	SLC36A2
SYNDIG1	SLC36A2
DRP2	SLC36A2
FA2H	SLC36A2
SEC14L5	SLC36A2
PRX	SLC36A2
MAG	SLC36A2
LGI1	SLC36A2
B3GAT1	SLC36A2
RASAL1	SLC36A2
FGF1	SLC36A2
PEX5L	SLC36A2
GRIA2	SLC36A2
PRRG3	SLC36A2
ARHGEF16	SLC36A2
TTLL9	SLC36A2
KANK4	SLC36A2
DUSP26	SLC36A2
TTC9	SLC36A2
CYP2J2	SLC36A2
FAIM2	SLC36A2
NEK1	SLC36A2
FXYD6	SLC36A2
SPTBN5	SLC36A2
CACNA1A	SLC36A2
SLC25A48	SLC36A2
DUSP15	SLC36A2
FRMD1	SLC36A2
PIEZO2	SLC36A2
FAM81A	SLC36A2
EXTL1	SLC36A2
SLC13A3	SLC36A2
MPZ	SLC36A2
SPTBN4	SLC36A2
DCLK3	SLC36A2
CLDN19	SLC36A2
SHROOM1	SLC36A2
HCN1	SLC36A2
LIPC	SLC36A2
SH3TC2	SLC36A2
GPR37L1	SLC36A2
KNDC1	SLC36A2
GJC3	SLC36A2
KCNA2	SLC36A2
AURKB	SLC36A2
KCTD4	SLC36A2
ANKRD30B	SLC36A2
OR6B2	SLC36A2
CTNNA3	SLC36A2
KCNK12	SLC36A2
NCMAP	SLC36A2
CD44	THBS2
IL4R	THBS2
FAM20A	THBS2
FMOD	THBS2
KCNK15	THBS2
EMILIN1	THBS2
OSMR	THBS2
UGCG	THBS2
STEAP1	THBS2
PRRX2	THBS2
FJX1	THBS2
FHL1	CYP4X1
DAPK2	CYP4X1
COL11A1	CYP4X1
CTTNBP2	CYP4X1
PAK3	CYP4X1
PLCB4	CYP4X1
FGF14	CYP4X1
DHRS12	CYP4X1
PDGFRL	CYP4X1
MPP2	CYP4X1
HLF	CYP4X1
PLCD4	CYP4X1
AFF3	CYP4X1
DOCK5	CYP4X1
PLEKHH2	CYP4X1
PRKAA2	CYP4X1
ICA1L	CYP4X1
DSP	KRT10
CWH43	KRT10
UNC93A	KRT10
IL37	KRT10
IL36RN	KRT10
NECTIN4	KRT10
PLA2G2F	KRT10
LCE2B	KRT10
HS3ST6	KRT10
SFN	KRT10
C5orf46	KRT10
LGALS7B	KRT10
SPRR4	KRT10
KRT5	KRT10
LCE1E	KRT10
EVC	GOLGA8R
DNMT3B	GOLGA8R
TRIM45	GOLGA8R
ANKRD36	GOLGA8R
ZC3HAV1L	GOLGA8R
STARD9	GOLGA8R
ZMAT1	GOLGA8R
TRIM66	GOLGA8R
LENG8	GOLGA8R
JMJD7-PLA2G4B	GOLGA8R
MBOAT1	GOLGA8R
ZNF483	GOLGA8R
GVQW3	GOLGA8R
ZBTB37	GOLGA8R
ZBTB25	CCDC30
CENPJ	CCDC30
GRAMD1B	GLDN
LRRC7	GLDN
LIMCH1	GLDN
BCAS1	GLDN
CDH7	GLDN
EFR3B	GLDN
SEPTIN3	GLDN
PRX	GLDN
PMP22	GLDN
KIAA1549L	GLDN
SLC27A6	GLDN
GRIA2	GLDN
EGR2	GLDN
AIF1L	GLDN
TTC9	GLDN
ITM2C	GLDN
SECISBP2L	GLDN
SHROOM3	GLDN
PMP2	GLDN
GPM6A	GLDN
FMN2	GLDN
MPZ	GLDN
NFASC	GLDN
GLDC	GLDN
KBTBD7	ZNF501
CCDC121	ZNF501
COX6B1	RPS23
ANOS1	GNG2
CNTN1	GNG2
FUT8	GNG2
ST6GALNAC2	GNG2
ITGA6	GNG2
SLC22A17	GNG2
TSPAN15	GNG2
PCYT1B	GNG2
MEGF9	GNG2
GAB1	GNG2
ADAM23	GNG2
BMP8B	GNG2
ST6GALNAC5	GNG2
C1orf198	GNG2
CTNNAL1	GNG2
IFIT2	GNG2
DEPDC7	GNG2
NDP	GNG2
SYT11	GNG2
STARD13	GNG2
DOCK10	GNG2
SCRN1	GNG2
TNS3	GNG2
GAS2L3	GNG2
FRMD6	GNG2
SLIT2	GNG2
FAM171A1	GNG2
LRRC4C	GNG2
ADGRL3	GNG2
PPP1R1C	GNG2
ANK3	GNG2
NPAS3	GNG2
GABRA2	GNG2
PRKCA	GNG2
PDE1C	GNG2
PPP2R2B	GNG2
GPR155	GNG2
SBSPON	GNG2
ALDH1A1	GNG2
FN3K	GNG2
FSTL5	GNG2
P2RY12	GNG2
PKIA	GNG2
PRNP	GNG2
CYP7B1	GNG2
CNP	GNG2
NAALADL2	GNG2
TCEAL7	GNG2
POU3F2	GNG2
RBM43	GNG2
NAP1L3	GNG2
EPHX2	BTN3A2
XAF1	BTN3A2
CMBL	BTN3A2
ATG16L2	BTN3A2
FADS1	INSIG1
AMPD3	ARHGAP30
PTPRO	ARHGAP30
PDZRN4	CYP4F3
CYP4F12	CYP4F3
STAT6	SMYD4
SEMA5B	FOXD2
EFNB1	FOXD2
PAPLN	FOXD2
MEOX2	FOXD2
GLI1	FOXD2
CLIC5	FOXD2
SMO	FOXD2
LMO7	FOXD2
WNT9A	FOXD2
GDF7	FOXD2
SLC22A3	FOXD2
ADAM33	FOXD2
CCDC74B	FOXD2
TRIM46	FOXD2
LRRN2	FOXD2
TMEM51	FOXD2
ADRA1D	FOXD2
BNC2	FOXD2
MAMSTR	FOXD2
RFLNA	FOXD2
FZD2	FOXD2
FLRT2	FOXD2
ADAMTSL5	FOXD2
PTCH1	FOXD2
DLEU7	FOXD2
MAD2L2	SMIM29
PDLIM4	SMIM29
WARS1	SMIM29
CMTM7	SMIM29
IL34	SMIM29
ISG20	SMIM29
PLK3	SMIM29
POLD4	SMIM29
SPHK1	SMIM29
AEN	SMIM29
ARHGAP33	ARAP1
ZFP64	ARAP1
BTN3A1	ARAP1
TP53BP1	ARAP1
ROGDI	ARAP1
ANO8	ARAP1
SLC46A1	ARAP1
C3orf18	ARAP1
IFT27	ARAP1
NINL	ARAP1
LIG1	ARAP1
PPFIBP1	ARAP1
HEMK1	ARAP1
USP35	ARAP1
PYROXD2	ARAP1
IQSEC2	ARAP1
TRERF1	ARAP1
DOK4	ARAP1
ACAP3	ARAP1
FBXO44	ARAP1
TMEM106C	ARAP1
CCDC102A	ARAP1
SHF	ARAP1
CCDC120	ARAP1
SH3GLB2	ARAP1
PGAP2	ARAP1
TMEM25	ARAP1
ROBO3	ARAP1
DHRS1	ARAP1
TBC1D24	ARAP1
RCCD1	ARAP1
CNPY4	ARAP1
CERCAM	ARAP1
INO80E	ARAP1
RARG	ARAP1
RBM4B	ARAP1
UBA7	ARAP1
WDR27	ARAP1
ZNF74	ARAP1
MYO5C	PDE2A
HIP1R	PDE2A
CD300LG	PDE2A
CCDC68	PDE2A
HID1	PDE2A
PARM1	PDE2A
BOK	PRR5
NADK	BCR
TTC38	BCR
HMOX2	BCR
NFKBIB	BCR
ADAM15	BCR
GULP1	SPIN4
PROM2	VSIG10L
TMEM79	VSIG10L
OPHN1	ZSCAN30
AGBL3	ZSCAN30
PKP1	LCE1A
CASP14	LCE1A
KRT23	LCE1A
FOXN1	LCE1A
CWH43	LCE1A
UNC93A	LCE1A
SOX21	LCE1A
IL37	LCE1A
FAM83C	LCE1A
SLURP1	LCE1A
DSG1	LCE1A
DSC1	LCE1A
IL36RN	LCE1A
GPR87	LCE1A
CBLC	LCE1A
NECTIN4	LCE1A
FLG2	LCE1A
ABCA12	LCE1A
LYPD6B	LCE1A
PLA2G2F	LCE1A
LCE2B	LCE1A
SPRR2G	LCE1A
HS3ST6	LCE1A
IVL	LCE1A
SERPINA12	LCE1A
SERPINB7	LCE1A
SERPINB12	LCE1A
KLK5	LCE1A
KRT80	LCE1A
KRT1	LCE1A
PLA2G4F	LCE1A
MUC15	LCE1A
KRT2	LCE1A
WFDC5	LCE1A
SFN	LCE1A
CALML5	LCE1A
C5orf46	LCE1A
LGALS7B	LCE1A
ALOXE3	LCE1A
ALOX12B	LCE1A
SPRR4	LCE1A
KRT5	LCE1A
LCE5A	LCE1A
LCE1E	LCE1A
KRT10	LCE1A
RASAL1	KRT14
TTC9	KRT14
CHP2	KRT14
EPHX2	MAPT
EPB41L2	TMEM17
DEPDC7	TMEM17
CLASP2	TMEM17
ALDH1A1	TMEM17
GNG2	TMEM17
PRDM11	PPARA
KANK1	PPARA
TSPAN14	PPARA
GIT1	PPARA
HPS5	PPARA
ZNF189	PPARA
PPM1B	PPARA
SNX30	PPARA
PARD3	PPARA
TOB2	PPARA
CNTN1	ESPN
COL9A2	ESPN
ENTPD2	ESPN
ST6GALNAC2	ESPN
RAP1GAP	ESPN
BMP7	ESPN
DBP	ESPN
COBL	ESPN
RGS9	ESPN
FBXO2	ESPN
CIT	ESPN
FLRT1	ESPN
SOX15	ESPN
ATP1B2	ESPN
FAM222A	ESPN
RXRG	ESPN
MEGF10	ESPN
GFRA3	ESPN
RASGEF1C	ESPN
PPP2R2B	ESPN
PAQR6	ESPN
CMTM5	ESPN
PPFIBP2	ESPN
TTYH1	ESPN
STK32A	ESPN
NRXN1	ESPN
BHLHE22	ESPN
FAM181B	ESPN
LSAMP	ESPN
PRSS3	PNLIPRP1
RBPJL	PNLIPRP1
SPINK1	PNLIPRP1
ZNF532	TEAD1
FAM76B	TEAD1
DOP1A	TEAD1
DDHD2	TEAD1
KCTD9	TEAD1
TRDMT1	TEAD1
QKI	TEAD1
SLC25A36	TEAD1
GULP1	TEAD1
USP6NL	TEAD1
UTRN	TEAD1
MYSM1	TEAD1
CLASP2	TEAD1
RTTN	TEAD1
MED14	TEAD1
ADHFE1	PLCD1
HMGB2	PLCD1
NDRG2	PLCD1
CKB	PLCD1
LDHD	PLCD1
ABHD15	PLCD1
FAXDC2	PLCD1
PHYHD1	PLCD1
PDE4DIP	PLCD1
CD22	SLIT1
ATP1A2	LYPD6
PLEKHB1	LYPD6
GRAMD1B	LYPD6
LRRC7	LYPD6
DEPDC1B	LYPD6
RTN4R	LYPD6
NRIP2	LYPD6
CAMK2B	LYPD6
PTPRU	LYPD6
LIMCH1	LYPD6
BCAS1	LYPD6
SPTB	LYPD6
LIMS2	LYPD6
FSCN1	LYPD6
SPAG5	LYPD6
CDH7	LYPD6
KIF3C	LYPD6
FOLH1	LYPD6
DOCK3	LYPD6
CRTAC1	LYPD6
SEPTIN3	LYPD6
SNTA1	LYPD6
SYNDIG1	LYPD6
PCYT1B	LYPD6
DRP2	LYPD6
PLLP	LYPD6
FA2H	LYPD6
SEC14L5	LYPD6
QPRT	LYPD6
SYT17	LYPD6
TUBB4A	LYPD6
PRX	LYPD6
MYH14	LYPD6
MAG	LYPD6
MPP6	LYPD6
MEGF9	LYPD6
LHPP	LYPD6
LGI1	LYPD6
PMP22	LYPD6
USP46	LYPD6
KIAA1211	LYPD6
B3GAT1	LYPD6
KCNA1	LYPD6
ARFGEF3	LYPD6
SEMA5A	LYPD6
SLC27A6	LYPD6
FGF1	LYPD6
PEX5L	LYPD6
RIMS3	LYPD6
FILIP1	LYPD6
SFRP5	LYPD6
GRIA2	LYPD6
MAPK8IP1	LYPD6
WIPF3	LYPD6
HSPA2	LYPD6
AIF1L	LYPD6
IL17B	LYPD6
GAL3ST1	LYPD6
GAMT	LYPD6
PRRG3	LYPD6
KIF1A	LYPD6
CEP85	LYPD6
KANK4	LYPD6
DUSP26	LYPD6
TTC9	LYPD6
MYCN	LYPD6
CYP2J2	LYPD6
FHOD3	LYPD6
FAIM2	LYPD6
ITM2C	LYPD6
SCRN1	LYPD6
NEK1	LYPD6
FXYD6	LYPD6
KIF23	LYPD6
SECISBP2L	LYPD6
SHROOM3	LYPD6
DHH	LYPD6
TTYH2	LYPD6
CACNA1A	LYPD6
SEMA6C	LYPD6
SLC25A48	LYPD6
MLIP	LYPD6
ZNF185	LYPD6
PMP2	LYPD6
PLPPR1	LYPD6
NPFFR1	LYPD6
DUSP15	LYPD6
GPM6A	LYPD6
LGI2	LYPD6
PRKCA	LYPD6
PIEZO2	LYPD6
FMN2	LYPD6
HKDC1	LYPD6
FAM81A	LYPD6
EXTL1	LYPD6
PTPDC1	LYPD6
SLC13A3	LYPD6
MPZ	LYPD6
S100B	LYPD6
SPTBN4	LYPD6
B3GALT2	LYPD6
NFASC	LYPD6
DCLK3	LYPD6
CLDN19	LYPD6
ETNPPL	LYPD6
SHROOM1	LYPD6
HCN1	LYPD6
LIPC	LYPD6
CHP2	LYPD6
KIF5C	LYPD6
FAM178B	LYPD6
SEMA4C	LYPD6
ENHO	LYPD6
SH3TC2	LYPD6
GJB1	LYPD6
GPR37L1	LYPD6
SGCD	LYPD6
GATM	LYPD6
KNDC1	LYPD6
MAL	LYPD6
IL16	LYPD6
UGT8	LYPD6
LPL	LYPD6
P2RY2	LYPD6
GJC3	LYPD6
KCNA2	LYPD6
CASKIN2	LYPD6
PGBD5	LYPD6
GLDC	LYPD6
ERBB4	LYPD6
OR6B3	LYPD6
TMEM139	LYPD6
AURKB	LYPD6
SMCO3	LYPD6
ABCA13	LYPD6
C5orf30	LYPD6
ADO	LYPD6
OR6B2	LYPD6
SLC25A10	LYPD6
CTNNA3	LYPD6
ACSM5	LYPD6
KCNK12	LYPD6
NCMAP	LYPD6
GALNT17	LYPD6
SLC36A2	LYPD6
SOX8	FOXD3
SEMA3B	FOXD3
CNTN1	FOXD3
GPM6B	FOXD3
COL9A2	FOXD3
ERBB3	FOXD3
SDK2	FOXD3
ST6GALNAC2	FOXD3
ARHGAP15	FOXD3
TP53INP2	FOXD3
TCF7	FOXD3
TRPM3	FOXD3
SLC22A17	FOXD3
BMP7	FOXD3
METRN	FOXD3
ITGB8	FOXD3
STEAP1B	FOXD3
PTN	FOXD3
COBL	FOXD3
RGS9	FOXD3
MDK	FOXD3
PLCH1	FOXD3
ADAM23	FOXD3
FBXO2	FOXD3
ST6GALNAC5	FOXD3
APOA1	FOXD3
C1orf198	FOXD3
CTNNAL1	FOXD3
CIT	FOXD3
NDP	FOXD3
FLRT3	FOXD3
TSPAN8	FOXD3
GAL3ST1	FOXD3
LRRC4	FOXD3
ATP1B2	FOXD3
PODNL1	FOXD3
ITGB4	FOXD3
SYT11	FOXD3
ADGRB3	FOXD3
B4GALNT1	FOXD3
SCN7A	FOXD3
PCDH10	FOXD3
FAM222A	FOXD3
PRDM16	FOXD3
ILDR2	FOXD3
ARHGAP39	FOXD3
LRRC4C	FOXD3
NCAM1	FOXD3
PPP1R1C	FOXD3
FREM2	FOXD3
ANK3	FOXD3
GABRA2	FOXD3
AK5	FOXD3
KIF5A	FOXD3
SORCS3	FOXD3
PPP2R2B	FOXD3
IL34	FOXD3
ARSE	FOXD3
BRSK1	FOXD3
PAQR6	FOXD3
SHH	FOXD3
SBSPON	FOXD3
SLITRK5	FOXD3
LRFN5	FOXD3
C10orf82	FOXD3
TMPRSS5	FOXD3
STK32A	FOXD3
FRMD5	FOXD3
MAL	FOXD3
DAB1	FOXD3
CNP	FOXD3
NR2F1	FOXD3
PRIMA1	FOXD3
LRRTM4	FOXD3
NIM1K	FOXD3
CCDC184	FOXD3
RFLNA	FOXD3
LSMEM2	FOXD3
BHLHE22	FOXD3
AATK	FOXD3
FAM181B	FOXD3
B4GALNT4	FOXD3
CADM1	FOXD3
OPCML	FOXD3
POU3F2	FOXD3
LSAMP	FOXD3
ECM2	ANGPTL5
GPNMB	ANGPTL5
CTSK	ANGPTL5
ABI3BP	ANGPTL5
FBLN2	ANGPTL5
OSBPL3	SHTN1
TTC22	LCE2A
PRSS8	LCE2A
DLX3	LCE2A
COL17A1	LCE2A
CAMSAP3	LCE2A
TYR	LCE2A
PKP1	LCE2A
GRHL2	LCE2A
HAL	LCE2A
SULT2B1	LCE2A
SLC15A1	LCE2A
TMEM40	LCE2A
KRT31	LCE2A
DSP	LCE2A
RHOV	LCE2A
KLC3	LCE2A
CASP14	LCE2A
TYRP1	LCE2A
GATA3	LCE2A
KRT23	LCE2A
FOXN1	LCE2A
CWH43	LCE2A
SCGB2A2	LCE2A
UNC93A	LCE2A
SDC1	LCE2A
SLC46A2	LCE2A
POF1B	LCE2A
LYPD3	LCE2A
SCGB1D2	LCE2A
SOX21	LCE2A
IL37	LCE2A
FAM83C	LCE2A
SLURP1	LCE2A
KRT17	LCE2A
AP1M2	LCE2A
EPS8L1	LCE2A
CA6	LCE2A
TNS4	LCE2A
RAB25	LCE2A
DSG3	LCE2A
DSG1	LCE2A
DSC1	LCE2A
SCEL	LCE2A
IL36RN	LCE2A
CLCA2	LCE2A
GPR87	LCE2A
RDH12	LCE2A
ZNF750	LCE2A
CBLC	LCE2A
IL22RA1	LCE2A
NECTIN4	LCE2A
FLG2	LCE2A
EFNA3	LCE2A
FLG	LCE2A
ABCA12	LCE2A
CDHR1	LCE2A
LYPD6B	LCE2A
ADGRF4	LCE2A
GRHL3	LCE2A
PLA2G2F	LCE2A
LAD1	LCE2A
PLA2G4D	LCE2A
LCE2B	LCE2A
SPRR2G	LCE2A
DMKN	LCE2A
DCD	LCE2A
AQP5	LCE2A
HS3ST6	LCE2A
BICDL2	LCE2A
PDZK1IP1	LCE2A
BNIPL	LCE2A
IVL	LCE2A
INAVA	LCE2A
SLC39A2	LCE2A
SERPINA12	LCE2A
SERPINB7	LCE2A
SERPINB12	LCE2A
GGT6	LCE2A
KLK5	LCE2A
KLK11	LCE2A
KRT80	LCE2A
KRT1	LCE2A
ACER1	LCE2A
EVPL	LCE2A
PLA2G4F	LCE2A
CRCT1	LCE2A
MUC15	LCE2A
KRT78	LCE2A
SDR9C7	LCE2A
SDR16C5	LCE2A
KRT15	LCE2A
HOPX	LCE2A
MAB21L4	LCE2A
MUCL1	LCE2A
OVOL1	LCE2A
KRT2	LCE2A
WFDC5	LCE2A
CST6	LCE2A
SFN	LCE2A
CRYBG2	LCE2A
CALML3	LCE2A
CALML5	LCE2A
PSAPL1	LCE2A
C5orf46	LCE2A
LGALS7B	LCE2A
ALOXE3	LCE2A
ALOX12B	LCE2A
C1orf116	LCE2A
SPRR4	LCE2A
PKP3	LCE2A
BPIFC	LCE2A
KRT6B	LCE2A
KRT5	LCE2A
LCE5A	LCE2A
LCE1E	LCE2A
KRT10	LCE2A
LCE1A	LCE2A
COL17A1	LCE2C
PKP1	LCE2C
CASP14	LCE2C
KRT23	LCE2C
FOXN1	LCE2C
CWH43	LCE2C
SCGB2A2	LCE2C
UNC93A	LCE2C
SOX21	LCE2C
IL37	LCE2C
FAM83C	LCE2C
SLURP1	LCE2C
DSG1	LCE2C
DSC1	LCE2C
IL36RN	LCE2C
GPR87	LCE2C
NECTIN4	LCE2C
FLG2	LCE2C
PLA2G2F	LCE2C
LCE2B	LCE2C
HS3ST6	LCE2C
SERPINA12	LCE2C
SERPINB7	LCE2C
SERPINB12	LCE2C
KLK5	LCE2C
KLK11	LCE2C
KRT80	LCE2C
KRT1	LCE2C
PLA2G4F	LCE2C
KRT15	LCE2C
KRT2	LCE2C
WFDC5	LCE2C
CALML5	LCE2C
C5orf46	LCE2C
LGALS7B	LCE2C
ALOXE3	LCE2C
ALOX12B	LCE2C
SPRR4	LCE2C
KRT5	LCE2C
LCE5A	LCE2C
LCE1E	LCE2C
KRT10	LCE2C
LCE1A	LCE2C
LCE2A	LCE2C
FBXL2	ZNF546
METAP1D	ZNF546
PGBD4	ZNF546
SLC11A1	MT1X
MTHFD2	MT1X
IL1R2	MT1X
SLC19A2	MT1X
ELL2	MT1X
SERPINF2	MT1X
CEBPB	MT1X
COL17A1	LCE2D
TYR	LCE2D
PKP1	LCE2D
GRHL2	LCE2D
SULT2B1	LCE2D
TMEM40	LCE2D
DSP	LCE2D
RHOV	LCE2D
CASP14	LCE2D
KRT23	LCE2D
FOXN1	LCE2D
CWH43	LCE2D
SCGB2A2	LCE2D
UNC93A	LCE2D
POF1B	LCE2D
LYPD3	LCE2D
SCGB1D2	LCE2D
SOX21	LCE2D
IL37	LCE2D
FAM83C	LCE2D
SLURP1	LCE2D
CA6	LCE2D
DSG3	LCE2D
DSG1	LCE2D
DSC1	LCE2D
SCEL	LCE2D
IL36RN	LCE2D
GPR87	LCE2D
ZNF750	LCE2D
CBLC	LCE2D
NECTIN4	LCE2D
FLG2	LCE2D
FLG	LCE2D
ABCA12	LCE2D
LYPD6B	LCE2D
ADGRF4	LCE2D
PLA2G2F	LCE2D
PLA2G4D	LCE2D
LCE2B	LCE2D
SPRR2G	LCE2D
HS3ST6	LCE2D
BNIPL	LCE2D
IVL	LCE2D
INAVA	LCE2D
SERPINA12	LCE2D
SERPINB7	LCE2D
SERPINB12	LCE2D
GGT6	LCE2D
KLK5	LCE2D
KLK11	LCE2D
KRT80	LCE2D
KRT1	LCE2D
PLA2G4F	LCE2D
MUC15	LCE2D
KRT15	LCE2D
KRT2	LCE2D
WFDC5	LCE2D
SFN	LCE2D
CALML3	LCE2D
CALML5	LCE2D
PSAPL1	LCE2D
C5orf46	LCE2D
LGALS7B	LCE2D
ALOXE3	LCE2D
ALOX12B	LCE2D
SPRR4	LCE2D
KRT5	LCE2D
LCE5A	LCE2D
LCE1E	LCE2D
KRT10	LCE2D
LCE1A	LCE2D
LCE2A	LCE2D
LCE2C	LCE2D
ARHGAP44	BCAM
FRY	BCAM
EPB41L1	BCAM
MYH9	BCAM
MYL9	BCAM
LRRC4B	BCAM
TMEM25	BCAM
PGM5	BCAM
LRP5	BCAM
PBXIP1	BCAM
ABCC8	WDR86
CD22	WDR86
SEMA3B	WDR86
PLEKHB1	WDR86
NRIP2	WDR86
CAMK2B	WDR86
PTPRU	WDR86
BCAS1	WDR86
PDZD4	WDR86
SDK2	WDR86
LIMS2	WDR86
RGS11	WDR86
RAP1GAP	WDR86
TRPM3	WDR86
FOLH1	WDR86
SEMA4G	WDR86
ARVCF	WDR86
P2RX6	WDR86
MMP15	WDR86
FA2H	WDR86
SEC14L5	WDR86
METRN	WDR86
MAG	WDR86
ABCA2	WDR86
LGI1	WDR86
B3GAT1	WDR86
PEX5L	WDR86
GAL3ST1	WDR86
PRRG3	WDR86
TTLL9	WDR86
KANK4	WDR86
FXYD6	WDR86
SPTBN5	WDR86
CACNA1A	WDR86
ARHGAP39	WDR86
GAS2	WDR86
DUSP15	WDR86
KIAA1755	WDR86
TMEM178A	WDR86
FRMD1	WDR86
FAM81A	WDR86
PTPDC1	WDR86
SLC13A3	WDR86
MPZ	WDR86
S100B	WDR86
SPTBN4	WDR86
PAQR6	WDR86
CADM3	WDR86
SHROOM1	WDR86
C10orf82	WDR86
CMTM5	WDR86
TMPRSS5	WDR86
SH3TC2	WDR86
GPR37L1	WDR86
KNDC1	WDR86
MAL	WDR86
CARNS1	WDR86
CNP	WDR86
FGFBP3	WDR86
GJC3	WDR86
KCNA2	WDR86
CASKIN2	WDR86
LMO7DN	WDR86
LSMEM2	WDR86
ANKRD30B	WDR86
AATK	WDR86
C5orf30	WDR86
CTNNA3	WDR86
KCNK12	WDR86
TMEM121	WDR86
SLC36A2	WDR86
TDRD10	EPOR
PTGER3	CIDEC
ACVR1C	CIDEC
PDE3B	CIDEC
PFKFB1	CIDEC
SLC29A4	CIDEC
ALDH3B1	MAGI2
PLEKHB1	MAGI2
FAM13B	MAGI2
ARHGAP31	MAGI2
FUT8	MAGI2
NRIP2	MAGI2
GATB	MAGI2
PTPRU	MAGI2
LIMCH1	MAGI2
TESK2	MAGI2
LIMS2	MAGI2
FSCN1	MAGI2
KIF3C	MAGI2
TYRO3	MAGI2
SEPTIN3	MAGI2
RPS6KA5	MAGI2
SNTA1	MAGI2
PCYT1B	MAGI2
PLLP	MAGI2
SYT17	MAGI2
MPP6	MAGI2
MEGF9	MAGI2
CUBN	MAGI2
LGI1	MAGI2
PMP22	MAGI2
USP46	MAGI2
CRYAB	MAGI2
ALDH5A1	MAGI2
ARFGEF3	MAGI2
SEMA5A	MAGI2
SPARC	MAGI2
FGF1	MAGI2
PEX5L	MAGI2
RMDN2	MAGI2
DNAJC6	MAGI2
STMN1	MAGI2
PLXDC2	MAGI2
WIPF3	MAGI2
HSPA2	MAGI2
AIF1L	MAGI2
CDKN1C	MAGI2
PRRG3	MAGI2
CEP85	MAGI2
SLC41A1	MAGI2
CYP2J2	MAGI2
FHOD3	MAGI2
ITM2C	MAGI2
SCRN1	MAGI2
NEK1	MAGI2
FXYD6	MAGI2
KIF23	MAGI2
SECISBP2L	MAGI2
SHROOM3	MAGI2
ANXA3	MAGI2
TMEM117	MAGI2
FBLN5	MAGI2
TTYH2	MAGI2
SEMA6C	MAGI2
SCD5	MAGI2
IQGAP2	MAGI2
KLHL3	MAGI2
ZNF185	MAGI2
ALAD	MAGI2
DUSP15	MAGI2
GPM6A	MAGI2
WDR17	MAGI2
PRKCA	MAGI2
FMN2	MAGI2
FAM81A	MAGI2
PTPDC1	MAGI2
PDE9A	MAGI2
CADM3	MAGI2
NFASC	MAGI2
PPM1K	MAGI2
SHROOM1	MAGI2
PLEKHA7	MAGI2
GPRC5B	MAGI2
FAM234A	MAGI2
KIF5C	MAGI2
SLC20A2	MAGI2
SEMA4C	MAGI2
AFAP1L2	MAGI2
SH3TC2	MAGI2
GPR37L1	MAGI2
GATM	MAGI2
IL16	MAGI2
CNP	MAGI2
UGT8	MAGI2
LPL	MAGI2
CASKIN2	MAGI2
TMEM139	MAGI2
SMCO3	MAGI2
ABCA13	MAGI2
C5orf30	MAGI2
ADO	MAGI2
OR6B2	MAGI2
SLC25A10	MAGI2
CTNNA3	MAGI2
SHC4	MAGI2
LYPD6	MAGI2
HSD17B10	CHP1
AHCY	CHP1
DIAPH2	CHP1
RBKS	C11orf96
RTN4R	KCNJ11
SPTB	KCNJ11
SYNDIG1	KCNJ11
QPRT	KCNJ11
LHPP	KCNJ11
ARFGEF3	KCNJ11
SPTBN4	KCNJ11
ENHO	KCNJ11
GJB1	KCNJ11
P2RY2	KCNJ11
LYPD6	KCNJ11
ST3GAL1	COL4A1
B4GALT1	COL4A1
E2F3	COL4A1
ELK1	COL4A1
PLEKHB1	C12orf74
GRAMD1B	C12orf74
LRRC7	C12orf74
CDH1	C12orf74
NRIP2	C12orf74
MCOLN3	C12orf74
CAMK2B	C12orf74
PTPRU	C12orf74
LIMCH1	C12orf74
SPTB	C12orf74
SPAG5	C12orf74
CDH7	C12orf74
FOLH1	C12orf74
DOCK3	C12orf74
SYNDIG1	C12orf74
DRP2	C12orf74
FA2H	C12orf74
SEC14L5	C12orf74
TUBB4A	C12orf74
PRX	C12orf74
MAG	C12orf74
LHPP	C12orf74
KIAA1211	C12orf74
B3GAT1	C12orf74
KCNA1	C12orf74
ARFGEF3	C12orf74
SLC27A6	C12orf74
FGF1	C12orf74
PEX5L	C12orf74
GRIA2	C12orf74
IL17B	C12orf74
PRRG3	C12orf74
KANK4	C12orf74
TTC9	C12orf74
FAIM2	C12orf74
FXYD6	C12orf74
KIF23	C12orf74
SPTBN5	C12orf74
CACNA1A	C12orf74
MLIP	C12orf74
PMP2	C12orf74
PLPPR1	C12orf74
GPM6A	C12orf74
