A	B
MAN1A1	KCNA4
IMPG1	KCNA4
CDH9	KCNA4
VIPR1	KCNA4
SLC4A3	KCNA4
OTOF	KCNA4
HPCAL4	KCNA4
ST6GALNAC5	KCNA4
BSPRY	KCNA4
KCNIP2	KCNA4
PTK2B	KCNA4
SV2C	KCNA4
ZNF831	KCNA4
GRM4	KCNA4
CPNE5	KCNA4
WNT1	KCNA4
LAMP5	KCNA4
TMEM74B	KCNA4
PRKCG	KCNA4
DACH2	KCNA4
ELK1	KCNA4
BCL11B	KCNA4
ASPHD2	KCNA4
STRIP2	KCNA4
PNCK	KCNA4
F12	KCNA4
GPR12	KCNA4
KL	KCNA4
STK26	KCNA4
EPHA7	KCNA4
AGAP2	KCNA4
RGS8	KCNA4
GPR55	KCNA4
PCDH8	KCNA4
LMO7	KCNA4
KIF12	KCNA4
GNAL	KCNA4
NR1I3	KCNA4
TENM2	KCNA4
GPR6	KCNA4
HTR2C	KCNA4
CDHR1	KCNA4
CNKSR2	KCNA4
PTPRO	KCNA4
RIT2	KCNA4
CAMK4	KCNA4
CD8A	KCNA4
CDH12	KCNA4
CNTNAP3B	KCNA4
SYN2	KCNA4
HTR6	KCNA4
CELF3	KCNA4
HIPK4	KCNA4
CELF5	KCNA4
TRIM17	KCNA4
LRRTM1	KCNA4
SYNPR	KCNA4
DCLK3	KCNA4
ABLIM2	KCNA4
CAMKV	KCNA4
NDST3	KCNA4
NPY1R	KCNA4
NPY5R	KCNA4
HTR4	KCNA4
KCNV1	KCNA4
FAT3	KCNA4
ISLR2	KCNA4
PHYHIP	KCNA4
CHRM1	KCNA4
WNT10B	KCNA4
NSG2	KCNA4
RNF150	KCNA4
NETO2	KCNA4
EPHX4	KCNA4
MACROD2	KCNA4
B3GALT1	KCNA4
RASGRP1	KCNA4
ARPP21	KCNA4
TNK1	KCNA4
GPR149	KCNA4
ULK1	KCNA4
ST8SIA3	KCNA4
EGR3	KCNA4
SLITRK4	KCNA4
HTR1D	KCNA4
AKAP5	KCNA4
DDN	KCNA4
SYT13	GABRG3
NEXMIF	GABRG3
RIMBP2	GABRG3
PAK3	GABRG3
CHGB	GABRG3
SLC7A4	GABRG3
EFNB3	GABRG3
GABRG2	GABRG3
OLFM3	GABRG3
DCLK1	GABRG3
CCNA1	GABRG3
RNF128	GABRG3
MRAP2	GABRG3
RTN1	GABRG3
SLC4A10	GABRG3
SYTL5	GABRG3
HTR2C	GABRG3
PTPRR	GABRG3
GRIA1	GABRG3
GRIP1	GABRG3
UNC5D	GABRG3
SHANK2	GABRG3
HCN1	GABRG3
PGM2L1	GABRG3
GPRIN1	GABRG3
ZNF804A	GABRG3
VSTM2A	GABRG3
SCG2	GABRG3
ZCCHC12	GABRG3
ERICH3	GABRG3
IKZF2	FIGN
TRAF1	FIGN
CBFB	FIGN
REST	FIGN
CECR2	FIGN
PARP4	FIGN
KANK1	FIGN
GAB1	FIGN
TP53INP1	FIGN
AFF1	FIGN
TNK2	B4GALNT4
RHBDL1	B4GALNT4
RFNG	B4GALNT4
RHOA	C8orf33
CLNS1A	C8orf33
SNX5	C8orf33
ACBD5	C8orf33
TMEM14C	C8orf33
HINT3	C8orf33
KDSR	C8orf33
MRPS14	C8orf33
UBE2Q2	C8orf33
SAP18	C8orf33
SEPTIN2	C8orf33
NUDCD2	C8orf33
HOMER3	SPACA6
SLC9A3R2	SPACA6
VASH1	SPACA6
FBXW4	SPACA6
LHPP	SPACA6
CDR2L	SPACA6
ST3GAL4	SPACA6
ZBTB47	SPACA6
CENPB	SPACA6
ANP32B	SPACA6
SAMD1	SPACA6
TRIM41	SPACA6
DENND2A	SPACA6
QDPR	SPACA6
ZNF385A	SPACA6
HDAC11	SPACA6
MID1IP1	SPACA6
MCM7	SPACA6
CRTAP	SPACA6
EPHB1	KCNJ14
SNRNP70	FBXL6
DMPK	FBXL6
KAT2A	FBXL6
TEAD3	C1S
MVP	C1S
SLC11A1	C1S
SERPINB1	C1S
TNFRSF1A	C1S
IFI35	C1S
MYH9	C1S
CD40	C1S
MYL12A	C1S
SLC39A14	C1S
SLC1A5	C1S
PLEKHA4	C1S
NAMPT	C1S
NOD1	C1S
GLIS3	C1S
MAP3K8	C1S
FAM20A	C1S
LTBR	C1S
BCL6	C1S
GBP1	C1S
CNN3	C1S
VAMP8	C1S
TNFRSF10B	C1S
CDK2	C1S
NMI	C1S
TRIP10	C1S
VASP	C1S
APOL2	C1S
ARPC1B	C1S
IL13RA1	C1S
TRIM5	C1S
TRIM22	C1S
ITGB4	C1S
CHI3L1	C1S
PLAAT4	C1S
DTNA	C1S
FAM189A2	C1S
TMBIM1	C1S
CALCOCO2	C1S
TLR2	C1S
SQOR	C1S
PARP9	C1S
ETV6	C1S
NLRC5	C1S
MAP3K6	C1S
C1orf162	C1S
SLC39A1	C1S
ITPKB	C1S
BOC	C1S
PLIN2	C1S
SEC24D	C1S
HSPB8	C1S
TAGLN2	C1S
SHC1	C1S
IL6R	C1S
GBP2	C1S
MAPKAPK2	C1S
DTX3L	C1S
B2M	C1S
TAP1	C1S
STAT3	C1S
TRIM56	C1S
MYD88	C1S
GLRX	C1S
ANO6	C1S
CD163	C1S
AGTRAP	C1S
ZMYND10	KIAA2012
DNAH9	KIAA2012
BAIAP3	KIAA2012
DLEC1	KIAA2012
KCNG1	KIAA2012
EFCAB1	KIAA2012
DNAH5	KIAA2012
PTPN3	KIAA2012
TEKT2	KIAA2012
OCA2	KIAA2012
CCDC114	KIAA2012
CAPS	KIAA2012
CFAP69	KIAA2012
TTC26	KIAA2012
RSPH4A	KIAA2012
MAK	KIAA2012
C6orf118	KIAA2012
LOX	KIAA2012
CNTN3	KIAA2012
SERPINI2	KIAA2012
IQCG	KIAA2012
NEK11	KIAA2012
GALNT3	KIAA2012
DNAH6	KIAA2012
CASC1	KIAA2012
CFAP58	KIAA2012
CCDC170	KIAA2012
DNAI1	KIAA2012
DAW1	KIAA2012
COL21A1	KIAA2012
RIBC2	KIAA2012
TTLL9	KIAA2012
RGS22	KIAA2012
LRRIQ1	KIAA2012
DYDC2	KIAA2012
CCDC146	KIAA2012
SPAG8	KIAA2012
SULF1	KIAA2012
CFAP300	KIAA2012
MNS1	KIAA2012
PTPRQ	KIAA2012
CCDC65	KIAA2012
MORN3	KIAA2012
AK7	KIAA2012
WDR93	KIAA2012
MYLK3	KIAA2012
LRRC46	KIAA2012
CCDC40	KIAA2012
CFAP74	KIAA2012
BEST4	KIAA2012
SFRP2	KIAA2012
ROPN1L	KIAA2012
DCDC2	KIAA2012
TCTE1	KIAA2012
ARHGAP18	KIAA2012
DOC2A	KIAA2012
MKX	KIAA2012
SPATA4	KIAA2012
PIH1D2	KIAA2012
TEX9	KIAA2012
CCDC74B	KIAA2012
SPEF2	KIAA2012
TCTEX1D1	KIAA2012
WDR78	KIAA2012
DNAAF1	KIAA2012
USP43	KIAA2012
FLACC1	KIAA2012
SPAG17	KIAA2012
CFAP70	KIAA2012
CFAP161	KIAA2012
HYDIN	KIAA2012
LCA5L	KIAA2012
DRC1	KIAA2012
WDR66	KIAA2012
DNAH3	KIAA2012
VWA5B1	KIAA2012
DRC7	KIAA2012
RSPH1	KIAA2012
CFAP157	KIAA2012
PPP1R32	KIAA2012
UBXN10	KIAA2012
SLC9C2	KIAA2012
SPATA17	KIAA2012
CFAP221	KIAA2012
CFAP100	KIAA2012
C7orf57	KIAA2012
TMEM67	KIAA2012
C8orf34	KIAA2012
CFAP47	KIAA2012
ARMC3	KIAA2012
AK8	KIAA2012
AGBL2	KIAA2012
TC2N	KIAA2012
C16orf71	KIAA2012
IQCD	KIAA2012
CFAP52	KIAA2012
TEKT1	KIAA2012
ULK4	KIAA2012
DYNLRB2	KIAA2012
ZBBX	KIAA2012
ARMC4	KIAA2012
DCDC1	KIAA2012
CFAP46	KIAA2012
DRC3	KIAA2012
CFAP53	KIAA2012
RSPH9	KIAA2012
EFCAB12	KIAA2012
MARCHF10	KIAA2012
PIFO	KIAA2012
DNAH12	KIAA2012
VWA3A	KIAA2012
GRAMD2A	KIAA2012
TEX26	KIAA2012
MAP3K19	KIAA2012
NSUN7	KIAA2012
C1orf194	KIAA2012
SLC47A2	KIAA2012
MAPK15	KIAA2012
NME9	KIAA2012
CFAP65	KIAA2012
MICALL1	CLN8
DUSP16	CLN8
CEP104	CLN8
SEPTIN8	CLN8
SEMA4C	CLN8
KLHL13	CACNB4
CAMKK1	CACNB4
PRKAR2B	CACNB4
CDKL5	CACNB4
SYT7	CACNB4
LRRC7	CACNB4
NEDD4L	CACNB4
GUCY1B1	CACNB4
SLC9A7	CACNB4
SYT1	CACNB4
ATP2B3	CACNB4
INPP5A	CACNB4
ATP2B1	CACNB4
RPS6KA6	CACNB4
LNX1	CACNB4
NSF	CACNB4
IPCEF1	CACNB4
WSCD2	CACNB4
ADD2	CACNB4
RARB	CACNB4
RBFOX1	CACNB4
LZTS3	CACNB4
OSBPL8	CACNB4
YPEL1	CACNB4
PAK5	CACNB4
FGF14	CACNB4
FGF9	CACNB4
DGKH	CACNB4
RAB3A	CACNB4
TSPAN13	CACNB4
ATRNL1	CACNB4
HLF	CACNB4
KIAA1549L	CACNB4
ELMOD1	CACNB4
PRMT8	CACNB4
KCNA1	CACNB4
PHACTR1	CACNB4
CAP2	CACNB4
WASF1	CACNB4
FOXP1	CACNB4
ADAM23	CACNB4
SSX2IP	CACNB4
PLPPR4	CACNB4
B4GALT6	CACNB4
ELOVL4	CACNB4
CNNM1	CACNB4
SLITRK3	CACNB4
SV2C	CACNB4
WIPF3	CACNB4
RAB9B	CACNB4
ACVR1C	CACNB4
SLC12A5	CACNB4
GRIA3	CACNB4
PCSK2	CACNB4
ASPHD2	CACNB4
STRIP2	CACNB4
CHN1	CACNB4
GAD1	CACNB4
ARPP19	CACNB4
FGF13	CACNB4
UNC13A	CACNB4
SNAP25	CACNB4
SYT4	CACNB4
MTUS2	CACNB4
GPR12	CACNB4
KCTD1	CACNB4
HOOK1	CACNB4
EPHA7	CACNB4
RGS8	CACNB4
LMO7	CACNB4
DGKB	CACNB4
SCN2A	CACNB4
GAD2	CACNB4
FHDC1	CACNB4
PPP3CA	CACNB4
SYT16	CACNB4
GNAL	CACNB4
TAGLN3	CACNB4
NCEH1	CACNB4
STXBP5L	CACNB4
PLK2	CACNB4
GABRB2	CACNB4
MAL2	CACNB4
INA	CACNB4
SCN2B	CACNB4
CNKSR2	CACNB4
CDH8	CACNB4
ITPR1	CACNB4
GPR158	CACNB4
SLC2A13	CACNB4
HOMER1	CACNB4
CAMK4	CACNB4
RAB3C	CACNB4
JAKMIP1	CACNB4
TOMM70	CACNB4
SORBS2	CACNB4
CARNMT1	CACNB4
NPTN	CACNB4
NMNAT2	CACNB4
ATP2B2	CACNB4
CACNA2D3	CACNB4
DGKI	CACNB4
KCNB1	CACNB4
CHRNB2	CACNB4
LRRTM1	CACNB4
ABLIM2	CACNB4
NDST3	CACNB4
NPY5R	CACNB4
KCNV1	CACNB4
PDP1	CACNB4
ZMAT4	CACNB4
GABRB3	CACNB4
SCN3B	CACNB4
NETO1	CACNB4
SCG5	CACNB4
GSG1L	CACNB4
LDB2	CACNB4
REPS2	CACNB4
FRMPD4	CACNB4
NSG2	CACNB4
B3GNT2	CACNB4
DLGAP1	CACNB4
NETO2	CACNB4
EPHX4	CACNB4
MACROD2	CACNB4
RASGRP1	CACNB4
ADCY5	CACNB4
MCTP1	CACNB4
CLVS1	CACNB4
ST8SIA3	CACNB4
CSRNP3	CACNB4
ERICH3	CACNB4
MDH1	TRAPPC6B
TRIM37	TRAPPC6B
ITFG1	TRAPPC6B
YWHAZ	TRAPPC6B
TOMM20	TRAPPC6B
SH3BP2	BGN
GGT5	BGN
MYH9	BGN
SYDE1	BGN
SLC12A7	BGN
A4GALT	BGN
C1QTNF1	BGN
TEAD3	FES
ST3GAL1	FES
MVP	FES
MAP2K3	FES
SBNO2	FES
FSTL3	FES
FOSL2	FES
RBMS2	FES
B4GALT1	FES
MYH9	FES
SUSD6	FES
SLC17A9	FES
RELB	FES
CCDC9	FES
DENND3	FES
NOD1	FES
LTBR	FES
ECE1	FES
PIK3R3	FES
CDK2	FES
SNAI1	FES
SH3TC1	FES
VASP	FES
SAT1	FES
NECTIN2	FES
LAMA5	FES
CHSY1	FES
TRIM5	FES
IL18BP	FES
ETV6	FES
NLRC5	FES
MAP3K6	FES
MOB3C	FES
NFKBIZ	FES
MSN	FES
FERMT3	FES
F11R	FES
SHC1	FES
IL6R	FES
EVA1C	FES
NXN	FES
STAT3	FES
TNIP2	FES
EFNA1	FES
SERPINB9	FES
CEBPB	FES
RELA	FES
EHBP1L1	FES
BRD7	FAM104B
CAMKK1	MXRA7
CYP46A1	MXRA7
RASGRP2	MXRA7
ATP2B1	MXRA7
AP1S1	MXRA7
CAMKK2	MXRA7
RIC8B	MXRA7
PPP1R7	MXRA7
FKBP1B	MXRA7
SLC25A23	MXRA7
ARPP19	MXRA7
LARGE1	MXRA7
KCTD1	MXRA7
DGKB	MXRA7
PPP3CA	MXRA7
NCEH1	MXRA7
GUCY1A2	MXRA7
JAKMIP1	MXRA7
CARNMT1	MXRA7
ATP2B2	MXRA7
DGKI	MXRA7
LRPAP1	MXRA7
PDP1	MXRA7
GSG1L	MXRA7
KCNAB1	MXRA7
MCTP1	MXRA7
TMEM176A	LIMK2
TEAD3	LIMK2
MGST1	LIMK2
ST3GAL1	LIMK2
MVP	LIMK2
SERPINB1	LIMK2
TRAF3IP2	LIMK2
IFI35	LIMK2
ABCC9	LIMK2
FSTL3	LIMK2
WDR1	LIMK2
MRVI1	LIMK2
TTC38	LIMK2
FGFR1	LIMK2
ITPKC	LIMK2
TRIP6	LIMK2
ASAP3	LIMK2
APOL4	LIMK2
ABHD4	LIMK2
PYGL	LIMK2
CD40	LIMK2
COTL1	LIMK2
SYT17	LIMK2
TTC23	LIMK2
SLC39A14	LIMK2
FCGRT	LIMK2
TGFB1	LIMK2
PLIN3	LIMK2
ZC3HAV1	LIMK2
NOD1	LIMK2
TMEM176B	LIMK2
GLIS3	LIMK2
RAB34	LIMK2
LTBR	LIMK2
RFX4	LIMK2
SOD2	LIMK2
DPYSL3	LIMK2
ATP6V0E1	LIMK2
BCL6	LIMK2
PLSCR4	LIMK2
PRRX1	LIMK2
GADD45A	LIMK2
WLS	LIMK2
CNN3	LIMK2
F3	LIMK2
NEK6	LIMK2
CLU	LIMK2
CRISPLD1	LIMK2
CHST3	LIMK2
NMI	LIMK2
RREB1	LIMK2
STAT5A	LIMK2
GLIS2	LIMK2
FGFRL1	LIMK2
APOL2	LIMK2
PALLD	LIMK2
PLD2	LIMK2
NECTIN2	LIMK2
PDLIM4	LIMK2
CHSY1	LIMK2
LGALS3	LIMK2
PODNL1	LIMK2
TRIM21	LIMK2
TRIM5	LIMK2
ITGB4	LIMK2
TRIM47	LIMK2
CHI3L1	LIMK2
DSC2	LIMK2
DTNA	LIMK2
FADS2	LIMK2
FAM189A2	LIMK2
HILPDA	LIMK2
CD63	LIMK2
TMBIM1	LIMK2
DRAM1	LIMK2
PIM1	LIMK2
IL18BP	LIMK2
YAP1	LIMK2
EMILIN1	LIMK2
PARP9	LIMK2
FGF2	LIMK2
CPNE8	LIMK2
C1RL	LIMK2
TP53	LIMK2
ERBB2	LIMK2
FKBP10	LIMK2
MAP3K6	LIMK2
MOB3C	LIMK2
SLC44A3	LIMK2
RAB13	LIMK2
SLC27A3	LIMK2
SLC39A1	LIMK2
ITPKB	LIMK2
RHOB	LIMK2
GASK1A	LIMK2
LRIG1	LIMK2
BOC	LIMK2
ALDH1L1	LIMK2
OSBPL11	LIMK2
OSMR	LIMK2
GNA12	LIMK2
MSN	LIMK2
PLIN2	LIMK2
STOM	LIMK2
SERPING1	LIMK2
SEC24D	LIMK2
HSPB8	LIMK2
PLOD2	LIMK2
RHOC	LIMK2
GNA14	LIMK2
UBE2L6	LIMK2
WASF2	LIMK2
C1R	LIMK2
SHC1	LIMK2
IL6R	LIMK2
PDPN	LIMK2
MAPKAPK2	LIMK2
FSTL1	LIMK2
TIPARP	LIMK2
DTX3L	LIMK2
FABP5	LIMK2
PHKG1	LIMK2
GPT2	LIMK2
ANGPTL4	LIMK2
VASN	LIMK2
AHCYL1	LIMK2
PXDC1	LIMK2
SLC49A3	LIMK2
LIMS1	LIMK2
TPST1	LIMK2
PFKFB3	LIMK2
CYP4F11	LIMK2
MYD88	LIMK2
SNX33	LIMK2
MARCHF3	LIMK2
FZD4	LIMK2
ANO6	LIMK2
AGTRAP	LIMK2
C1S	LIMK2
SRI	ADI1
UNG	ADI1
GPR137B	ADI1
PGM1	ADI1
COMT	ADI1
CYB5R3	ADI1
ZFYVE21	ADI1
PON2	ADI1
MARC2	ADI1
HSDL2	ADI1
EPHX2	ADI1
SLC44A2	ADI1
RGN	ADI1
SERPINE2	ADI1
SLC49A4	ADI1
SLC18B1	ADI1
NADK2	ADI1
MSI2	ADI1
CPT2	ADI1
PMVK	ADI1
STOX1	ADI1
GPT2	ADI1
LDHD	ADI1
ACSF2	ADI1
ACAA2	ADI1
IL17D	ADI1
GRAMD1C	ADI1
SLC25A20	ADI1
IDH2	ADI1
USH1C	NXPH3
CD9	NXPH3
MOXD1	NXPH3
RNF43	NXPH3
ALDH1A1	NXPH3
HPSE2	NXPH3
C1QTNF1	NXPH3
KCNJ14	NXPH3
ADAM28	CSF1R
GNA15	CSF1R
LPCAT2	CSF1R
PTGS1	CSF1R
BLNK	CSF1R
SH3BP1	CSF1R
ATP8B4	CSF1R
RASAL3	CSF1R
SIGLEC8	CSF1R
ABI3	CSF1R
ARHGDIB	CSF1R
RPS6KA1	CSF1R
CSF3R	CSF1R
ARHGAP9	CSF1R
C3	CSF1R
RHBDF2	CSF1R
PRAM1	CSF1R
LPAR6	CSF1R
ITGAX	CSF1R
SLC2A5	CSF1R
RGS10	CSF1R
FCGR1A	CSF1R
SAMSN1	CSF1R
RUNX1	CSF1R
HK2	CSF1R
GAB3	CSF1R
RBM47	CSF1R
TAGAP	CSF1R
PLD4	CSF1R
CX3CR1	CSF1R
INPP5D	CSF1R
P2RY12	CSF1R
RGS19	CSF1R
COL8A2	CSF1R
IL16	CSF1R
CIITA	CSF1R
TMEM132A	EPHB3
BMP7	EPHB3
TSPAN12	EPHB3
SLC7A10	EPHB3
MTSS2	EPHB3
ITGA7	EPHB3
PLCB3	EPHB3
ADCY8	EPHB3
LRP5	EPHB3
AXL	EPHB3
ACOX2	EPHB3
NR2F1	EPHB3
FZD8	EPHB3
RGMA	EPHB3
RGS4	HS3ST4
ABHD12B	HS3ST4
ZNF385B	HS3ST4
TPBG	HS3ST4
SLC24A2	HS3ST4
ADCY1	HS3ST4
LOXHD1	HS3ST4
SCN4B	HS3ST4
GRM8	HS3ST4
TAC1	PLCB1
RHOBTB2	PLCB1
NGEF	PLCB1
ATP2B1	PLCB1
KCNK2	PLCB1
TESC	PLCB1
SLC9A1	PLCB1
KCTD17	PLCB1
SLC30A4	PLCB1
NEFM	PLCB1
CAMKK2	PLCB1
KCNA1	PLCB1
RIC8B	PLCB1
GPR63	PLCB1
PDE10A	PLCB1
IVNS1ABP	PLCB1
RGS4	PLCB1
CNR1	PLCB1
SLC25A23	PLCB1
ABHD12B	PLCB1
LARGE1	PLCB1
ANO3	PLCB1
KCTD1	PLCB1
DGKB	PLCB1
PPP3CA	PLCB1
SYT2	PLCB1
ZNF385B	PLCB1
CPLX2	PLCB1
TPBG	PLCB1
CDH22	PLCB1
GPR158	PLCB1
GUCY1A2	PLCB1
ADAMTS3	PLCB1
KCNS2	PLCB1
EPB41	PLCB1
EXTL2	PLCB1
ADCY1	PLCB1
PDP1	PLCB1
LRTM2	PLCB1
PRKCB	PLCB1
ENTPD3	PLCB1
KCNAB1	PLCB1
GPR22	PLCB1
TMEM196	PLCB1
LPL	PLCB1
GCNT4	PLCB1
SCN4B	PLCB1
GRM8	PLCB1
GREM2	PLCB1
GPR88	PLCB1
SPAG9	SKA2
DERA	SKA2
VAMP3	SKA2
LIMCH1	SKA2
PHACTR3	SKA2
ARHGAP5	SKA2
URI1	SKA2
ACBD5	SKA2
KLHL5	SKA2
RNF141	SKA2
CDK2AP1	SKA2
HINT3	SKA2
EPM2A	SKA2
QKI	SKA2
KAT2B	SKA2
NFYB	SKA2
GPSM2	SKA2
GTDC1	SKA2
NSRP1	SKA2
SPECC1	SKA2
HEATR5A	SKA2
SNX6	SKA2
PHF10	SKA2
KIF13A	SKA2
FCHSD2	SKA2
RDX	SKA2
ITPRID2	SKA2
SECISBP2L	SKA2
PELI2	SKA2
UBE2Q2	SKA2
OSBPL1A	SKA2
POGK	SKA2
MBOAT2	SKA2
SPOPL	SKA2
GOLGA7	SKA2
ADD3	SKA2
FEZ1	SKA2
TMCO3	SKA2
ENAH	SKA2
KCTD18	SKA2
CMPK1	SKA2
ZNF326	SKA2
CFL2	SKA2
MTMR10	SKA2
SEPTIN2	SKA2
GATM	SKA2
ZNF621	SKA2
RMDN1	SKA2
SNX18	SKA2
ZNF664	SKA2
PTPN11	SKA2
NEXMIF	NDN
NOL4	NDN
ST6GALNAC5	NDN
NUDT10	NDN
GDAP1L1	NDN
TMEM35A	NDN
BEX2	NDN
RNF128	NDN
DUSP26	NDN
SUSD4	NDN
RADX	NDN
PTPRO	NDN
SORCS3	NDN
PGM2L1	NDN
GPR176	NDN
BLCAP	NDN
ZCCHC18	NDN
SGSM1	NDN
HS6ST2	NDN
GAP43	NDN
NEGR1	NDN
ZCCHC12	NDN
ANOS1	NTM
GPM6A	NTM
ACSL6	NTM
CTNND2	NTM
FUT9	NTM
LRRC75A	NTM
OSBPL7	BRICD5
ABCA7	BRICD5
GSDMB	BRICD5
SEC31B	BRICD5
RGS11	BRICD5
HSF4	BRICD5
SNRNP70	BRICD5
VTN	BRICD5
P3H3	BRICD5
CDCA3	BRICD5
TFAP2E	BRICD5
CHTF18	BRICD5
C1orf159	BRICD5
KMT5C	BRICD5
MICAL1	BRICD5
NEIL1	BRICD5
TRIM11	BRICD5
RNF207	BRICD5
FGF17	BRICD5
ADAMTS13	BRICD5
RECQL4	BRICD5
SCNN1D	BRICD5
PLK1	BRICD5
CORO6	BRICD5
LENG8	BRICD5
TMEM145	BRICD5
HIC2	BRICD5
SPDL1	IGIP
ASB1	IGIP
URI1	IGIP
USP46	IGIP
RNF141	IGIP
HINT3	IGIP
NFYB	IGIP
BCL2L2	IGIP
PHF10	IGIP
USP12	IGIP
C4orf3	IGIP
PTPN11	IGIP
TEAD3	TSKU
GLIS2	TSKU
CHSY1	TSKU
TP53	TSKU
NXN	TSKU
TNFRSF12A	ANXA2
PLAUR	ANXA2
SLC11A1	ANXA2
TYMP	ANXA2
CD44	ANXA2
TNFRSF1B	ANXA2
YBX3	ANXA2
SBNO2	ANXA2
SP100	ANXA2
KLF6	ANXA2
IL4R	ANXA2
B4GALT1	ANXA2
SLC1A5	ANXA2
PLEKHA4	ANXA2
NAMPT	ANXA2
CLEC2B	ANXA2
IL1R1	ANXA2
TNFRSF10B	ANXA2
SRGN	ANXA2
CDK2	ANXA2
CDKN1A	ANXA2
CD93	ANXA2
RFTN1	ANXA2
TRIM5	ANXA2
COL4A2	ANXA2
PIM1	ANXA2
ADAMTSL4	ANXA2
RAB13	ANXA2
OSMR	ANXA2
PPP1R18	ANXA2
ITPRIP	ANXA2
SERPING1	ANXA2
SEC24D	ANXA2
F11R	ANXA2
C1R	ANXA2
IL6R	ANXA2
ITGA5	ANXA2
GBP2	ANXA2
FSTL1	ANXA2
IFI16	ANXA2
ADAMTS9	ANXA2
WEE1	ANXA2
TNIP2	ANXA2
TM4SF1	ANXA2
PPP1R3B	ANXA2
SPHK1	ANXA2
TGIF1	ANXA2
BACE2	ANXA2
UPP2	RGS6
KCNG1	RGS6
ARHGAP6	RGS6
CBLN4	RGS6
FAT2	RGS6
EPB41L4B	RGS6
OCA2	RGS6
GDA	RGS6
TMEM255A	RGS6
GRHL1	RGS6
SLC24A4	RGS6
NPFFR1	RGS6
BTBD11	RGS6
DIRAS3	RGS6
VSNL1	RGS6
ANKRD55	RGS6
PTTG1	RGS6
NAT16	RGS6
SCN9A	RGS6
FNDC9	RGS6
KCTD4	RGS6
ATG9B	RGS6
TAC1	SLC35D3
NGEF	SLC35D3
ATP2B1	SLC35D3
KCNK2	SLC35D3
PTHLH	SLC35D3
CALB1	SLC35D3
RGS9	SLC35D3
CAMKK2	SLC35D3
KCNA1	SLC35D3
GPR63	SLC35D3
PDE10A	SLC35D3
CNR1	SLC35D3
ONECUT2	SLC35D3
HPCA	SLC35D3
PDE1B	SLC35D3
FBXL16	SLC35D3
STRIP2	SLC35D3
PPP1R1B	SLC35D3
ANO3	SLC35D3
PPP1R1A	SLC35D3
RGS8	SLC35D3
GPR55	SLC35D3
DGKB	SLC35D3
ITPKA	SLC35D3
PPP3CA	SLC35D3
SYT2	SLC35D3
ADAMTS19	SLC35D3
ADAMTS3	SLC35D3
SH3RF2	SLC35D3
KIT	SLC35D3
HTR6	SLC35D3
HTR4	SLC35D3
DACT2	SLC35D3
LRTM2	SLC35D3
PRKCB	SLC35D3
ENTPD3	SLC35D3
RGS14	SLC35D3
KCNAB1	SLC35D3
CDK5R2	SLC35D3
TDRD12	SLC35D3
GPR149	SLC35D3
LPL	SLC35D3
MCTP1	SLC35D3
GNG7	SLC35D3
SCN4B	SLC35D3
ST8SIA3	SLC35D3
CHRM4	SLC35D3
PENK	SLC35D3
GPR88	SLC35D3
PLCB1	SLC35D3
ARVCF	PAQR7
ZDHHC1	PAQR7
PHPT1	RPS17
BCL7C	RPS17
TFPT	RPS17
BAG1	RPS17
HDDC2	RPS17
PGLS	RPS17
BLOC1S1	RPS17
SURF1	RPS17
MSRB2	RPS17
TMEM219	RPS17
PMVK	RPS17
POLR2L	RPS17
PAFAH1B3	CRIP2
NAA60	CRIP2
METTL26	CRIP2
SYT13	PLCXD3
RASGRF1	PLCXD3
TRHDE	PLCXD3
ELAVL2	PLCXD3
CUX2	PLCXD3
NXPH1	PLCXD3
FOXP2	PLCXD3
MRAP2	PLCXD3
GABBR2	PLCXD3
SHISAL1	PLCXD3
GRIP2	PLCXD3
GLRA3	PLCXD3
GRIA4	PLCXD3
SHANK1	PLCXD3
KCNJ3	PLCXD3
VSNL1	PLCXD3
HCN1	PLCXD3
NELL1	PLCXD3
KCNC2	PLCXD3
RAB3B	PLCXD3
RXFP1	PLCXD3
TMEM151B	PLCXD3
SERTM1	PLCXD3
GABRG3	PLCXD3
PLXND1	COL18A1
LAMC3	COL18A1
PARP12	COL18A1
TRAM2	COL18A1
LLGL2	COL18A1
SCARF1	COL18A1
TNS1	COL18A1
FXYD5	COL18A1
SH2D3C	COL18A1
MYO9B	COL18A1
CARD10	COL18A1
SYNGR2	COL18A1
CDR2L	COL18A1
TCIRG1	COL18A1
TRIM38	COL18A1
ADGRE5	COL18A1
ADCY4	COL18A1
DOCK6	COL18A1
ALPK3	COL18A1
PGGHG	COL18A1
HSPG2	COL18A1
ECM1	COL18A1
FGD5	COL18A1
TNFRSF14	COL18A1
SHKBP1	COL18A1
SHROOM1	COL18A1
EGFL7	COL18A1
MMRN2	COL18A1
CAVIN1	COL18A1
ME1	GLUD2
FERMT2	GLUD2
SRI	GLUD2
FAT1	GLUD2
CPE	GLUD2
GLUD1	GLUD2
TNIK	GLUD2
AHCYL2	GLUD2
AK4	GLUD2
PDLIM5	GLUD2
PHPT1	RPL35A
ETFB	RPL35A
BAG1	RPL35A
MRPL51	RPL35A
COX6A1	RPL35A
ROMO1	RPL35A
UQCR11	RPL35A
ANAPC11	RPL35A
NDUFB9	RPL35A
MSRB2	RPL35A
TIMM8B	RPL35A
SNRNP25	RPL35A
