A	B
ADCY9	MYO1C
PLXNB1	MYO1C
FOXK1	MYO1C
ABCA3	MYO1C
ADCY5	MYO1C
ZBTB4	MYO1C
MYADM	MYO1C
MOB2	MYO1C
CBX6	MYO1C
PPP1R26	MYO1C
CACNA1H	MYO1C
ACAT1	NKIRAS1
PTGES3	NKIRAS1
RAB4A	NKIRAS1
TCAIM	NKIRAS1
WWC3	KIF13B
WNK1	KIF13B
BRPF3	KIF13B
TCF20	KIF13B
RAPGEF1	KIF13B
HERC2	KIF13B
RERE	KIF13B
IGF2R	KIF13B
DYNC1H1	KIF13B
TRIM63	NRAP
FBXO42	ADH5
NDRG3	ADH5
BCAT2	ADH5
GCDH	ADH5
PRUNE2	ADH5
WASF3	ADH5
CALCOCO2	ADH5
PPM1B	ADH5
SLC25A38	ADH5
DIAPH2	ADH5
ENDOD1	ADH5
FMC1	ADH5
JAGN1	ADH5
PXMP2	ADH5
PCYT2	ADH5
TRAF3IP2	TEAD4
MEDAG	TEAD4
RELB	TEAD4
PLIN3	TEAD4
PPIF	TEAD4
NOP2	TEAD4
FNDC4	TEAD4
HIVEP3	TEAD4
STOM	TEAD4
PTGIR	TEAD4
MAPKAPK2	TEAD4
ATP1A1	TEAD4
SLC50A1	TEAD4
GLRX	TEAD4
KLHL25	TEAD4
SERTAD1	TEAD4
OGFR	SPG7
SEC31B	SPG7
FUS	SPG7
DPH1	SPG7
MSTO1	SPG7
KHDC4	SPG7
LMBR1L	SPG7
SIDT2	SPG7
ZNF276	SPG7
CCDC58	SPG7
MRNIP	SPG7
UVSSA	SPG7
CBWD1	SPG7
ZDHHC24	SPG7
C19orf54	SPG7
NDOR1	SPG7
BOD1L1	ZNF677
EIF2AK2	ZNF677
ZNF280C	ZNF677
QSER1	ZNF677
GTPBP10	ZNF677
ZKSCAN1	ZNF677
PPWD1	ZNF677
PIKFYVE	ZNF677
RPAP2	ZNF677
XPO4	ZNF677
RBM26	ZNF677
SREK1	ZNF677
FAM126B	ZNF677
TYW5	ZNF677
TRA2A	ZNF677
CCDC186	ZNF677
RBPJ	ZNF677
NSUN3	ZNF677
REV3L	ERO1A
TRAF3IP2	ERO1A
PDE8A	ERO1A
IL4R	ERO1A
GNPNAT1	ERO1A
BNIP3L	ERO1A
C1GALT1	ERO1A
SNX25	ERO1A
UGDH	ERO1A
SLC2A1	ERO1A
CDK2	ERO1A
CHD1L	ERO1A
BTG1	ERO1A
ZCCHC2	ERO1A
PM20D2	ERO1A
STOM	ERO1A
HOMER1	ERO1A
PDXK	ERO1A
AK4	ERO1A
SAP30	ERO1A
TPM4	ERO1A
BNIP3	ERO1A
SHMT2	ERO1A
ZNF395	ERO1A
CFLAR	ZNF347
ANGEL1	ZNF347
BOD1L1	ZNF347
QSER1	ZNF347
SEC61A2	ZNF347
KAT6A	ZNF347
L2HGDH	ZNF347
TNRC6B	ZNF347
KHNYN	ZNF347
NFAT5	ZNF347
FBXL20	ZNF347
PARP11	ZNF347
ACVR2B	ZNF347
INO80D	ZNF347
PIKFYVE	ZNF347
AAK1	ZNF347
AKAP9	ZNF347
LPIN1	ZNF347
RC3H1	ZNF347
GATAD2B	ZNF347
TAF1	ZNF347
CELF1	ZNF347
LTO1	ZNF347
GXYLT1	ZNF347
UHMK1	ZNF347
DCLRE1C	ZNF347
DGKE	ZNF347
MYSM1	ZNF347
UBXN7	ZNF347
TRIM56	ZNF347
ZNF562	ZNF347
ZNF721	ZNF347
PRR14L	ZNF347
RBM33	ZNF347
ZNF829	ZNF347
LCOR	ZNF347
ICA1	PLCG2
MEOX1	PLCG2
THSD7A	PLCG2
BAIAP2L1	PLCG2
CYB561	PLCG2
SEMA3G	PLCG2
STAB1	PLCG2
FYN	PLCG2
TNFRSF1B	PLCG2
FLT4	PLCG2
ARAP2	PLCG2
ANO2	PLCG2
TMCC3	PLCG2
PARP12	PLCG2
FAR2	PLCG2
TLE2	PLCG2
TIE1	PLCG2
KIF26A	PLCG2
HYAL2	PLCG2
ATP11A	PLCG2
OSBPL3	PLCG2
GRAMD4	PLCG2
EPB41L3	PLCG2
ABCB1	PLCG2
LPCAT2	PLCG2
DOCK9	PLCG2
EFNB1	PLCG2
ITGA6	PLCG2
NLRP1	PLCG2
MAP3K1	PLCG2
ITPR3	PLCG2
ABLIM1	PLCG2
PALMD	PLCG2
CARD10	PLCG2
PDGFB	PLCG2
SYNGR1	PLCG2
CCM2L	PLCG2
PPP1R16B	PLCG2
ZNF516	PLCG2
RNF125	PLCG2
CTSH	PLCG2
ATP8B4	PLCG2
NIPAL2	PLCG2
TNFRSF10A	PLCG2
NOVA2	PLCG2
RASIP1	PLCG2
SCN1B	PLCG2
MET	PLCG2
LFNG	PLCG2
CNTNAP3	PLCG2
TRIM14	PLCG2
EBF3	PLCG2
ICAM2	PLCG2
VWF	PLCG2
CLEC2B	PLCG2
ELK3	PLCG2
BTN3A3	PLCG2
ADGRG6	PLCG2
PTK7	PLCG2
RASGRF2	PLCG2
PCDH12	PLCG2
HYAL1	PLCG2
FRMD4B	PLCG2
MLPH	PLCG2
NR5A2	PLCG2
KIF21B	PLCG2
PCDH17	PLCG2
HOXB3	PLCG2
TEK	PLCG2
PLEKHG1	PLCG2
MYCT1	PLCG2
ARAP3	PLCG2
KIAA1217	PLCG2
TNFSF10	PLCG2
PRXL2A	PLCG2
ARL4A	PLCG2
RAMP3	PLCG2
CD93	PLCG2
RHOJ	PLCG2
PTPRB	PLCG2
MGAT3	PLCG2
APOL3	PLCG2
DOCK4	PLCG2
PODXL	PLCG2
STARD8	PLCG2
BST2	PLCG2
USHBP1	PLCG2
ZBTB46	PLCG2
RAMP2	PLCG2
PTPRE	PLCG2
ITGB4	PLCG2
HSPA12B	PLCG2
KL	PLCG2
GIMAP6	PLCG2
THSD1	PLCG2
ARRB1	PLCG2
PRCP	PLCG2
CASP1	PLCG2
FNBP1L	PLCG2
GIPC2	PLCG2
CMTM3	PLCG2
ARRB2	PLCG2
KCNN3	PLCG2
MALL	PLCG2
PLA1A	PLCG2
SLC18B1	PLCG2
IL2RG	PLCG2
FAM171A1	PLCG2
CLEC1A	PLCG2
VEGFC	PLCG2
RNF144A	PLCG2
RASGRP3	PLCG2
CMIP	PLCG2
ANKRD29	PLCG2
ROBO4	PLCG2
LRRK1	PLCG2
CNTNAP3B	PLCG2
FGD5	PLCG2
PTPRN2	PLCG2
CLIC2	PLCG2
GNA14	PLCG2
TSPAN7	PLCG2
TNFRSF14	PLCG2
RHPN1	PLCG2
GDPD5	PLCG2
F11R	PLCG2
ARHGAP27	PLCG2
ACE	PLCG2
ABCG1	PLCG2
PDE9A	PLCG2
PKN3	PLCG2
MPZL3	PLCG2
CYGB	PLCG2
GRASP	PLCG2
BCL6B	PLCG2
TAL1	PLCG2
RBP7	PLCG2
ADGRL4	PLCG2
GBP4	PLCG2
DENND2D	PLCG2
DISC1	PLCG2
NOSTRIN	PLCG2
TDRD10	PLCG2
ARHGEF3	PLCG2
EMCN	PLCG2
FABP5	PLCG2
NOS3	PLCG2
DIPK1B	PLCG2
IFI27	PLCG2
GPRC5B	PLCG2
DPEP2	PLCG2
HID1	PLCG2
SLC35G2	PLCG2
CPLX1	PLCG2
SLC49A3	PLCG2
SMAGP	PLCG2
S1PR1	PLCG2
SOX7	PLCG2
GIMAP8	PLCG2
MCC	PLCG2
LRRC8C	PLCG2
ZNF217	PLCG2
SLFN11	PLCG2
EGFL7	PLCG2
NRROS	PLCG2
CD34	PLCG2
ABO	PLCG2
MCTP1	PLCG2
BAIAP2	PLCG2
CLEC14A	PLCG2
LPCAT4	PLCG2
CRACR2B	PLCG2
ZNF366	PLCG2
GIMAP7	PLCG2
GATA2	PLCG2
DDX60L	PLCG2
TSHZ2	PLCG2
FES	PLCG2
SPNS2	PLCG2
MX2	PLCG2
CLDN5	PLCG2
TMEM255B	PLCG2
TCN2	PLCG2
TNFAIP8L1	PLCG2
MAPK11	PLCG2
PRR5	PLCG2
MAPK12	PLCG2
PARVB	PLCG2
GIMAP5	PLCG2
EPHB4	PLCG2
ACSL5	PLCG2
NOL4L	PLCG2
FAM49A	PLCG2
LIMA1	FCHSD1
TRAF1	FCHSD1
GSDMB	FCHSD1
MYH7B	FCHSD1
MYO15A	FCHSD1
MZF1	FCHSD1
CUBN	FCHSD1
PIGL	FCHSD1
PLAGL1	FCHSD1
B4GALNT1	FCHSD1
ANKRD36	FCHSD1
ATAT1	FCHSD1
NICN1	FCHSD1
PRSS53	FCHSD1
ME3	FCHSD1
ZNF117	FCHSD1
PLA2R1	FCHSD1
ADAMTS13	FCHSD1
WDR90	FCHSD1
PPFIBP2	FCHSD1
ACSF2	FCHSD1
MBOAT1	FCHSD1
MST1	FCHSD1
ADCY6	FCHSD1
PIDD1	FCHSD1
ALS2CL	FCHSD1
D2HGDH	FCHSD1
GPR173	FCHSD1
SHTN1	FCHSD1
EXD3	FCHSD1
TMEM120B	FCHSD1
MYO18A	FCHSD1
ANKRD36B	FCHSD1
CCDC180	FCHSD1
ZC3H7B	ZNF71
URGCP	ZNF71
MFN2	ZNF71
UBIAD1	ZNF71
ZNF384	ZNF71
TGFBRAP1	ZNF71
TIRAP	ZNF71
USP19	ZNF71
RNF26	ZNF71
BAD	S100A6
CD99	S100A6
POLR2J	S100A6
TSR3	S100A6
PHPT1	S100A6
MRPS34	S100A6
MYDGF	S100A6
AAMDC	S100A6
NDUFB2	S100A6
ATP5F1D	S100A6
CYB5R3	S100A6
CST3	S100A6
HCFC1R1	S100A6
MPG	S100A6
C19orf53	S100A6
TBCB	S100A6
POLR2I	S100A6
COPE	S100A6
CHCHD2	S100A6
EDF1	S100A6
SGCA	S100A6
NDUFC1	S100A6
ANAPC15	S100A6
CD81	S100A6
NDUFS8	S100A6
C12orf57	S100A6
COX6A1	S100A6
CUTA	S100A6
COX7A2	S100A6
RPS15	S100A6
POLE4	S100A6
MYL12B	S100A6
SLIRP	S100A6
MEA1	S100A6
ALKBH7	S100A6
DYNLRB1	S100A6
COX6B1	S100A6
UQCR11	S100A6
DGCR6L	S100A6
NEDD8	S100A6
RPL36	S100A6
METTL26	S100A6
ZNF428	S100A6
NINJ1	S100A6
RTL8C	S100A6
BLOC1S1	S100A6
COX5B	S100A6
DCTN3	S100A6
HINT2	S100A6
RPLP1	S100A6
COX17	S100A6
SERF2	S100A6
TGFB1I1	S100A6
NDUFB10	S100A6
ANAPC11	S100A6
PSMB6	S100A6
SH3BGRL3	S100A6
MGST3	S100A6
NDUFS6	S100A6
NDUFB11	S100A6
TAGLN	S100A6
TMEM219	S100A6
MZT2B	S100A6
DBI	S100A6
CSTB	S100A6
COX7A1	S100A6
BOLA3	S100A6
PMVK	S100A6
IGFBP7	S100A6
RPL39L	S100A6
UQCRQ	S100A6
COX6C	S100A6
VKORC1	S100A6
GPX4	S100A6
PRDX2	S100A6
PKIG	S100A6
ATP5ME	S100A6
TRAPPC1	S100A6
HSPB2	S100A6
NDUFA3	S100A6
CAVIN3	S100A6
C9orf16	S100A6
RPS21	S100A6
COPRS	S100A6
POP7	S100A6
COPS9	S100A6
FIBP	S100A6
EFEMP2	S100A6
CFL1	S100A6
RPL38	S100A6
VEGFB	S100A6
NDUFA11	S100A6
MICOS13	S100A6
CLTB	S100A6
COX8A	S100A6
ATOX1	S100A6
RPLP2	S100A6
POLR2L	S100A6
NDUFAF3	S100A6
COX14	S100A6
SELENOW	S100A6
DPM3	S100A6
GADD45GIP1	S100A6
SSR4	S100A6
NAA38	S100A6
MRPL54	S100A6
NDUFB1	S100A6
PTRHD1	S100A6
NDUFA13	S100A6
SMIM29	S100A6
LAMTOR4	S100A6
NDUFA4	S100A6
TOMM7	S100A6
MRPL21	S100A6
RPL37A	S100A6
SLC25A5	RPL12
PSMB1	RPL12
BCL7C	RPL12
ELOB	RPL12
POLR2I	RPL12
COPE	RPL12
CHCHD2	RPL12
BUD31	RPL12
ZNHIT1	RPL12
MRPL2	RPL12
SLIRP	RPL12
CLTA	RPL12
ATP5F1E	RPL12
CHCHD5	RPL12
DTD1	RPL12
COX6B1	RPL12
CHMP2A	RPL12
COX7B	RPL12
NDUFA2	RPL12
COX5B	RPL12
DCTN3	RPL12
TMEM14B	RPL12
ATRAID	RPL12
PFDN2	RPL12
SNRPG	RPL12
NDUFB9	RPL12
SURF1	RPL12
SURF2	RPL12
GSTO1	RPL12
ATP5MPL	RPL12
SCNM1	RPL12
KRTCAP2	RPL12
NDUFS4	RPL12
COX6C	RPL12
ATP5MG	RPL12
TRAPPC2L	RPL12
NDUFS5	RPL12
CENPX	RPL12
SF3B5	RPL12
MICOS13	RPL12
COX14	RPL12
DPM3	RPL12
THAP7	RPL12
MRPL40	RPL12
ATP6V0C	RPL12
ALKBH2	RPL12
ARHGAP44	DNM3
AGPAT4	DNM3
ARHGAP31	DNM3
PARP12	DNM3
FAR2	DNM3
LPCAT2	DNM3
ITGA6	DNM3
NINL	DNM3
CD276	DNM3
NIPAL2	DNM3
CARD8	DNM3
TBC1D9	DNM3
BTN3A3	DNM3
RASGRF2	DNM3
PCDH12	DNM3
FRMD4B	DNM3
BTN2A2	DNM3
PLD2	DNM3
FHOD1	DNM3
PRCP	DNM3
FNBP1L	DNM3
LPAR6	DNM3
CDH24	DNM3
SLC12A6	DNM3
ITPKB	DNM3
OSBPL10	DNM3
TMEM44	DNM3
SH3KBP1	DNM3
ADD3	DNM3
RASGRP3	DNM3
PSD3	DNM3
RAVER2	DNM3
IL15	DNM3
DCBLD1	DNM3
HEY1	DNM3
FAM111A	DNM3
MCC	DNM3
LRRC8C	DNM3
CYSLTR1	DNM3
LPCAT4	DNM3
ARL15	DNM3
BID	ZNF121
IFNGR1	ZNF121
SOAT1	ZNF121
MXD1	ZNF121
CDK17	ZNF121
MGAT4A	ZNF121
ALPK1	ZNF121
ACER3	ZNF121
CAPZA1	ZNF121
LGALS8	ZNF121
ODF2L	ZNF121
RLIM	ZNF121
MDM2	ZNF121
PPP2R1B	ZNF121
SELENOI	ZNF121
CPNE8	ZNF121
PRDM15	ZNF121
ABL2	ZNF121
HMBOX1	ZNF121
UGCG	ZNF121
IPMK	ZNF121
LARP4	ZNF121
RNF149	ZNF121
DTX3L	ZNF121
SERINC5	ZNF121
ZBTB43	ZNF121
CLCN5	ZNF121
FAM91A1	ZNF121
YOD1	ZNF121
PRKX	ZNF121
ZNF267	ZNF121
RASA3	ZNF121
SRGAP1	ZNF121
ENTPD4	ZNF121
CDK17	MPZL1
ATP11A	MPZL1
NSF	MPZL1
DPYSL2	MPZL1
PPM1F	MPZL1
SPTLC2	MPZL1
LAPTM4B	MPZL1
STK38	MPZL1
SLC39A7	MPZL1
ARSB	MPZL1
ECT2	MPZL1
PRRX1	MPZL1
SPATS2	MPZL1
ABCC4	MPZL1
DNMT1	MPZL1
TRAF3	MPZL1
GOLM1	MPZL1
WDR12	MPZL1
PARP9	MPZL1
SRPRB	MPZL1
SLC16A2	MPZL1
FAM171A1	MPZL1
PLBD2	MPZL1
B4GALT5	MPZL1
IFNGR2	MPZL1
SELENON	MPZL1
DTX3L	MPZL1
YEATS2	MPZL1
SERINC5	MPZL1
FBN1	MPZL1
SNTB2	MPZL1
LUZP1	MPZL1
TPST1	MPZL1
CLCN5	MPZL1
MYD88	MPZL1
XXYLT1	MPZL1
RCC2	MPZL1
RAP2B	MPZL1
RASA3	MPZL1
FUT11	MPZL1
PRKAA2	VPS13A
MED24	AKAP17A
HDAC6	AKAP17A
POLRMT	AKAP17A
TELO2	AKAP17A
SLC66A2	AKAP17A
GGT7	AKAP17A
C16orf58	AKAP17A
BBS5	AKAP17A
P4HTM	AKAP17A
SLC26A11	AKAP17A
POU6F1	AKAP17A
MIB2	AKAP17A
CLEC2D	GOLGA6L9
GSDMB	GOLGA6L9
CAPN3	GOLGA6L9
NKTR	GOLGA6L9
CFAP70	GOLGA6L9
TRIM66	GOLGA6L9
ZBTB37	GOLGA6L9
FSIP2	GOLGA6L9
ARMCX4	GOLGA6L9
PHPT1	C1orf122
WDR18	C1orf122
MYDGF	C1orf122
LGALS1	C1orf122
TRADD	C1orf122
NME3	C1orf122
MPG	C1orf122
TBCB	C1orf122
TMEM147	C1orf122
UBE2S	C1orf122
SOD3	C1orf122
POLE4	C1orf122
SRM	C1orf122
CLPP	C1orf122
CDC42EP1	C1orf122
ABHD17A	C1orf122
LSM7	C1orf122
TMEM160	C1orf122
ZNF414	C1orf122
COX17	C1orf122
ARHGDIA	C1orf122
MVB12A	C1orf122
SH3BGRL3	C1orf122
EVA1B	C1orf122
PAXX	C1orf122
RHOC	C1orf122
PTMS	C1orf122
PPP1R35	C1orf122
COX7A1	C1orf122
S100A11	C1orf122
VKORC1	C1orf122
RPL13	C1orf122
ATP5ME	C1orf122
PRELID1	C1orf122
CAVIN3	C1orf122
FIBP	C1orf122
MRPL52	C1orf122
EFEMP2	C1orf122
CFL1	C1orf122
ZNRD2	C1orf122
MSRA	C1orf122
SSR4	C1orf122
NOP10	C1orf122
MRPL54	C1orf122
NDUFB1	C1orf122
ZNF628	C1orf122
S100A6	C1orf122
XRN2	IRAK4
ATP11C	IRAK4
MTPAP	IRAK4
TMEM33	IRAK4
C6orf62	IRAK4
WDR75	IRAK4
VHL	IRAK4
IL6ST	IRAK4
SHQ1	IRAK4
MRRF	IRAK4
CACUL1	IRAK4
UHMK1	IRAK4
SLC30A6	IRAK4
SLC30A7	IRAK4
MIOS	IRAK4
ZNF621	IRAK4
FAM92A	MRPL42
CAMLG	RPS4X
ADAM22	ZNF273
BTN3A1	ZNF273
EPHA3	ZNF273
TARBP1	ZNF273
NAALAD2	ZNF273
EPB41L2	ZNF273
ASAP3	ZNF273
P2RX7	ZNF273
MAP3K1	ZNF273
GRK3	ZNF273
NINL	ZNF273
NIPAL2	ZNF273
KAT2A	ZNF273
BTN3A3	ZNF273
PTCH2	ZNF273
TRIM25	ZNF273
TMOD2	ZNF273
DGLUCY	ZNF273
DDB2	ZNF273
ARHGAP32	ZNF273
CCDC146	ZNF273
RAPGEF5	ZNF273
NEIL1	ZNF273
AMT	ZNF273
KLHL3	ZNF273
ADD3	ZNF273
SCNN1D	ZNF273
CCDC191	ZNF273
ITGA2	ZNF273
PPFIBP2	ZNF273
FAM111A	ZNF273
ACSF2	ZNF273
TTC21A	ZNF273
MCC	ZNF273
MBOAT1	ZNF273
CYSLTR1	ZNF273
PARD6G	ZNF273
DDX60L	ZNF273
SEMA4A	ZNF273
TCF4	ZNF273
BCO2	ZNF273
PIK3C2A	ZNF84
UFL1	ZNF84
CNTLN	ZNF84
QSER1	ZNF84
APPBP2	ZNF84
MLLT10	ZNF84
PTPN4	ZNF84
G2E3	ZNF84
TRPM7	ZNF84
SMCHD1	ZNF84
PIKFYVE	ZNF84
BAZ2B	ZNF84
XPO4	ZNF84
PPIG	ZNF84
METTL14	ZNF84
SREK1	ZNF84
CCDC186	ZNF84
RBPJ	ZNF84
ZNF24	ZNF84
ZNF33A	ZNF84
FAR1	ZNF84
GCLM	MAK16
RFC2	MAK16
YIPF1	MAK16
RAB27A	MAK16
SEC23B	MAK16
AAGAB	MAK16
SLC31A1	MAK16
NRBF2	MAK16
SLC25A44	MAK16
MIOS	MAK16
PTPN2	MAK16
ZNRF2	MAK16
ANGEL1	ZNF667
SEC61A2	ZNF667
KLF8	ZNF667
CEP250	ZNF667
SIN3B	ZNF667
NUMA1	ZNF667
GABPB2	ZNF667
ZNF514	ZNF667
ATM	ZNF667
SLC25A27	ZNF667
DGKE	ZNF667
SRRM2	ZNF667
DFFB	ZNF667
TRIM56	ZNF667
FAM161A	ZNF667
HECTD4	ZNF667
NPIPA1	ZNF667
SS18L1	ZNF667
ZBTB37	ZNF667
TMEM63A	ZNF667
STAB1	SIRPA
PLAUR	SIRPA
TYMP	SIRPA
HDAC7	SIRPA
STK10	SIRPA
GRAMD4	SIRPA
EPB41L3	SIRPA
FAM234B	SIRPA
BAX	SIRPA
EDEM2	SIRPA
GMIP	SIRPA
SEL1L3	SIRPA
APOL1	SIRPA
PIEZO1	SIRPA
JAK3	SIRPA
NOD1	SIRPA
GLIS3	SIRPA
CYTH1	SIRPA
CTSC	SIRPA
SLC15A3	SIRPA
TIMELESS	SIRPA
NOP2	SIRPA
SLC12A7	SIRPA
FNDC4	SIRPA
IL1R1	SIRPA
FBXO6	SIRPA
MAD2L2	SIRPA
RPS6KA1	SIRPA
BATF3	SIRPA
FRMD8	SIRPA
HIVEP3	SIRPA
APOL2	SIRPA
MPDU1	SIRPA
RHBDF2	SIRPA
SCO2	SIRPA
EMILIN2	SIRPA
PTPRE	SIRPA
FKBP11	SIRPA
IL15RA	SIRPA
NPL	SIRPA
PARP9	SIRPA
SINHCAF	SIRPA
CLSTN3	SIRPA
ARRB2	SIRPA
SECTM1	SIRPA
PGD	SIRPA
ADAM15	SIRPA
TPM3	SIRPA
NFKBIE	SIRPA
CMIP	SIRPA
PITPNC1	SIRPA
F11R	SIRPA
SHC1	SIRPA
DENND2D	SIRPA
SNED1	SIRPA
RBM47	SIRPA
DTX3L	SIRPA
TLCD3A	SIRPA
TTC39C	SIRPA
MLKL	SIRPA
TNIP2	SIRPA
LGALS9	SIRPA
SLC50A1	SIRPA
TPST1	SIRPA
CHST11	SIRPA
MYD88	SIRPA
SLCO3A1	SIRPA
CSTF2T	SIRPA
AGTRAP	SIRPA
RCC2	SIRPA
TMTC2	SIRPA
LDLRAD3	SIRPA
RAP2B	SIRPA
C1S	SIRPA
IFITM2	SIRPA
MAPK11	SIRPA
IRF7	SIRPA
PLSCR1	SIRPA
ZDHHC9	SIRPA
JPT1	SIRPA
ACSL5	SIRPA
UQCRC1	GRK6
SLC66A1	GRK6
KEAP1	GRK6
CRAT	GRK6
TMED1	GRK6
ABHD12	GRK6
TSTA3	GRK6
CLPTM1	GRK6
YJU2	GRK6
DMAC2	GRK6
BCL7B	GRK6
BAG1	GRK6
SYNGR2	GRK6
RANGRF	GRK6
CLPP	GRK6
ATG4D	GRK6
SLC2A8	GRK6
RMC1	GRK6
MIEN1	GRK6
TRPT1	GRK6
VPS51	GRK6
UBALD1	GRK6
TRIM11	GRK6
ZNF653	GRK6
UBXN1	GRK6
BRI3	GRK6
UBXN6	GRK6
KCTD5	GRK6
SDHAF2	GRK6
TMEM150A	GRK6
COMMD5	GRK6
JAGN1	GRK6
BCL2L1	GRK6
CORO1B	GRK6
TALDO1	GRK6
SLC35C1	GRK6
TMEM120A	GRK6
AP2A1	GRK6
WDR45	GRK6
LRP10	GRK6
ANKRD10	MARCHF5
TRPC4AP	MARCHF5
SLC11A2	MARCHF5
TENT4A	MARCHF5
SLC35F5	MARCHF5
SPCS3	MARCHF5
RBM39	MARCHF5
RABGGTB	MARCHF5
G3BP1	MARCHF5
HDGFL3	MARCHF5
CSGALNACT2	MARCHF5
PRPF39	MARCHF5
HLTF	ZBTB14
HSDL1	ZBTB14
ASAH1	ZBTB14
KAT2B	ZBTB14
PCYOX1	ZBTB14
HMGN3	ZBTB14
DENND10	ZBTB14
FAM117A	ZBTB14
ZC4H2	ZBTB14
PAPSS1	ZBTB14
OSBPL1A	ZBTB14
LMO4	ZBTB14
DISP1	ZBTB14
TTC8	ZBTB14
PTER	ZBTB14
B4GAT1	ZBTB14
ZFP69	ZBTB14
ANXA4	ZBTB14
RFC1	CD2AP
DCUN1D1	CD2AP
APPBP2	CD2AP
USP33	CD2AP
PCM1	CD2AP
RIF1	CD2AP
PDS5B	CD2AP
SMC3	CD2AP
FBXL4	CD2AP
WDR48	CD2AP
YIPF4	CD2AP
DCAF10	CD2AP
THOC2	CD2AP
C2orf49	CD2AP
WASHC4	CD2AP
VPS36	CD2AP
AASDHPPT	CD2AP
GPBP1L1	CD2AP
CGGBP1	CD2AP
RYK	CD2AP
TASOR	CD2AP
NIPBL	CD2AP
BMT2	CD2AP
CUL5	CD2AP
CEP120	CD2AP
LIMA1	SFI1
WDR91	SFI1
PIGL	SFI1
COQ8B	SFI1
VARS2	SFI1
WDFY2	SFI1
PML	SFI1
DZIP1L	SFI1
ATAD3B	SFI1
UVSSA	SFI1
ADCY6	SFI1
PCGF3	SFI1
ARAP1	SFI1
SLX4	SFI1
ARMCX4	SFI1
ANKRD36B	SFI1
ENTPD6	SFI1
HLTF	ZNF248
XPO1	ZNF248
ERMP1	ZNF248
KLF8	ZNF248
KCNC4	ZNF248
SLF2	ZNF248
TTLL7	ZNF248
TCHP	ZNF248
ATPSCKMT	ZNF248
CARNMT1	ZNF248
OMA1	ZNF248
MLLT3	ZNF248
LTBP1	CHSY3
NTN4	CHSY3
SLC1A4	CHSY3
SSX2IP	CHSY3
MYO1B	CHSY3
DOCK10	CHSY3
GLIPR1	CHSY3
EDIL3	CHSY3
ARSJ	CHSY3
EXT1	CHSY3
TMEM132A	TOR4A
ALOX5	TOR4A
KCNAB2	TOR4A
STK10	TOR4A
LPCAT2	TOR4A
ARHGAP4	TOR4A
TRIM14	TOR4A
SLC15A3	TOR4A
SH2B3	TOR4A
SASH3	TOR4A
RIPK3	TOR4A
ZBTB46	TOR4A
GMFG	TOR4A
PTPRE	TOR4A
CMTM3	TOR4A
PIK3R5	TOR4A
TMEM44	TOR4A
FERMT3	TOR4A
CACNA2D4	TOR4A
ELMO1	TOR4A
UBXN11	TOR4A
PKN3	TOR4A
SNED1	TOR4A
SLC49A3	TOR4A
AGPAT2	TOR4A
ARHGAP45	TOR4A
TCN2	TOR4A
ABHD5	LPAR1
TNNI1	MB
TM7SF3	HIBCH
SRBD1	HIBCH
ELP1	HIBCH
HLTF	HIBCH
DYNLL1	HIBCH
MSH2	HIBCH
TMEM14A	HIBCH
LEPROTL1	HIBCH
CBX1	HIBCH
TBC1D19	HIBCH
FIG4	HIBCH
LMAN2L	HIBCH
IFIH1	HIBCH
UXS1	HIBCH
IFT46	HIBCH
ACYP1	HIBCH
LRP11	HIBCH
BBS9	HIBCH
ZC4H2	HIBCH
SNRPN	HIBCH
TRIM5	HIBCH
RIDA	HIBCH
TMEM254	HIBCH
SEMA4F	HIBCH
RCBTB2	HIBCH
NIPSNAP3A	HIBCH
SMARCAL1	HIBCH
PAPSS1	HIBCH
TMEM19	HIBCH
INTS7	HIBCH
SRD5A1	HIBCH
CEP78	HIBCH
LRSAM1	HIBCH
PAK1	HIBCH
TMEM25	HIBCH
TMEM218	HIBCH
QDPR	HIBCH
CETN3	HIBCH
CFDP1	HIBCH
CARNMT1	HIBCH
MCU	HIBCH
N6AMT1	HIBCH
VPS8	HIBCH
LDLRAP1	HIBCH
PRPSAP1	HIBCH
EXTL2	HIBCH
SPICE1	HIBCH
SEPTIN8	HIBCH
KDM1B	HIBCH
ZFYVE19	HIBCH
C11orf74	HIBCH
RCCD1	HIBCH
PPIP5K1	HIBCH
SNUPN	HIBCH
RBM4B	HIBCH
SLC25A30	HIBCH
TRIM69	HIBCH
TMLHE	HIBCH
C15orf41	HIBCH
FOCAD	HIBCH
ZNF781	HIBCH
GM2A	HIBCH
ANXA4	HIBCH
ZNF248	HIBCH
ZSCAN26	ZNF544
ANO6	SOWAHC
KMT2E	ZNF770
UHRF1BP1	ZNF770
RPRD1B	ZNF770
RNMT	ZNF770
ANKRD12	ZNF770
MDN1	ZNF770
PRRC2C	ZNF770
XPO4	ZNF770
ZNF614	ZNF770
SDE2	ZNF770
PURB	ZNF770
TAF1	ZNF770
UHMK1	ZNF770
UBR1	ZNF770
WDR43	ZNF770
UBXN7	ZNF770
WRN	ZNF770
CHD9	ZNF770
ZNF292	ZNF770
ICA1L	HMGN5
ZNF25	MIER1
KIF2A	MAN1A2
LRP6	MAN1A2
KLHL42	MAN1A2
PANK3	MAN1A2
OCRL	MAN1A2
VPS13B	MAN1A2
SREK1IP1	MAN1A2
HOOK3	MAN1A2
