A	B
TRMT1L	FANCF
PPP1R3D	FANCF
ZNF92	FANCF
RPP25L	FANCF
LRRC8D	FANCF
METTL18	FANCF
TIGD2	FANCF
PRDX5	SMDT1
SERF2	SMDT1
TSR2	SMDT1
TMED3	SMDT1
UBXN6	SMDT1
BSG	SMDT1
ATOX1	SMDT1
NDUFAF3	SMDT1
B4GALT7	RUVBL2
SDF4	RUVBL2
TFPT	RUVBL2
IPO13	RUVBL2
PTPA	RUVBL2
GIPC1	RUVBL2
CENPB	RUVBL2
UQCR11	RUVBL2
ZNF671	GDPGP1
MED18	GDPGP1
ZSWIM1	GDPGP1
RIOX1	GDPGP1
ZFP3	GDPGP1
TRIOBP	DDX41
CAMTA2	DDX41
PEX16	DDX41
RAD52	PLGLB1
KAT2A	PLGLB1
LEAP2	PLGLB1
IFT57	DAZAP2
MRPL49	DAZAP2
TMEM9B	DAZAP2
C8orf33	DAZAP2
NCKAP1	SELENOF
TAX1BP1	SELENOF
CLCN3	SELENOF
LDHB	SELENOF
SERINC1	SELENOF
UBL3	SELENOF
GNS	SELENOF
SAE1	SELENOF
CREG1	SELENOF
ARMT1	SELENOF
NPTN	SELENOF
FBXO8	SELENOF
JADE2	ZNF623
C12orf4	ZNF623
ZNF671	ZNF623
ZBED4	ZNF623
ZC3HAV1	ZNF623
SLC35D1	ZNF623
ALG2	ZNF623
PPP1R3D	ZNF623
RNASEL	ZNF623
RANBP6	ZNF623
POLR2D	ZNF623
FBXO45	ZNF623
MPHOSPH9	CCDC125
OPHN1	CCDC125
TCEANC2	CCDC125
LIAS	CCDC125
OSGEPL1	CCDC125
CEP162	CCDC125
GABPB2	CCDC125
INTS3	CCDC125
TBCK	CCDC125
SKP2	CCDC125
KRBOX4	CCDC125
ANKAR	CCDC125
SCAI	CCDC125
CEP135	CCDC125
ZNF519	CCDC125
IGIP	CCDC125
CEP57L1	CCDC125
MPHOSPH9	JRKL
RANBP6	JRKL
MIS12	JRKL
ZNF561	JRKL
DIPK2A	JRKL
FBLIM1	FHL3
D2HGDH	C19orf71
LPAR2	CCDC159
IP6K2	CCDC159
IZUMO4	CCDC159
PABPC1L	CCDC159
ACD	CCDC159
CCDC61	CCDC159
CUBN	CCDC159
MFSD10	CCDC159
SAMD10	CCDC159
CASP9	CCDC159
HCN3	CCDC159
TMEM44	CCDC159
PAXX	CCDC159
ZFYVE28	CCDC159
NBEAL2	CCDC159
LARGE2	CCDC159
RCCD1	CCDC159
TP53I13	CCDC159
KYAT1	CCDC159
IFRD1	NPIPA1
CALCOCO1	NPIPA1
ORC6	NPIPA1
WHRN	NPIPA1
ARHGEF7	NPIPA1
CEP152	NPIPA1
SNRNP70	NPIPA1
TRMT1	NPIPA1
CYTH2	NPIPA1
CHORDC1	NPIPA1
CDK18	NPIPA1
ZNF211	NPIPA1
N4BP2L1	NPIPA1
NEIL1	NPIPA1
TMEM91	NPIPA1
HCN3	NPIPA1
SLC25A27	NPIPA1
ZNF761	NPIPA1
ZNF577	NPIPA1
TBC1D24	NPIPA1
SLC25A34	NPIPA1
LEAP2	NPIPA1
GKAP1	NPIPA1
RCCD1	NPIPA1
THBS3	NPIPA1
HEXD	NPIPA1
THAP2	NPIPA1
TMEM81	NPIPA1
DTX3	NPIPA1
TSEN54	NPIPA1
ARHGAP15	MX2
DDX58	MX2
STAT1	MX2
ARHGEF6	MX2
PHKA2	EP400
GAB1	MEX3B
CRYBG1	TENT5C
PTK2B	TENT5C
APOBEC3F	TENT5C
ZC3H11A	COA5
REV1	COA5
AK3	COA5
CDC27	PSMG1
FUBP3	PSMG1
ZNF106	PRR14L
ZC3HAV1	PRR14L
ALG2	PRR14L
MTO1	PRR14L
POLR2D	PRR14L
CHMP7	PRR14L
CGGBP1	PRR14L
PPID	PRR14L
CFH	TNFAIP8L3
TFPI	TNFAIP8L3
GAS7	TNFAIP8L3
DPYSL2	TNFAIP8L3
PROCR	TNFAIP8L3
CORO1C	TNFAIP8L3
PRRX1	TNFAIP8L3
BICC1	TNFAIP8L3
LRP1	TNFAIP8L3
LYVE1	TNFAIP8L3
EMP1	TNFAIP8L3
PDGFRA	TNFAIP8L3
DZIP1	TNFAIP8L3
PCSK6	TNFAIP8L3
ACKR2	TNFAIP8L3
FEZ1	TNFAIP8L3
STK32B	TNFAIP8L3
PID1	TNFAIP8L3
PGM5	TNFAIP8L3
COLEC12	TNFAIP8L3
C1R	TNFAIP8L3
DDR2	TNFAIP8L3
ANTXR2	TNFAIP8L3
FSTL1	TNFAIP8L3
CLMP	TNFAIP8L3
RAB3IL1	TNFAIP8L3
DSEL	TNFAIP8L3
ABLIM3	TNFAIP8L3
KBTBD11	TNFAIP8L3
FOXC2	TNFAIP8L3
C1S	TNFAIP8L3
CD99	FBXL7
EPHA3	FBXL7
LIMA1	FBXL7
PRDM6	FBXL7
MGLL	FBXL7
NTN4	FBXL7
PLD1	FBXL7
ITGB5	FBXL7
NRP1	FBXL7
STS	FBXL7
CAB39L	FBXL7
NDRG1	FBXL7
BST1	FBXL7
ALDH2	FBXL7
MAN1A1	FBXL7
GHR	FBXL7
EFEMP1	FBXL7
PRRX1	FBXL7
RAB32	FBXL7
MYCT1	FBXL7
PLXDC2	FBXL7
PLBD1	FBXL7
ARL4A	FBXL7
AHNAK	FBXL7
MYH10	FBXL7
SEPTIN11	FBXL7
RGL1	FBXL7
CTSK	FBXL7
PHLDB2	FBXL7
DIAPH2	FBXL7
NFIB	FBXL7
THRB	FBXL7
DST	FBXL7
ENAH	FBXL7
PLCL2	FBXL7
CYP2U1	FBXL7
FBLN2	FBXL7
IL17D	FBXL7
POGLUT3	FBXL7
BAD	MRPL54
RHBDD2	MRPL54
BLVRB	MRPL54
SLC25A1	MRPL54
ILVBL	MRPL54
ETFB	MRPL54
NDUFB3	MRPL54
PIGT	MRPL54
PEPD	MRPL54
DTD1	MRPL54
MRPS26	MRPL54
ECHS1	MRPL54
PAK4	MRPL54
YIPF2	MRPL54
PEMT	MRPL54
MVB12A	MRPL54
TCTA	MRPL54
C7orf50	MRPL54
MSRB2	MRPL54
ALDOA	MRPL54
TSR2	MRPL54
LRPAP1	MRPL54
APEH	MRPL54
FMC1	MRPL54
SMPD1	MRPL54
TMED3	MRPL54
LMAN2	MRPL54
BSG	MRPL54
PPP1CA	MRPL54
MSRA	MRPL54
CHID1	MRPL54
GRINA	MRPL54
NFIA	ZNF438
NXPE3	HMCES
GSTP1	NDUFB1
BLVRB	NDUFB1
CNPPD1	NDUFB1
ITPA	NDUFB1
EBP	NDUFB1
PTGES2	NDUFB1
NUDT22	NDUFB1
MVP	KLHL25
TNFRSF1A	KLHL25
JMJD6	KLHL25
DNAJA1	KLHL25
MKNK2	KLHL25
AHSA1	KLHL25
SLC12A7	KLHL25
MAD2L2	KLHL25
HSPH1	KLHL25
MTSS2	KLHL25
DNAJA4	KLHL25
PPP1R18	KLHL25
BAG3	KLHL25
SPINDOC	KLHL25
DPF2	TRMT12
BMP8B	BMP8A
RNH1	ALYREF
B4GALT7	ALYREF
IDH3G	ALYREF
PRKACA	ALYREF
ELOB	ALYREF
CENPB	ALYREF
SLC10A3	ALYREF
MPDU1	ALYREF
PCBP1	ALYREF
COPG1	ALYREF
DNAH7	EFHC2
MAP3K14	UPP1
YBX3	UPP1
BCL3	UPP1
PLEKHG2	UPP1
CDKN1A	UPP1
ETV6	UPP1
ITGA5	UPP1
ADAMTS9	UPP1
EVA1C	UPP1
HACE1	TRIM52
GPATCH2L	TRIM52
SLC25A14	TRIM52
CCP110	TRIM52
ATXN1	TRIM52
AGBL3	TRIM52
COMMD3	TRIM52
RIC3	TRIM52
ZNF283	TRIM52
TET2	TRIM52
C14orf28	TRIM52
CD99	LHFPL6
REEP1	LHFPL6
TGFBR3	LHFPL6
MGLL	LHFPL6
NTN4	LHFPL6
PLD1	LHFPL6
KIF3C	LHFPL6
PCSK5	LHFPL6
CARD10	LHFPL6
KIAA0930	LHFPL6
CHRDL1	LHFPL6
ATP8B4	LHFPL6
NDRG1	LHFPL6
CXCL12	LHFPL6
BST1	LHFPL6
SLC15A3	LHFPL6
MAN1A1	LHFPL6
FHL2	LHFPL6
NRP2	LHFPL6
PLAGL1	LHFPL6
MYCT1	LHFPL6
PLBD1	LHFPL6
FAM126A	LHFPL6
AHNAK	LHFPL6
F10	LHFPL6
LGALS3	LHFPL6
ITGB4	LHFPL6
MEIS2	LHFPL6
PIWIL4	LHFPL6
LMO2	LHFPL6
NIBAN1	LHFPL6
CYP27A1	LHFPL6
THSD1	LHFPL6
ARRB1	LHFPL6
ECM1	LHFPL6
PHLDB2	LHFPL6
TMEM140	LHFPL6
DIAPH2	LHFPL6
HNMT	LHFPL6
EDNRA	LHFPL6
DST	LHFPL6
ABCA9	LHFPL6
PGM5	LHFPL6
PLCL2	LHFPL6
NTAN1	LHFPL6
AFAP1L1	LHFPL6
COLEC12	LHFPL6
OLFML2B	LHFPL6
NXN	LHFPL6
NAALADL1	LHFPL6
PDGFD	LHFPL6
PTGER4	LHFPL6
SLC9A9	LHFPL6
RRAGD	CMTM4
LIMCH1	CMTM4
RPS6KA6	CMTM4
NEBL	CMTM4
GRHL2	CMTM4
GNAS	CMTM4
PEBP1	CMTM4
TXNL1	CMTM4
ERMP1	CMTM4
PLEK2	CMTM4
ESRP1	CMTM4
WWC1	CMTM4
GALNT3	CMTM4
SNRPN	CMTM4
AP1M2	CMTM4
RAB25	CMTM4
ZBED3	CMTM4
SORT1	CMTM4
TEX2	CMTM4
PRUNE1	CMTM4
MYO10	CMTM4
MAL2	CMTM4
PTPRJ	CMTM4
AHCYL2	CMTM4
BCL2	CMTM4
KDF1	CMTM4
NECTIN3	CMTM4
WDR36	TBK1
NCBP1	TBK1
AMMECR1L	TBK1
FEM1B	TBK1
MUL1	CBX6
VPS18	CBX6
GSR	CBX6
OGDH	CBX6
CNPPD1	CBX6
ORMDL2	CBX6
MED18	CBX6
TUBG1	CBX6
SCAMP2	CBX6
CPT2	CBX6
TOMM40L	CBX6
RPUSD2	CBX6
HPS6	CBX6
NT5DC2	CBX6
RIOX1	CBX6
DOLK	CBX6
TMEM102	CBX6
MFSD5	CBX6
TOM1	TBL3
GIPC1	TBL3
PIN1	TBL3
PGLS	TBL3
MVB12A	TBL3
EVI5L	TBL3
ASMTL	TBL3
RBM6	CHEK2
PACC1	CHEK2
ALPK1	CHEK2
IL4R	CHEK2
CEP152	CHEK2
ERI1	CHEK2
TRMT1	CHEK2
STX1A	CHEK2
EZH2	CHEK2
KAT2A	CHEK2
STK38	CHEK2
DUSP22	CHEK2
MAD2L2	CHEK2
P4HA1	CHEK2
OSBPL10	CHEK2
SLC25A37	CHEK2
PLPP5	CHEK2
CMTM7	CHEK2
CGAS	CHEK2
ENGASE	CHEK2
ZNF558	CHEK2
RGS14	CHEK2
RAB24	CHEK2
ZNF692	CHEK2
SLFN11	CHEK2
THAP2	CHEK2
TMEM81	CHEK2
CYBC1	CHEK2
IGSF5	B3GALT5
PLXND1	ZNF703
EHD2	ZNF703
SYDE1	ZNF703
MEIS3	ZNF703
SCN1B	ZNF703
HOXA3	ZNF703
IMPDH1	ZNF703
OLFM1	ZNF703
TMEM204	ZNF703
ADCY3	ZNF703
CALHM2	ZNF703
ACVRL1	ZNF703
TLNRD1	ZNF703
MFGE8	ZNF703
SERPING1	ZNF703
ROM1	ZNF703
C1R	ZNF703
PKN3	ZNF703
FBLIM1	ZNF703
ZCCHC24	ZNF703
ZNF503	ZNF703
PLEKHF1	ZNF703
BEST1	ZNF703
RGMA	ZNF703
CDH1	KCTD8
SLC4A4	KCTD8
GRHL2	KCTD8
LPCAT2	KCTD8
HIRA	KCTD8
RAB36	KCTD8
LIPG	KCTD8
SALL1	KCTD8
NCS1	KCTD8
PDE8B	KCTD8
FAAH	KCTD8
EPCAM	KCTD8
IQCA1	KCTD8
FAM83F	KCTD8
TBX3	KCTD8
TPMT	KCTD8
RNF144B	KCTD8
SDSL	KCTD8
DUOXA2	KCTD8
VEGFC	KCTD8
FREM2	KCTD8
MARVELD2	KCTD8
CLDN8	KCTD8
TRIM58	KCTD8
RBM47	KCTD8
KDM1B	KCTD8
PRTG	KCTD8
C16orf46	KCTD8
PRR15L	KCTD8
CCDC110	KCTD8
NPNT	KCTD8
IRS1	KCTD8
AFAP1L2	KCTD8
SDC2	KCTD8
ID4	KCTD8
GAL3ST3	KCTD8
DMRTA1	KCTD8
NECTIN3	KCTD8
FOXE1	KCTD8
UNC5C	KCTD8
CNTN1	OLFML1
NAV3	OLFML1
MAOB	OLFML1
GLI2	OLFML1
P2RX7	OLFML1
PTGS1	OLFML1
NCALD	OLFML1
KAZALD1	OLFML1
EBF3	OLFML1
ASIC1	OLFML1
SEMA5A	OLFML1
PLBD1	OLFML1
COL21A1	OLFML1
NREP	OLFML1
GPNMB	OLFML1
FRMD6	OLFML1
FEZ1	OLFML1
CCDC102B	OLFML1
ADAMTSL3	OLFML1
FAM102B	OLFML1
BRINP3	OLFML1
EBF1	OLFML1
ADAMTSL1	OLFML1
SLC8A1	OLFML1
SLCO1C1	FAM162B
ZNF207	RBM12B
GPATCH2L	RBM12B
ZKSCAN1	RBM12B
NUFIP2	RBM12B
RNASEL	RBM12B
TTLL4	RBM12B
TET2	RBM12B
STAT2	RBM12B
CRLF3	RBM12B
ZBTB34	RBM12B
ZNF708	RBM12B
TRAF3IP3	CCR4
CD6	CCR4
CCDC88C	CCR4
WAS	CCR4
RUNX3	CCR4
SLAMF7	CCR4
POU2F2	CCR4
DGKA	CCR4
ANKRD44	CCR4
CD84	CCR4
RASGRP2	CCR4
KCNAB2	CCR4
DAPP1	CCR4
ACAP1	CCR4
SIDT1	CCR4
P2RY10	CCR4
SP140	CCR4
PTPRC	CCR4
FYB1	CCR4
P2RX5	CCR4
SMAP2	CCR4
ARHGAP4	CCR4
IL12RB1	CCR4
SLA2	CCR4
PIM2	CCR4
CORO1A	CCR4
MAP4K1	CCR4
CD37	CCR4
RASAL3	CCR4
AKNA	CCR4
TNFSF8	CCR4
IL10RA	CCR4
CD5	CCR4
POU2AF1	CCR4
BIN2	CCR4
GZMK	CCR4
ITK	CCR4
ZAP70	CCR4
CYTIP	CCR4
ITGA4	CCR4
CD2	CCR4
KIF21B	CCR4
CD48	CCR4
TMEM156	CCR4
SASH3	CCR4
LAX1	CCR4
LY9	CCR4
ARHGAP9	CCR4
NCKAP1L	CCR4
ZNF831	CCR4
ZBP1	CCR4
SEPTIN6	CCR4
EVI2A	CCR4
RAC2	CCR4
WDFY4	CCR4
FCHO1	CCR4
FCRL2	CCR4
PTPN22	CCR4
DOCK2	CCR4
TESPA1	CCR4
AOAH	CCR4
LIMD2	CCR4
IRF4	CCR4
PARVG	CCR4
GPR65	CCR4
PSTPIP1	CCR4
PIK3R5	CCR4
VAV1	CCR4
MYO1F	CCR4
CD53	CCR4
PTPN7	CCR4
SCML4	CCR4
IL2RG	CCR4
CAMK4	CCR4
CD96	CCR4
GBP5	CCR4
MS4A1	CCR4
CARMIL2	CCR4
TNFRSF13C	CCR4
CD3G	CCR4
IKZF3	CCR4
SCIMP	CCR4
GFI1	CCR4
SLAMF6	CCR4
FCMR	CCR4
EOMES	CCR4
PYHIN1	CCR4
AIM2	CCR4
CTLA4	CCR4
TAGAP	CCR4
PRKCB	CCR4
MEI1	CCR4
SNX20	CCR4
CD3D	CCR4
NIBAN3	CCR4
TMC8	CCR4
CCDC88B	CCR4
RHOH	CCR4
IL7R	CCR4
INPP5D	CCR4
TMEM154	CCR4
RASGRP1	CCR4
KLHL6	CCR4
PARP15	CCR4
TLR6	CCR4
GPR171	CCR4
ZC3H12D	CCR4
CD28	CCR4
SEPTIN1	CCR4
HCLS1	CCR4
ARHGAP45	CCR4
TIGIT	CCR4
LCK	CCR4
RPTOR	BTBD9
AMDHD2	NUDT14
KLHDC9	NUDT14
KIZ	MAATS1
SCML2	MAATS1
NPHP3	MAATS1
DNAH7	MAATS1
MTERF2	MAATS1
ECHDC2	MAATS1
TTLL9	MAATS1
AZIN2	MAATS1
AMT	MAATS1
ZNF711	MAATS1
HYDIN	MAATS1
ZNF577	MAATS1
VANGL2	MAATS1
TTC14	MAATS1
INTU	MAATS1
NIPSNAP3B	MAATS1
DPY19L2	MAATS1
NSUN7	MAATS1
RNF24	KIRREL1
MEIS3	KIRREL1
SH3PXD2A	KIRREL1
DRAM1	KIRREL1
C1RL	KIRREL1
GATA6	KIRREL1
IGFBP4	KIRREL1
MMP14	KIRREL1
SHC1	KIRREL1
FBLIM1	KIRREL1
PHETA2	KIRREL1
SLC44A1	TOB2
SORT1	TOB2
PTPN9	TOB2
ZHX3	TOB2
TBL1Y	UTY
MBTD1	TTC32
UNKL	TTC32
METTL22	TTC32
ZNF302	TTC32
HPS4	TTC32
DDHD1	TTC32
DICER1	TTC32
PNN	TTC32
FNBP4	TTC32
TCERG1	TTC32
INO80D	TTC32
MTR	TTC32
ORMDL1	TTC32
PARP2	TTC32
ANKHD1	TTC32
PNISR	TTC32
TRPC1	TTC32
ABCA5	TTC32
MICU3	TTC32
PAXBP1	TTC32
ANKZF1	TTC32
RICTOR	TTC32
NIPSNAP3B	TTC32
BRWD3	TTC32
METTL17	TTC32
METTL3	TTC32
CENPV	TTC32
ASXL1	TTC32
ZNF540	TTC32
CHD2	TTC32
ZNF169	TTC32
NLRP5	DNAH2
ITGAL	SH2D1A
MATK	SH2D1A
TRAF3IP3	SH2D1A
CD6	SH2D1A
CCDC88C	SH2D1A
RUNX3	SH2D1A
BIRC3	SH2D1A
DEF6	SH2D1A
SLAMF7	SH2D1A
BTN3A1	SH2D1A
ADAM28	SH2D1A
TSPAN32	SH2D1A
DGKA	SH2D1A
CLEC2D	SH2D1A
DAPP1	SH2D1A
ACAP1	SH2D1A
SIDT1	SH2D1A
ARHGAP15	SH2D1A
CST7	SH2D1A
P2RY10	SH2D1A
PTPRC	SH2D1A
FYB1	SH2D1A
TRAF5	SH2D1A
SIRPG	SH2D1A
LAG3	SH2D1A
RGS1	SH2D1A
IL12RB1	SH2D1A
GRAP2	SH2D1A
IL2RB	SH2D1A
SLA2	SH2D1A
MAP4K1	SH2D1A
CD37	SH2D1A
RASAL3	SH2D1A
NKG7	SH2D1A
AKNA	SH2D1A
IL10RA	SH2D1A
CD5	SH2D1A
C11orf21	SH2D1A
POU2AF1	SH2D1A
CD69	SH2D1A
BIN2	SH2D1A
GZMK	SH2D1A
ITK	SH2D1A
CYTIP	SH2D1A
ITGA4	SH2D1A
CD2	SH2D1A
KIF21B	SH2D1A
SLAMF1	SH2D1A
CD48	SH2D1A
TNFAIP3	SH2D1A
TMEM156	SH2D1A
CXCR4	SH2D1A
LAX1	SH2D1A
LY9	SH2D1A
ARHGAP9	SH2D1A
ZNF831	SH2D1A
ZBP1	SH2D1A
RAC2	SH2D1A
FCHO1	SH2D1A
PTPN22	SH2D1A
DOCK2	SH2D1A
TESPA1	SH2D1A
DOCK10	SH2D1A
AOAH	SH2D1A
LIMD2	SH2D1A
IRF4	SH2D1A
PLCB2	SH2D1A
STAT4	SH2D1A
PARVG	SH2D1A
PSTPIP1	SH2D1A
MYO1F	SH2D1A
PTPN7	SH2D1A
GZMA	SH2D1A
SCML4	SH2D1A
GPR174	SH2D1A
IL2RG	SH2D1A
CD96	SH2D1A
CD8A	SH2D1A
GBP5	SH2D1A
MS4A1	SH2D1A
DUSP2	SH2D1A
ADGRG5	SH2D1A
CARMIL2	SH2D1A
UBASH3A	SH2D1A
JAML	SH2D1A
CD3G	SH2D1A
FCRL3	SH2D1A
GFI1	SH2D1A
CTLA4	SH2D1A
ICOS	SH2D1A
TAGAP	SH2D1A
MEI1	SH2D1A
CD3D	SH2D1A
TMC8	SH2D1A
CCDC88B	SH2D1A
RHOH	SH2D1A
CD52	SH2D1A
KLHL6	SH2D1A
RAB37	SH2D1A
PARP15	SH2D1A
CD7	SH2D1A
ZNF80	SH2D1A
CD28	SH2D1A
SEPTIN1	SH2D1A
ARHGAP45	SH2D1A
LCK	SH2D1A
CCR4	SH2D1A
PARP3	KMT5A
SIRT2	KMT5A
CABIN1	KMT5A
ZFYVE21	KMT5A
WDR34	KMT5A
KLC4	KMT5A
ANKS6	KMT5A
COQ4	KMT5A
TOM1L2	KMT5A
DALRD3	KMT5A
ARHGEF7	SMTN
NUMBL	SMTN
ARAP3	SMTN
TMOD2	SMTN
SEC14L1	SMTN
SLC25A37	SMTN
CLEC1A	SMTN
NFASC	SMTN
MICALL2	SMTN
EGFL7	SMTN
TMEM230	COA3
ERP29	COA3
DNAL4	COA3
AHCY	COA3
POLD2	COA3
TMEM14C	COA3
TMEM9	COA3
VAMP8	COA3
PTPA	COA3
TMEM14B	COA3
CALM3	COA3
FLYWCH2	COA3
DPCD	COA3
DHRSX	COA3
UBB	COA3
BSG	COA3
SVBP	COA3
GLRX5	COA3
GALNT18	ST6GALNAC3
UST	ST6GALNAC3
CTNNAL1	ST6GALNAC3
TOMM34	PTP4A2
ATG5	PTP4A2
BUD31	PTP4A2
BCCIP	PTP4A2
EIF4G2	PTP4A2
SUMO1	PTP4A2
KIAA1191	PTP4A2
RNF11	PTP4A2
ATP6V1G1	PTP4A2
VBP1	PTP4A2
C4orf3	PTP4A2
UBE2V2	PTP4A2
NOD1	TMPRSS2
EFNA1	TMPRSS2
HIVEP2	DENND5A
REXO2	DENND5A
HIVEP1	DENND5A
MYH9	DENND5A
TNFAIP1	DENND5A
OPTN	DENND5A
ARHGAP17	DENND5A
NDEL1	DENND5A
LIMS1	DENND5A
SEC23IP	DIABLO
GTF3C2	DIABLO
HACL1	DIABLO
SNIP1	DIABLO
AP1G1	DIABLO
TRIM62	VPS33B
SNRNP200	VPS33B
C12orf43	VPS33B
MRPL16	VPS33B
PFAS	VPS33B
PALD1	TBX1
KBTBD11	TBX1
KCNK6	ADAP2
RIN3	ADAP2
SUFU	ADAP2
CHST11	ADAP2
GSTP1	UQCR10
ERP29	UQCR10
NUCB1	UQCR10
SEC61B	UQCR10
TMEM9	UQCR10
NENF	UQCR10
PTPA	UQCR10
CYSTM1	UQCR10
SIL1	UQCR10
DGCR6L	UQCR10
YIPF2	UQCR10
TSR2	UQCR10
FLYWCH2	UQCR10
TMED3	UQCR10
RHOD	UQCR10
INTS2	FAM120C
C17orf75	FAM120C
MLH3	FAM120C
USP30	FAM120C
F2RL3	CLDN5
PDK2	NIPSNAP1
EIPR1	NIPSNAP1
AGA	NIPSNAP1
PFN2	NIPSNAP1
HLTF	NIPSNAP1
DNASE2	NIPSNAP1
ANAPC15	NIPSNAP1
PECR	NIPSNAP1
PCYOX1	NIPSNAP1
SCPEP1	NIPSNAP1
SLC25A23	NIPSNAP1
DTD1	NIPSNAP1
DGCR6L	NIPSNAP1
SUMF2	NIPSNAP1
RTN3	NIPSNAP1
HINT2	NIPSNAP1
C11orf1	NIPSNAP1
ATRAID	NIPSNAP1
EFCAB11	NIPSNAP1
AIG1	NIPSNAP1
C7orf50	NIPSNAP1
ERLIN2	NIPSNAP1
MSRB2	NIPSNAP1
PMVK	NIPSNAP1
HDAC11	NIPSNAP1
PRRT3	NIPSNAP1
CRYL1	NIPSNAP1
CYB5D2	NIPSNAP1
CCDC8	NIPSNAP1
BTD	NIPSNAP1
SWI5	NIPSNAP1
DNAJC30	NIPSNAP1
GBA	NIPSNAP1
PJA1	NIPSNAP1
ADI1	NIPSNAP1
STPG1	LRTOMT
DALRD3	LRTOMT
KMT5A	LRTOMT
KCNMB1	ADRA2C
ADCY5	ADRA2C
RPS20	NR2C2AP
RPL19	NR2C2AP
GPR108	NR2C2AP
RBCK1	NR2C2AP
DEF8	NR2C2AP
RPL29	NR2C2AP
BANP	NR2C2AP
CYB561	CRELD2
ISOC2	CRELD2
TMEM50B	CRELD2
ISOC2	SCFD2
SRBD1	SCFD2
RRBP1	SCFD2
SLC27A4	SCFD2
MAGED1	SCFD2
MIEN1	UBE2F
NUDT9	UBE2F
SCML1	GOLGA6L4
OSGEP	GOLGA6L4
BTAF1	GOLGA6L4
CFAP69	GOLGA6L4
SEPSECS	GOLGA6L4
SLC25A36	GOLGA6L4
RBM25	GOLGA6L4
ENOSF1	GOLGA6L4
ZRANB2	GOLGA6L4
ARHGAP32	GOLGA6L4
CREBZF	GOLGA6L4
MTF2	GOLGA6L4
C9orf72	GOLGA6L4
MICU3	GOLGA6L4
CCDC28B	GOLGA6L4
U2AF1	GOLGA6L4
MYSM1	GOLGA6L4
CCNL1	GOLGA6L4
NIPSNAP3B	GOLGA6L4
ZNF226	GOLGA6L4
COL4A3	GOLGA6L4
ZNF540	GOLGA6L4
GK5	GOLGA6L4
GOLGA8A	GOLGA6L4
TTC32	GOLGA6L4
ADCK1	PGP
KIF22	PGP
SLC25A35	PGP
CEP85	PGP
EBP	PGP
ATP5MC1	PGP
BRICD5	PGP
ZFP64	C22orf46
CC2D2A	C22orf46
NTHL1	C22orf46
EPB41L1	C22orf46
TMEM14A	C22orf46
RNASEH2A	C22orf46
EHHADH	C22orf46
IQCG	C22orf46
PECR	C22orf46
EPHX2	C22orf46
AMOT	C22orf46
THEM6	C22orf46
CPLANE2	C22orf46
LRRCC1	C22orf46
VILL	C22orf46
EFCAB11	C22orf46
GALM	C22orf46
PGAP2	C22orf46
TMEM25	C22orf46
QDPR	C22orf46
WDR78	C22orf46
FAM161B	C22orf46
PRXL2B	C22orf46
OMA1	C22orf46
CNPY4	C22orf46
MAP6	C22orf46
LRRC20	C22orf46
B4GAT1	C22orf46
ZC3H4	SNRNP35
CORO1B	SNRNP35
RNF135	SNRNP35
BAK1	IRAK1
CSK	IRAK1
MAN2B1	IRAK1
STAT5A	IRAK1
FLOT2	IRAK1
CCM2	IRAK1
RNPEPL1	IRAK1
C1orf216	IRAK1
LPCAT1	IRAK1
VOPP1	IRAK1
SHC1	IRAK1
CLPB	IRAK1
S100A11	IRAK1
TBC1D16	IRAK1
RGS19	IRAK1
MOB3A	IRAK1
IL17RA	IRAK1
RRS1	IRAK1
BZW1	CMSS1
NPM3	CMSS1
NFIX	OAF
ADGRA2	OAF
TIMP2	OAF
GLI2	OAF
EPB41L2	OAF
HEPH	OAF
CHRD	OAF
KIAA0930	OAF
KCTD17	OAF
ZNF423	OAF
CNTNAP1	OAF
SLC15A3	OAF
LAMA4	OAF
PRRX1	OAF
PLBD1	OAF
GNG11	OAF
DZIP1	OAF
ARRB1	OAF
CALHM2	OAF
FRMD6	OAF
EMP3	OAF
ECM1	OAF
DENND2A	OAF
FEZ1	OAF
MARVELD1	OAF
LY6E	OAF
HTRA1	OAF
NAALADL1	OAF
ZEB2	OAF
CAVIN3	OAF
SNCG	OAF
CAVIN1	OAF
OLFML1	OAF
METTL22	POU6F1
SEC31B	POU6F1
MKNK1	POU6F1
DDHD1	POU6F1
ALG13	POU6F1
TAF1C	POU6F1
KLHDC4	POU6F1
BTN2A1	POU6F1
WRAP73	POU6F1
GGA3	POU6F1
ERCC5	POU6F1
CXXC1	POU6F1
MOV10	POU6F1
ZNF276	POU6F1
ERCC3	POU6F1
ATG4B	POU6F1
DUS1L	POU6F1
MUS81	POU6F1
NADSYN1	POU6F1
GRK2	POU6F1
PHYKPL	POU6F1
AP3D1	TSSC4
FAM3A	TSSC4
OAZ1	TSSC4
TLE5	TSSC4
TRAF7	TSSC4
HIGD2A	TSSC4
GATD1	TSSC4
NAA40	ZDHHC23
RALGPS1	ZDHHC23
RDH13	ZDHHC23
ZNF382	ZDHHC23
RIC3	ZDHHC23
TLCD5	ZDHHC23
CCDC28B	MROH7
NFIX	SLIT3
CNTN1	SLIT3
CC2D2A	SLIT3
LIMA1	SLIT3
MAOB	SLIT3
EVC	SLIT3
SEMA3C	SLIT3
EPB41L1	SLIT3
STS	SLIT3
