A	B
CCDC84	DNAH17
MAD1L1	MCRS1
DYRK4	MCRS1
GLT8D1	MCRS1
SIRT2	MCRS1
CFAP20	MCRS1
TIMM21	MCRS1
CRAT	MCRS1
BCL7C	MCRS1
CBY1	MCRS1
NUTF2	MCRS1
ACD	MCRS1
ELOB	MCRS1
TLE5	MCRS1
POLR2I	MCRS1
FKBP8	MCRS1
PON2	MCRS1
LSM5	MCRS1
AIP	MCRS1
CAMKK2	MCRS1
CUTA	MCRS1
MRPS15	MCRS1
NSL1	MCRS1
IFT46	MCRS1
CEP89	MCRS1
MTIF3	MCRS1
PFDN5	MCRS1
SERPINB6	MCRS1
COX6B1	MCRS1
DUT	MCRS1
NEDD8	MCRS1
CDC16	MCRS1
QRSL1	MCRS1
COX4I1	MCRS1
NDUFA2	MCRS1
UNK	MCRS1
RABEPK	MCRS1
DMAC1	MCRS1
ATRAID	MCRS1
ANAPC11	MCRS1
SLC39A3	MCRS1
RRNAD1	MCRS1
EIF2D	MCRS1
NVL	MCRS1
COPS7B	MCRS1
NDUFB11	MCRS1
HIKESHI	MCRS1
INTS4	MCRS1
HIRIP3	MCRS1
THYN1	MCRS1
CYB5R1	MCRS1
CACFD1	MCRS1
CYB561A3	MCRS1
CZIB	MCRS1
TMCO4	MCRS1
FAAP20	MCRS1
ERCC3	MCRS1
NAXE	MCRS1
C1orf50	MCRS1
BRI3	MCRS1
SMPD1	MCRS1
AKIP1	MCRS1
TK2	MCRS1
ZNF180	MCRS1
ZNF641	MCRS1
HDGFL2	MCRS1
STX18	MCRS1
CHST14	MCRS1
ZNF32	MCRS1
ORMDL3	MCRS1
MUS81	MCRS1
CNP	MCRS1
DRAP1	MCRS1
AURKAIP1	MCRS1
NDUFAF3	MCRS1
EIF3K	MCRS1
RNF135	MCRS1
NDUFB1	MCRS1
UQCR10	MCRS1
SIVA1	MCRS1
TMEM168	FANCM
ANGEL1	ZNF70
HEATR6	ZNF70
AP3M2	ZNF70
GOLGA3	ZNF70
LZTR1	ZNF70
TSC2	ZNF70
TBC1D13	ZNF70
ACAD10	ZNF70
TTC31	ZNF70
DCAF17	ZNF70
COLGALT1	ZNF70
UNK	ZNF70
DNAJB2	ZNF70
LTO1	ZNF70
ST3GAL2	ZNF70
YEATS2	ZNF70
ZNF691	ZNF70
TK2	ZNF70
OTUD3	ZNF70
MUS81	ZNF70
MFSD4B	ZNF70
GATD1	ZNF70
TMEM94	ZNF70
SH2B1	ZNF70
JRKL	ZNF70
ZNF696	ZNF70
SLCO2B1	CARD9
FERMT3	CARD9
GIT1	PEAR1
ST3GAL5	PEAR1
CBFA2T3	PEAR1
FHOD1	PEAR1
SPRY2	PEAR1
KLHL3	PEAR1
ADD3	PEAR1
RFTN2	PEAR1
GUSB	PEAR1
PTCD2	ZFP69
C17orf75	ZFP69
SLF2	ZFP69
ALKBH8	ZFP69
NAPEPLD	ZFP69
MBLAC2	ZFP69
COQ6	TMEM220
IMPACT	TMEM220
ERMAP	TMEM220
COQ7	TMEM220
UPF3A	TMEM220
CCDC71	TMEM220
MAGI2	TMEM220
C1QTNF3	P2RX2
PRRG3	P2RX2
RALA	FAM122A
PAF1	FAM122A
EEF1AKNMT	FAM122A
ATP2C1	FAM122A
AGPS	FAM122A
SLC39A9	FAM122A
MTREX	FAM122A
FAM120A	FAM122A
GNAI3	FAM122A
ELAVL1	FAM122A
LAPTM4A	FAM122A
ERLEC1	FAM122A
GNB1	FAM122A
TOLLIP	FAM122A
GEMIN5	FAM122A
ZMPSTE24	FAM122A
STARD7	FAM122A
RBM22	FAM122A
ZW10	FAM122A
MTMR2	FAM122A
ERGIC2	FAM122A
TXNL1	FAM122A
SNRPD3	FAM122A
SRRD	FAM122A
TOMM22	FAM122A
FKBP3	FAM122A
CNIH1	FAM122A
VTI1B	FAM122A
CSNK2A1	FAM122A
PSMD10	FAM122A
HTATSF1	FAM122A
N4BP1	FAM122A
CYB5B	FAM122A
TJP1	FAM122A
TRIM35	FAM122A
FAM32A	FAM122A
DMAC2	FAM122A
LMBR1	FAM122A
PHF14	FAM122A
RAD51C	FAM122A
EIF4G2	FAM122A
TDP2	FAM122A
ASF1A	FAM122A
SNX3	FAM122A
FIG4	FAM122A
DROSHA	FAM122A
GNPDA1	FAM122A
NRBP1	FAM122A
SNX17	FAM122A
MRPL19	FAM122A
GORASP2	FAM122A
COX7A2L	FAM122A
ICMT	FAM122A
KLHL12	FAM122A
AFTPH	FAM122A
MRM2	FAM122A
CLTA	FAM122A
WWP1	FAM122A
VAPB	FAM122A
RAB22A	FAM122A
WRNIP1	FAM122A
MED20	FAM122A
SSR1	FAM122A
TM9SF2	FAM122A
INSIG2	FAM122A
EPS15L1	FAM122A
EIF2AK4	FAM122A
TTI2	FAM122A
UBE2D2	FAM122A
ZCCHC9	FAM122A
SDF2	FAM122A
FAM104A	FAM122A
RTN3	FAM122A
SARAF	FAM122A
STT3A	FAM122A
CAPRIN1	FAM122A
TSPAN31	FAM122A
TMEM127	FAM122A
DCAF7	FAM122A
ACTL6A	FAM122A
TOR1B	FAM122A
MRPL50	FAM122A
YIPF3	FAM122A
SEC31A	FAM122A
YARS2	FAM122A
TMBIM6	FAM122A
DENR	FAM122A
MFAP1	FAM122A
PDPK1	FAM122A
TMCO1	FAM122A
ENSA	FAM122A
MRPL9	FAM122A
GOLPH3L	FAM122A
TEX261	FAM122A
RETREG2	FAM122A
YIPF5	FAM122A
CASK	FAM122A
SNX12	FAM122A
CHMP7	FAM122A
PLPBP	FAM122A
GOLGA7	FAM122A
INIP	FAM122A
EXT2	FAM122A
AZIN1	FAM122A
VBP1	FAM122A
SPATA2	FAM122A
UBE2Z	FAM122A
GNE	FAM122A
DFFA	FAM122A
UBE2Q1	FAM122A
GTPBP8	FAM122A
SLC4A1AP	FAM122A
GFM2	FAM122A
PRPF18	FAM122A
HIF1AN	FAM122A
ZNF592	FAM122A
DCTN5	FAM122A
AKTIP	FAM122A
RAB8A	FAM122A
CHTF8	FAM122A
GLB1	FAM122A
SOCS6	FAM122A
RNF139	FAM122A
C1GALT1C1	FAM122A
WIPF2	FAM122A
UBXN2A	FAM122A
FBXO45	FAM122A
MGA	FAM122A
MRPS22	FAM122A
CKAP5	FAM122A
SMAD2	FAM122A
SLC35A4	FAM122A
GRB2	FAM122A
TAF7	FAM122A
C14orf119	FAM122A
CCDC43	FAM122A
C6orf120	FAM122A
BRCC3	FAM122A
UBE2L3	FAM122A
LAMP1	FAM122A
SLC13A2	DMBT1
SLC10A2	DMBT1
LCN1	DMBT1
MED24	CYHR1
CLCN6	CYHR1
CTNS	CYHR1
USE1	CYHR1
METTL22	CYHR1
PPP2R5B	CYHR1
TMEM260	CYHR1
ARHGEF1	CYHR1
POMGNT1	CYHR1
MTMR3	CYHR1
KCTD17	CYHR1
NELFCD	CYHR1
MRGBP	CYHR1
FBXO31	CYHR1
GGA2	CYHR1
IKBKB	CYHR1
TIMM44	CYHR1
PTPRS	CYHR1
ZNF175	CYHR1
PTCD1	CYHR1
FBXL20	CYHR1
RANGRF	CYHR1
IFT20	CYHR1
PHF19	CYHR1
KLC1	CYHR1
ZBTB1	CYHR1
ECSIT	CYHR1
COLGALT1	CYHR1
CCM2	CYHR1
TCHP	CYHR1
GALNS	CYHR1
RUBCN	CYHR1
CPSF7	CYHR1
LTO1	CYHR1
CACFD1	CYHR1
ST6GALNAC6	CYHR1
UBQLN4	CYHR1
CYB561A3	CYHR1
ERCC3	CYHR1
MTMR14	CYHR1
SLC4A2	CYHR1
TSC1	CYHR1
IRGQ	CYHR1
KCTD6	CYHR1
SNRNP48	CYHR1
TBC1D10B	CYHR1
SNX33	CYHR1
CTC1	CYHR1
MED12	CYHR1
LRRC37B	CYHR1
TARSL2	CYHR1
LGALS3BP	COL14A1
FREM1	COL14A1
ZNF862	KLHL17
NPRL2	KLHL17
ELMOD3	KLHL17
PAN2	KLHL17
FCSK	KLHL17
DIP2A	KLHL17
SPATA33	KLHL17
JMJD7-PLA2G4B	KLHL17
ADCY6	KLHL17
WDR27	KLHL17
CYB561	RINL
MGST2	RINL
TMEM14A	RINL
TECR	RINL
NDRG3	RINL
PYCARD	RINL
RNASEH2A	RINL
STX10	RINL
AP1S1	RINL
GALK1	RINL
DCPS	RINL
AKR1A1	RINL
WDR34	RINL
DOK4	RINL
ARMC7	RINL
THEM6	RINL
BTBD2	RINL
IDH1	RINL
TMEM19	RINL
CPNE2	RINL
MVB12A	RINL
TMEM218	RINL
QDPR	RINL
NECAP2	RINL
PRXL2B	RINL
RPS6KA4	RINL
YIF1B	RINL
LRRC45	RINL
MRPL48	RINL
CHID1	RINL
NIPSNAP1	RINL
BRI3BP	RINL
CRYBG1	TPRG1
CXorf56	MORN2
RPL26L1	MORN2
ERLEC1	MORN2
RPL31	MORN2
HSD17B10	MORN2
SRI	MORN2
NUP37	MORN2
CHMP5	MORN2
RPL6	MORN2
ERH	MORN2
CINP	MORN2
IFT52	MORN2
DCTN6	MORN2
RPS13	MORN2
RPS12	MORN2
ATP6V0E1	MORN2
EEF1B2	MORN2
RPL22	MORN2
ATP5PB	MORN2
HMGCL	MORN2
KHDRBS1	MORN2
RPL21	MORN2
PIGT	MORN2
RPL23	MORN2
UXT	MORN2
PSMG2	MORN2
ANAPC13	MORN2
CHMP2A	MORN2
ATP6V1E1	MORN2
RPL27	MORN2
VPS25	MORN2
TPT1	MORN2
EMC7	MORN2
ACP2	MORN2
PIGC	MORN2
PSMB7	MORN2
NDUFAF1	MORN2
RPS24	MORN2
NME7	MORN2
SNRPG	MORN2
RPS3A	MORN2
BTF3	MORN2
RPL7	MORN2
LAMTOR1	MORN2
HAUS1	MORN2
RPL30	MORN2
EEF1A1	MORN2
BABAM2	MORN2
RPL26	MORN2
MRPS18C	MORN2
RPL36AL	MORN2
RPL27A	MORN2
MRPL58	MORN2
RNF181	MORN2
NSMCE1	MORN2
CRADD	MORN2
GABARAP	MORN2
PYM1	MORN2
TRIAP1	MORN2
CFL1	MORN2
RPL38	MORN2
ARV1	MORN2
RPL4	MORN2
RPL15	MORN2
ZBTB8OS	MORN2
RPLP2	MORN2
SMDT1	MORN2
TMEM50A	MORN2
RPS23	MORN2
PAF1	UBQLN2
EEF1AKNMT	UBQLN2
ELOA	UBQLN2
BTBD7	UBQLN2
STRAP	UBQLN2
MRPS10	UBQLN2
FAM120A	UBQLN2
VAMP3	UBQLN2
GDI2	UBQLN2
ATG5	UBQLN2
APPBP2	UBQLN2
GNAI3	UBQLN2
OAT	UBQLN2
KARS1	UBQLN2
GOLGA5	UBQLN2
FECH	UBQLN2
DNAJA2	UBQLN2
EXOC5	UBQLN2
CDC42	UBQLN2
GNB1	UBQLN2
STARD7	UBQLN2
RAB10	UBQLN2
TMED2	UBQLN2
MTMR2	UBQLN2
DDX18	UBQLN2
KHSRP	UBQLN2
SH3GLB1	UBQLN2
SNRPD3	UBQLN2
RTCB	UBQLN2
MIEF1	UBQLN2
CNIH1	UBQLN2
EIF5	UBQLN2
PSMB5	UBQLN2
PBDC1	UBQLN2
LONP2	UBQLN2
TANGO6	UBQLN2
USP10	UBQLN2
GSPT1	UBQLN2
TJP1	UBQLN2
CLPTM1	UBQLN2
URI1	UBQLN2
GTF2H1	UBQLN2
CAND1	UBQLN2
USP5	UBQLN2
TDP2	UBQLN2
SMAP1	UBQLN2
SNX3	UBQLN2
MRPS27	UBQLN2
CERT1	UBQLN2
TTC1	UBQLN2
SKP1	UBQLN2
UMPS	UBQLN2
MOB1A	UBQLN2
MRPL19	UBQLN2
PPP1R7	UBQLN2
BIRC6	UBQLN2
GORASP2	UBQLN2
ICMT	UBQLN2
ATP5PB	UBQLN2
ETV3	UBQLN2
KLHL12	UBQLN2
DR1	UBQLN2
RAD23B	UBQLN2
SET	UBQLN2
MAPKAP1	UBQLN2
NAA50	UBQLN2
FYTTD1	UBQLN2
SEPTIN7	UBQLN2
MRM2	UBQLN2
CSE1L	UBQLN2
MOCS3	UBQLN2
PEPD	UBQLN2
MAD2L1BP	UBQLN2
MKKS	UBQLN2
PSMB2	UBQLN2
CANX	UBQLN2
ARPP19	UBQLN2
COPB1	UBQLN2
SNX6	UBQLN2
XPO7	UBQLN2
SNX9	UBQLN2
ATXN10	UBQLN2
UBA1	UBQLN2
PSME3	UBQLN2
WDR44	UBQLN2
ACTR10	UBQLN2
UTP3	UBQLN2
AP3B1	UBQLN2
FAM104A	UBQLN2
RTN3	UBQLN2
MKRN1	UBQLN2
IPO8	UBQLN2
EIF2S1	UBQLN2
ARF3	UBQLN2
UBQLN1	UBQLN2
GNS	UBQLN2
DHX9	UBQLN2
CAB39	UBQLN2
TMEM127	UBQLN2
PWP1	UBQLN2
ACTL6A	UBQLN2
EPRS	UBQLN2
YME1L1	UBQLN2
TOR1B	UBQLN2
YAP1	UBQLN2
OLA1	UBQLN2
USP8	UBQLN2
SEC31A	UBQLN2
RAP1GDS1	UBQLN2
USO1	UBQLN2
EFL1	UBQLN2
NCOR1	UBQLN2
COPS3	UBQLN2
ESCO1	UBQLN2
DYM	UBQLN2
SERBP1	UBQLN2
TMCO1	UBQLN2
COP1	UBQLN2
SDHC	UBQLN2
SF3B4	UBQLN2
MRPL9	UBQLN2
C1orf43	UBQLN2
CNIH4	UBQLN2
RETREG2	UBQLN2
GOLGA4	UBQLN2
UBA3	UBQLN2
OSBPL11	UBQLN2
YIPF5	UBQLN2
RPL7L1	UBQLN2
PLPBP	UBQLN2
GOLGA7	UBQLN2
SIGMAR1	UBQLN2
POLE3	UBQLN2
GLUD1	UBQLN2
BTBD10	UBQLN2
EI24	UBQLN2
MRPL49	UBQLN2
DLAT	UBQLN2
UEVLD	UBQLN2
UBE3B	UBQLN2
TWF1	UBQLN2
CDC123	UBQLN2
GGPS1	UBQLN2
CDYL	UBQLN2
UBP1	UBQLN2
PPP2R5E	UBQLN2
MIA3	UBQLN2
MED7	UBQLN2
VBP1	UBQLN2
ZFAND3	UBQLN2
AIFM1	UBQLN2
CNOT11	UBQLN2
PSMC2	UBQLN2
JAK1	UBQLN2
MAIP1	UBQLN2
MRPS18C	UBQLN2
CCT3	UBQLN2
HNRNPK	UBQLN2
ZHX1	UBQLN2
VCP	UBQLN2
STOML2	UBQLN2
NSD1	UBQLN2
GHITM	UBQLN2
DCTN5	UBQLN2
AKTIP	UBQLN2
PHB	UBQLN2
DDB1	UBQLN2
MAP2K1	UBQLN2
RIOX1	UBQLN2
HSPA4	UBQLN2
WIPF2	UBQLN2
PAIP1	UBQLN2
TMCC1	UBQLN2
MRPL57	UBQLN2
PSMD1	UBQLN2
FBXO45	UBQLN2
TRMT10C	UBQLN2
MRPS22	UBQLN2
PSMD2	UBQLN2
WSB2	UBQLN2
C14orf119	UBQLN2
PUF60	UBQLN2
MCFD2	UBQLN2
PRKAG1	UBQLN2
MRPS16	UBQLN2
TRMT12	UBQLN2
COPB2	UBQLN2
C6orf120	UBQLN2
BRCC3	UBQLN2
UBE2L3	UBQLN2
TSR3	RILPL1
NCDN	RILPL1
CDS2	RILPL1
ABCD1	RILPL1
ZNF174	RILPL1
MAZ	RILPL1
TLE5	RILPL1
MEGF8	RILPL1
TESK1	RILPL1
RAPGEF1	RILPL1
KIAA2013	RILPL1
MTFR1L	RILPL1
HS1BP3	RILPL1
NDUFA8	RILPL1
ZC4H2	RILPL1
GNAZ	RILPL1
CHN1	RILPL1
UBAC1	RILPL1
ZBED3	RILPL1
CAMK1	RILPL1
IQSEC1	RILPL1
TMEM25	RILPL1
PANK4	RILPL1
FBXW5	RILPL1
PRMT2	RILPL1
ADCY9	RILPL1
LRP5	RILPL1
MOCS2	RILPL1
AKIP1	RILPL1
THAP11	RILPL1
IRF2BP1	RILPL1
COPRS	RILPL1
DAG1	RILPL1
B4GAT1	RILPL1
AMIGO1	RILPL1
LSM10	RILPL1
DEXI	RILPL1
RNF220	RILPL1
OTOP3	WNT7B
ARHGAP44	C11orf95
XYLT2	C11orf95
TCF3	C11orf95
CBFA2T2	C11orf95
SLC22A17	C11orf95
ZDHHC8	C11orf95
SYNGR1	C11orf95
MRGBP	C11orf95
ACOT8	C11orf95
PIAS4	C11orf95
CLIP2	C11orf95
SEPTIN4	C11orf95
UNC119	C11orf95
P3H3	C11orf95
CAMKK2	C11orf95
TFEB	C11orf95
OGG1	C11orf95
NPRL2	C11orf95
ARHGEF2	C11orf95
STK11	C11orf95
DNMT3A	C11orf95
IQSEC2	C11orf95
SLC27A1	C11orf95
PAK4	C11orf95
TMCC2	C11orf95
CHST12	C11orf95
IFT172	C11orf95
MARCHF9	C11orf95
LYSMD2	C11orf95
RAB40B	C11orf95
TRIM65	C11orf95
P3H4	C11orf95
ZFP14	C11orf95
USP21	C11orf95
SEMA6C	C11orf95
SLC27A3	C11orf95
RNF44	C11orf95
INPP5E	C11orf95
DGKZ	C11orf95
TBC1D24	C11orf95
RFNG	C11orf95
ANKRD13D	C11orf95
RBM4B	C11orf95
ARL10	C11orf95
MYPOP	C11orf95
TMEM94	C11orf95
LRRC75B	C11orf95
SH2B1	C11orf95
PACS2	C11orf95
SLC26A11	C11orf95
IGIP	C11orf95
MEX3B	C11orf95
ZNF445	C11orf95
ZNF74	C11orf95
TTC22	FAM25A
CEACAM7	FAM25A
TMPRSS11E	FAM25A
TMEM40	FAM25A
TGM1	FAM25A
CNFN	FAM25A
TGM3	FAM25A
SLURP1	FAM25A
CPA4	FAM25A
KLK8	FAM25A
EPS8L1	FAM25A
SPINK5	FAM25A
SCEL	FAM25A
IL1RN	FAM25A
IL36A	FAM25A
IL36RN	FAM25A
PADI3	FAM25A
CRNN	FAM25A
SPINK7	FAM25A
FAM83A	FAM25A
TMPRSS11D	FAM25A
RAET1L	FAM25A
BNIPL	FAM25A
SPRR3	FAM25A
SPRR2D	FAM25A
S100P	FAM25A
A2ML1	FAM25A
C15orf48	FAM25A
PSCA	FAM25A
KLK13	FAM25A
SPRR1B	FAM25A
SPRR1A	FAM25A
CRCT1	FAM25A
KRT78	FAM25A
PRSS27	FAM25A
MAB21L4	FAM25A
CRYBG2	FAM25A
USH1G	FAM25A
KLK12	FAM25A
TMPRSS11A	FAM25A
EPHA2	C6orf132
TENM1	COL4A5
HPSE2	COL4A5
PAK4	AGRN
RUSC1	AGRN
PLEKHG5	AGRN
TNRC6B	NHS
ZNF445	NHS
DCAF17	ZNF626
PWWP2A	ZNF626
MAD1L1	LAMTOR4
GLT8D1	LAMTOR4
SLC66A1	LAMTOR4
NFYC	LAMTOR4
CFAP20	LAMTOR4
PTPN18	LAMTOR4
BCS1L	LAMTOR4
UBE2D4	LAMTOR4
AKR1B1	LAMTOR4
ANKRD54	LAMTOR4
NAA10	LAMTOR4
FAH	LAMTOR4
SGTA	LAMTOR4
CD81	LAMTOR4
NDUFS8	LAMTOR4
COQ5	LAMTOR4
CAMKK2	LAMTOR4
OGG1	LAMTOR4
ACTR1B	LAMTOR4
AKR1A1	LAMTOR4
ITGB1BP1	LAMTOR4
PTPA	LAMTOR4
SLIRP	LAMTOR4
SMUG1	LAMTOR4
ARMC7	LAMTOR4
BCL2L12	LAMTOR4
CDC16	LAMTOR4
LSM7	LAMTOR4
YIPF2	LAMTOR4
EEFSEC	LAMTOR4
DNAJB2	LAMTOR4
RABEPK	LAMTOR4
PPCDC	LAMTOR4
MED9	LAMTOR4
COPS7B	LAMTOR4
GMPPA	LAMTOR4
MSRB2	LAMTOR4
RPP30	LAMTOR4
IMMP1L	LAMTOR4
INTS4	LAMTOR4
RHOC	LAMTOR4
NECAP2	LAMTOR4
FBXW5	LAMTOR4
CFAP298	LAMTOR4
ZNF362	LAMTOR4
PPP1R16A	LAMTOR4
EMC10	LAMTOR4
ELP6	LAMTOR4
PPM1M	LAMTOR4
RP9	LAMTOR4
DPCD	LAMTOR4
TK2	LAMTOR4
POP5	LAMTOR4
CD320	LAMTOR4
FAM234A	LAMTOR4
DTYMK	LAMTOR4
TMEM223	LAMTOR4
VAMP5	LAMTOR4
TMEM129	LAMTOR4
CHST14	LAMTOR4
SNUPN	LAMTOR4
UBE2E3	LAMTOR4
DCAKD	LAMTOR4
MTX1	LAMTOR4
GPR137	LAMTOR4
ENDOV	LAMTOR4
BANF1	LAMTOR4
RNPEP	LAMTOR4
R3HDM2	LAMTOR4
RNF135	LAMTOR4
MRPL41	LAMTOR4
SIGIRR	LAMTOR4
C2orf76	LAMTOR4
RNF220	LAMTOR4
MON2	ZNF793
USP40	ZNF793
FAM122C	ZNF793
PUS10	ZNF793
ABHD18	ZNF793
MAN1B1	ZNF793
TCTE3	ZNF793
WDR1	TUBB4B
ENO1	TUBB4B
PGM1	TUBB4B
PGK1	TUBB4B
VPS18	TUBB4B
HSPA8	TUBB4B
TARS1	TUBB4B
PPM1G	TUBB4B
EEF2KMT	TUBB4B
ATG101	TUBB4B
CCT7	TUBB4B
PPIL1	TUBB4B
PARP1	TUBB4B
MDH2	TUBB4B
HK1	TUBB4B
STOML2	TUBB4B
HPS6	TUBB4B
PHB	TUBB4B
RIOX1	TUBB4B
PGAM1	TUBB4B
CFL1	TUBB4B
TTC17	AGAP4
TUBE1	AGAP4
MOK	AGAP4
LRP5L	AGAP4
SGSM3	AGAP4
ARFGAP1	AGAP4
KAT2A	AGAP4
NAT9	AGAP4
CHKA	AGAP4
APBB3	AGAP4
NPRL2	AGAP4
FAHD2A	AGAP4
IDUA	AGAP4
TMEM175	AGAP4
GGT7	AGAP4
ZNF141	AGAP4
MRPS25	AGAP4
KMT5C	AGAP4
BIVM	AGAP4
ATAT1	AGAP4
KLHL3	AGAP4
MRRF	AGAP4
INPP5E	AGAP4
ME3	AGAP4
FCSK	AGAP4
TNFRSF14	AGAP4
DONSON	AGAP4
ATAD3B	AGAP4
U2AF1	AGAP4
ATXN7L2	AGAP4
FLVCR1	AGAP4
BBS5	AGAP4
ABHD18	AGAP4
RAB24	AGAP4
DUS1L	AGAP4
ZNF540	AGAP4
C12orf76	AGAP4
ZNF519	AGAP4
ZNF354B	AGAP4
ARL6IP4	AGAP4
ZNF721	AGAP4
SS18L1	AGAP4
TCTE3	AGAP4
ZNF529	AGAP4
ZSCAN30	AGAP4
DNAH17	AGAP4
NDUFAB1	COMMD6
TSR3	COMMD6
AKR7A2	COMMD6
GATB	COMMD6
PIGV	COMMD6
SIRT2	COMMD6
UBE2D4	COMMD6
ERP29	COMMD6
NDUFB2	COMMD6
ZMAT5	COMMD6
AP4S1	COMMD6
CTSZ	COMMD6
MANBAL	COMMD6
CD99L2	COMMD6
COG4	COMMD6
ZNF174	COMMD6
R3HCC1	COMMD6
DMAC2	COMMD6
RABAC1	COMMD6
HIBADH	COMMD6
PHYH	COMMD6
RNF167	COMMD6
CD81	COMMD6
ING4	COMMD6
COX6A1	COMMD6
MRPL18	COMMD6
ACOT13	COMMD6
COX7A2	COMMD6
PFDN1	COMMD6
LMAN2L	COMMD6
LAMTOR2	COMMD6
KIAA2013	COMMD6
HMGCL	COMMD6
NDUFA8	COMMD6
PDZD11	COMMD6
CEP89	COMMD6
ATPAF1	COMMD6
KLHDC3	COMMD6
MKKS	COMMD6
COX6B1	COMMD6
PRDX5	COMMD6
PIN1	COMMD6
ECHS1	COMMD6
ECSIT	COMMD6
MRPL34	COMMD6
RIDA	COMMD6
TMEM106C	COMMD6
GRHPR	COMMD6
CNPY3	COMMD6
UBL7	COMMD6
CASP6	COMMD6
NDUFB10	COMMD6
C1orf56	COMMD6
HAX1	COMMD6
TCTA	COMMD6
FARS2	COMMD6
HIGD2A	COMMD6
NDUFB11	COMMD6
C11orf49	COMMD6
HIRIP3	COMMD6
NMT2	COMMD6
TMEM251	COMMD6
DHRS4	COMMD6
TPRG1L	COMMD6
FBXW5	COMMD6
CALM3	COMMD6
JOSD2	COMMD6
MED11	COMMD6
LYSMD1	COMMD6
PMVK	COMMD6
NAXE	COMMD6
CHCHD4	COMMD6
SUCLG1	COMMD6
UQCRQ	COMMD6
DPCD	COMMD6
ZNF319	COMMD6
BEX3	COMMD6
PRDX2	COMMD6
COPS6	COMMD6
THAP11	COMMD6
TRAPPC1	COMMD6
UBB	COMMD6
B4GAT1	COMMD6
SSNA1	COMMD6
COX8A	COMMD6
BOLA1	COMMD6
EIF3K	COMMD6
DPM3	COMMD6
SHARPIN	COMMD6
LSM10	COMMD6
GLRX5	COMMD6
NDUFB1	COMMD6
NDUFA12	COMMD6
NDUFA6	COMMD6
PIGP	COMMD6
RPS19BP1	COMMD6
TMEM203	COMMD6
RARRES1	PLA2G2A
C1R	PLA2G2A
AGK	HYKK
TUBG2	HYKK
RNF170	HYKK
SIRT5	HYKK
DYNC2LI1	HYKK
COMMD3	HYKK
GATAD1	HYKK
CEP44	HYKK
SPACA9	HYKK
POLL	HYKK
PAAF1	HYKK
NBEAL2	C15orf62
PHTF2	ZNF383
MAP4K5	ZNF383
MRE11	ZNF383
CCAR1	ZNF383
MON2	ZNF383
ATG2B	ZNF383
DNAJC10	ZNF383
CCNT2	ZNF383
HACE1	ZNF383
ERO1B	ZNF383
DDHD1	ZNF383
DTWD1	ZNF383
NSMCE4A	ZNF383
GOLT1B	ZNF383
INO80D	ZNF383
WDR75	ZNF383
PRKD3	ZNF383
MTR	ZNF383
ACVR2A	ZNF383
USP45	ZNF383
SLC35B3	ZNF383
CASD1	ZNF383
RRP8	ZNF383
ILKAP	ZNF383
USPL1	ZNF383
NUMB	ZNF383
RNF138	ZNF383
RC3H1	ZNF383
USP3	ZNF383
GATAD2B	ZNF383
VPS54	ZNF383
PHIP	ZNF383
AUH	ZNF383
CCDC82	ZNF383
SUPV3L1	ZNF383
ODR4	ZNF383
C1orf52	ZNF383
ZNF326	ZNF383
COX18	ZNF383
RICTOR	ZNF383
FRS2	ZNF383
ZNF283	ZNF383
RBPJ	ZNF383
ZNF354A	ZNF383
MAP3K2	ZNF383
TMEM126B	ZNF383
ZNF554	ZNF383
DCP2	ZNF383
GLMN	ZNF383
ZNF25	ZNF383
ATP6V0A2	ZNF383
MOSMO	ZNF383
ZNF286A	ZNF383
TTC22	IGFL1
CLCA4	IGFL1
BARX2	IGFL1
SERPINB3	IGFL1
PKP1	IGFL1
CEACAM6	IGFL1
TMPRSS11E	IGFL1
SULT2B1	IGFL1
TMEM40	IGFL1
TGM1	IGFL1
DSP	IGFL1
PLA2G3	IGFL1
RHOV	IGFL1
ESRP1	IGFL1
EPHX3	IGFL1
CEACAM5	IGFL1
CNFN	IGFL1
CYP2C18	IGFL1
ALDH3A1	IGFL1
FOXN1	IGFL1
CWH43	IGFL1
NMU	IGFL1
CRYBG1	IGFL1
SDC1	IGFL1
CSTA	IGFL1
GJB6	IGFL1
LYPD3	IGFL1
TGM3	IGFL1
FAM83C	IGFL1
SLURP1	IGFL1
ATP13A4	IGFL1
KLK10	IGFL1
KLK8	IGFL1
EPS8L1	IGFL1
RAB25	IGFL1
SPINK5	IGFL1
DSC2	IGFL1
DSG3	IGFL1
SCEL	IGFL1
IL1RN	IGFL1
IL36RN	IGFL1
FGFBP1	IGFL1
TMPRSS4	IGFL1
TRIM29	IGFL1
CLCA2	IGFL1
GPR87	IGFL1
RDH12	IGFL1
DUOXA1	IGFL1
RHCG	IGFL1
ZNF750	IGFL1
NECTIN4	IGFL1
CRNN	IGFL1
SPINK7	IGFL1
ZNF185	IGFL1
MAL2	IGFL1
FAM83A	IGFL1
TMEM45B	IGFL1
TMPRSS11D	IGFL1
CERS3	IGFL1
RAET1L	IGFL1
FUT6	IGFL1
GRHL3	IGFL1
LAD1	IGFL1
PGLYRP3	IGFL1
CSTB	IGFL1
BNIPL	IGFL1
IVL	IGFL1
SPRR3	IGFL1
NIPAL1	IGFL1
NUAK2	IGFL1
LIPH	IGFL1
GJB2	IGFL1
SPINT1	IGFL1
