A	B
SBSPON	C3orf70
FBN1	C3orf70
SCARA3	C3orf70
AFAP1L2	C3orf70
MN1	C3orf70
THBS3	C3orf70
CA5B	C3orf70
ANTXR1	C3orf70
ROBO1	C3orf70
KCNS3	C3orf70
PDGFD	C3orf70
DSEL	C3orf70
SNTB1	C3orf70
FOXL1	C3orf70
CALHM5	C3orf70
UNC5C	C3orf70
PLCB1	C3orf70
LHFPL6	C3orf70
OLFML1	C3orf70
KIRREL1	C3orf70
MAML2	C3orf70
FLRT2	C3orf70
GNG2	C3orf70
USP46	TEAD1
WWP1	TEAD1
RANBP6	TEAD1
PAM	TEAD1
APOOL	TEAD1
CERS6	TEAD1
IFFO1	PLCD1
XYLT2	PLCD1
CC2D2A	PLCD1
PLEKHH3	PLCD1
SLC22A17	PLCD1
PLEKHG3	PLCD1
RUSC1	PLCD1
PWWP3A	PLCD1
LRRC45	PLCD1
XK	MITF
PKP2	MITF
USP13	MITF
DGKG	MITF
CLCN4	MITF
RARB	MITF
ZNF106	MITF
SLC41A1	MITF
DSC2	MITF
TBC1D4	MITF
NCEH1	MITF
PIK3R1	MITF
GPD1L	MITF
PANK1	MITF
PDP1	MITF
CDH2	MITF
CERS6	MITF
PLCXD3	MITF
LIN9	MITF
PPARA	MITF
LRG1	LILRA5
ATP10D	SESTD1
LRRCC1	DYNC2H1
CEP162	DYNC2H1
LRIG3	DYNC2H1
DDR2	DYNC2H1
ZNF519	DYNC2H1
LIMS2	BCAM
NME3	BCAM
SOD3	BCAM
ANO1	BCAM
FXYD6	BCAM
EPHX1	BCAM
SOX13	BCAM
LHFPL6	BCAM
YPEL3	EPOR
PTPRS	EPOR
TNS2	EPOR
PLA2G6	EPOR
F13A1	FPR3
THEMIS2	FPR3
LYVE1	FPR3
IRF8	FPR3
IQGAP2	FPR3
SLC2A3	C11orf96
SBNO2	C11orf96
TRAF4	C11orf96
NFKB2	C11orf96
IL4R	C11orf96
SMOX	C11orf96
RELB	C11orf96
TNFRSF10B	C11orf96
SNAI1	C11orf96
CDC42EP1	C11orf96
LIF	C11orf96
RARA	C11orf96
CH25H	C11orf96
PTGIR	C11orf96
MSX1	C11orf96
ZC3H12A	C11orf96
CDC42EP5	C11orf96
ISG20	C11orf96
PLK3	C11orf96
KCNH2	KCNJ11
PKP2	KCNJ11
PRKCZ	KCNJ11
ACTN2	KCNJ11
NEBL	KCNJ11
TTC39A	KCNJ11
CFAP61	KCNJ11
SMPX	KCNJ11
DSP	KCNJ11
MYOM1	KCNJ11
SGCG	KCNJ11
NDRG4	KCNJ11
MYH14	KCNJ11
COBL	KCNJ11
RNF43	KCNJ11
PPARGC1A	KCNJ11
HAND1	KCNJ11
MAPKAPK3	KCNJ11
SLC4A3	KCNJ11
CDK18	KCNJ11
PROX1	KCNJ11
BCL11A	KCNJ11
GOT1	KCNJ11
POPDC2	KCNJ11
FABP3	KCNJ11
KLHL31	KCNJ11
HRC	KCNJ11
CEP85	KCNJ11
SLC6A8	KCNJ11
CKMT2	KCNJ11
POPDC3	KCNJ11
HOOK1	KCNJ11
GMPR	KCNJ11
TRIM54	KCNJ11
TACC2	KCNJ11
MYPN	KCNJ11
UNC45B	KCNJ11
MYOM3	KCNJ11
MLIP	KCNJ11
ITGB1BP2	KCNJ11
NCAM1	KCNJ11
JPH2	KCNJ11
SLC25A4	KCNJ11
OBSCN	KCNJ11
TTN	KCNJ11
ART3	KCNJ11
IP6K3	KCNJ11
ACOT11	KCNJ11
COQ8A	KCNJ11
LMOD3	KCNJ11
LRRC2	KCNJ11
CMYA5	KCNJ11
PACSIN3	KCNJ11
KLHL30	KCNJ11
CAVIN4	KCNJ11
PKIA	KCNJ11
LPAR3	KCNJ11
ANO5	KCNJ11
MYOZ2	KCNJ11
HSPB7	KCNJ11
SLC29A2	KCNJ11
DIRAS1	KCNJ11
RIMKLA	KCNJ11
PDE4DIP	KCNJ11
COX5A	KCNJ11
IDH2	KCNJ11
CAV3	KCNJ11
SCN5A	KCNJ11
SRL	KCNJ11
KLHL34	KCNJ11
ELOVL5	COL4A1
RAI14	COL4A1
RCN1	COL4A1
SOAT1	COL4A1
TNFRSF1A	COL4A1
ATP1B3	COL4A1
RAB27A	COL4A1
ENO1	COL4A1
MYDGF	COL4A1
FKBP1A	COL4A1
GNPNAT1	COL4A1
COTL1	COL4A1
UGDH	COL4A1
CTSC	COL4A1
RTN4	COL4A1
CNN3	COL4A1
STX12	COL4A1
VASP	COL4A1
RRBP1	COL4A1
YWHAH	COL4A1
COLGALT1	COL4A1
CAP1	COL4A1
IL13RA1	COL4A1
CHSY1	COL4A1
TMEM165	COL4A1
LRRC8A	COL4A1
NIBAN2	COL4A1
TP53	COL4A1
SH3GL1	COL4A1
LHFPL2	COL4A1
SEC24D	COL4A1
PLOD2	COL4A1
AGPAT5	COL4A1
MYO1E	COL4A1
G6PD	COL4A1
ORAI2	COL4A1
RPL22L1	COL4A1
PGM2L1	COL4A1
IKBIP	COL4A1
SERPINB8	COL4A1
PPIB	COL4A1
TPM4	COL4A1
SLC3A2	COL4A1
MYD88	COL4A1
SH3PXD2B	COL4A1
TP53I11	COL4A1
LMNB2	COL4A1
RCC2	COL4A1
BACE2	COL4A1
ANXA2	COL4A1
COL18A1	COL4A1
NGF	GJA4
SOX13	GJA4
RNF152	GJA4
CASKIN2	GJA4
TFPI	PTMA
MCUB	PTMA
NADK	PTMA
PLAUR	PTMA
HGF	PTMA
VIM	PTMA
FAS	PTMA
CD44	PTMA
PI4K2B	PTMA
RAI14	PTMA
USP36	PTMA
CDK17	PTMA
HDAC7	PTMA
PDIA5	PTMA
FAM107B	PTMA
ATP1B3	PTMA
RAB27A	PTMA
ALPK1	PTMA
ACTB	PTMA
MCAM	PTMA
SLC25A43	PTMA
LXN	PTMA
ATP8B1	PTMA
FTL	PTMA
SMOX	PTMA
FXYD5	PTMA
PUS7	PTMA
CMTM6	PTMA
SEL1L3	PTMA
ABL1	PTMA
JOSD1	PTMA
APOL1	PTMA
PYGL	PTMA
CD40	PTMA
RNF24	PTMA
JAG1	PTMA
PRPS2	PTMA
ATP11C	PTMA
ELF4	PTMA
CAPN15	PTMA
PIEZO1	PTMA
TRPS1	PTMA
NUMBL	PTMA
SLC1A5	PTMA
MEIS3	PTMA
PLPPR2	PTMA
ZC3HAV1	PTMA
NOD1	PTMA
TGFBR1	PTMA
GLIS3	PTMA
ERLIN1	PTMA
RAB34	PTMA
CHIC2	PTMA
KLHL5	PTMA
UGDH	PTMA
LTBR	PTMA
MAN1A1	PTMA
NCOA7	PTMA
TRIM38	PTMA
IL1R1	PTMA
SRSF7	PTMA
AMPD2	PTMA
P3H1	PTMA
NRP2	PTMA
RAB32	PTMA
PTBP3	PTMA
NEK6	PTMA
CNRIP1	PTMA
MTHFD1L	PTMA
TNFRSF10B	PTMA
TSHZ3	PTMA
EBPL	PTMA
NMI	PTMA
RRBP1	PTMA
FRMD8	PTMA
CDC42EP1	PTMA
MYO1B	PTMA
ACTN4	PTMA
ARPC1B	PTMA
SSBP4	PTMA
THOC6	PTMA
RARA	PTMA
CHD1L	PTMA
CHSY1	PTMA
H3-3B	PTMA
MORC4	PTMA
FKBP11	PTMA
EMP1	PTMA
SLC43A3	PTMA
ETS1	PTMA
ANXA1	PTMA
TMEM243	PTMA
TTLL4	PTMA
SKIL	PTMA
IL18BP	PTMA
CALHM2	PTMA
CPNE8	PTMA
GLIPR1	PTMA
DUSP6	PTMA
TLE3	PTMA
PML	PTMA
TGFB1I1	PTMA
CDR2	PTMA
TP53	PTMA
ARHGDIA	PTMA
IGFBP4	PTMA
FKBP10	PTMA
SH3GL1	PTMA
EFHD2	PTMA
SH3BGRL3	PTMA
BCL10	PTMA
EML4	PTMA
SLC20A1	PTMA
OSMR	PTMA
LHFPL2	PTMA
ZNF300	PTMA
PPP1R18	PTMA
NFKBIE	PTMA
TPBG	PTMA
SLC25A25	PTMA
NOTCH1	PTMA
RGS10	PTMA
TNKS1BP1	PTMA
EML3	PTMA
B3GAT3	PTMA
SEC24D	PTMA
DCP1B	PTMA
TWF1	PTMA
ZFP36L2	PTMA
PLOD2	PTMA
DAB2	PTMA
LPCAT1	PTMA
CMTM7	PTMA
CMIP	PTMA
KCTD15	PTMA
BTG3	PTMA
TTC39B	PTMA
GNAQ	PTMA
NECAP2	PTMA
MYO1E	PTMA
ETS2	PTMA
C2CD2	PTMA
PTGIR	PTMA
ATAD3B	PTMA
VAV2	PTMA
ORAI2	PTMA
FMNL3	PTMA
ADGRL4	PTMA
SLC30A7	PTMA
S100A11	PTMA
IFI16	PTMA
CCNL1	PTMA
POLR2H	PTMA
SLC9B2	PTMA
SPRY1	PTMA
NSMF	PTMA
TAF1D	PTMA
SPRED1	PTMA
RAB8B	PTMA
CLMP	PTMA
SERPINB8	PTMA
NAB2	PTMA
SMAD3	PTMA
C15orf39	PTMA
GATAD2A	PTMA
TLCD3A	PTMA
C19orf48	PTMA
VASN	PTMA
TAP1	PTMA
BMP1	PTMA
TNIP2	PTMA
PXDC1	PTMA
SLC50A1	PTMA
TM4SF1	PTMA
IFFO2	PTMA
SERPINB9	PTMA
RGS19	PTMA
MYD88	PTMA
ZBTB21	PTMA
RCE1	PTMA
PLK3	PTMA
XXYLT1	PTMA
MCTP1	PTMA
FOXC2	PTMA
PUS1	PTMA
TGIF1	PTMA
SLC25A22	PTMA
FAM20C	PTMA
RPP25	PTMA
CYBC1	PTMA
RCC2	PTMA
LDLRAD3	PTMA
TSEN54	PTMA
EXT1	PTMA
BACE2	PTMA
LIMK2	PTMA
ANXA2	PTMA
FHL3	PTMA
ACTG1	PTMA
NR2C2AP	PTMA
CSF1	PTMA
ATL3	PTMA
SP140L	PTMA
ZFP36L1	PTMA
THBS2	PTMA
TMEM216	PTMA
HDAC7	SIRT7
TCF3	SIRT7
ARHGEF1	SIRT7
SLC8B1	SIRT7
MYO9B	SIRT7
PPM1F	SIRT7
ARFGAP1	SIRT7
NAA10	SIRT7
CENPT	SIRT7
ACD	SIRT7
IKBKB	SIRT7
CLASRP	SIRT7
SF3A2	SIRT7
SMG9	SIRT7
GIT1	SIRT7
NAT9	SIRT7
MFSD10	SIRT7
ABCD4	SIRT7
ENKD1	SIRT7
LSM7	SIRT7
B3GAT3	SIRT7
LPCAT1	SIRT7
UBXN11	SIRT7
MFSD12	SIRT7
TPRA1	SIRT7
TRMT61A	SIRT7
ZNF598	SIRT7
SPINDOC	SIRT7
TRIM56	SIRT7
NLGN2	SIRT7
ZNF581	SIRT7
PUS1	SIRT7
NR2C2AP	SIRT7
CRELD2	SIRT7
CDK10	SIRT7
DGKE	TLR5
FAM111A	TLR5
HACD3	MAGEH1
PGRMC1	MAGEH1
CAMKK2	MAGEH1
PTPRA	MAGEH1
KDELR2	MAGEH1
DOCK1	MAGEH1
VOPP1	MAGEH1
CASC4	MAGEH1
GNPNAT1	TET3
CAPZA1	TET3
TEP1	TET3
COLGALT1	TET3
EDEM1	TET3
NOTCH2	TET3
NIBAN2	TET3
MSN	TET3
SEC24D	TET3
PPIB	TET3
CLCN5	TET3
DPY19L3	TET3
ANXA2	TET3
PARP12	ISG15
IFI35	ISG15
DHX58	ISG15
MDK	ISG15
SHFL	ISG15
UBE2L6	ISG15
LGALS9	ISG15
ODF3B	ISG15
PARP10	ISG15
REX1BD	EXD3
IFFO1	EXD3
CCDC28A	EXD3
NR1H3	EXD3
PARP12	EXD3
IP6K2	EXD3
RASGRP2	EXD3
SCARF1	EXD3
RGS11	EXD3
EPB41L2	EXD3
EBF4	EXD3
YPEL3	EXD3
CHRD	EXD3
NLRP1	EXD3
EFHC1	EXD3
MZF1	EXD3
LRP5L	EXD3
HDAC10	EXD3
EFS	EXD3
NFATC4	EXD3
DHRS12	EXD3
HCFC1R1	EXD3
TAF1C	EXD3
GSDMD	EXD3
FCGRT	EXD3
CAPS	EXD3
ISYNA1	EXD3
ERF	EXD3
NPDC1	EXD3
EBF3	EXD3
DHX58	EXD3
KAT2A	EXD3
TNS2	EXD3
ABTB1	EXD3
ABHD14B	EXD3
RSRP1	EXD3
PLAGL1	EXD3
ARAP3	EXD3
SORBS3	EXD3
TBX2	EXD3
NAA60	EXD3
SLC2A4RG	EXD3
SMO	EXD3
ADCY4	EXD3
ABHD17A	EXD3
DOCK6	EXD3
METTL26	EXD3
PCED1A	EXD3
MUTYH	EXD3
CYP27A1	EXD3
VILL	EXD3
HLX	EXD3
FRS3	EXD3
FXYD6	EXD3
MAP3K12	EXD3
TMEM91	EXD3
PGGHG	EXD3
EPHX1	EXD3
SOX13	EXD3
TMEM44	EXD3
DENND2A	EXD3
PAXX	EXD3
TMEM219	EXD3
TCF7L1	EXD3
ROBO3	EXD3
MOV10	EXD3
STARD9	EXD3
ZDHHC1	EXD3
PPP1R35	EXD3
CYGB	EXD3
SLC25A45	EXD3
PPM1M	EXD3
SHROOM1	EXD3
DIPK1B	EXD3
FAM111A	EXD3
CACNB3	EXD3
HID1	EXD3
ATG16L2	EXD3
LTBP3	EXD3
MAP4K2	EXD3
SEMA4C	EXD3
RAB24	EXD3
INO80E	EXD3
KCTD13	EXD3
ORAI3	EXD3
DTX3	EXD3
PARP10	EXD3
TDRP	EXD3
SLC26A11	EXD3
SIGIRR	EXD3
NDUFA4L2	EXD3
PHPT1	DHRS4L2
UQCR11	DHRS4L2
UQCC2	DHRS4L2
HHATL	PERM1
ANK1	PERM1
MYOM2	PERM1
USP2	PERM1
EPN3	PERM1
CAMK2B	PERM1
TSPAN32	PERM1
PYGM	PERM1
CAMK2A	PERM1
TMEM38A	PERM1
ADAM11	PERM1
NEBL	PERM1
MYH7B	PERM1
TESC	PERM1
MYH7	PERM1
SLC5A1	PERM1
CHADL	PERM1
ASB2	PERM1
EEF1A2	PERM1
SNTA1	PERM1
SGCG	PERM1
CRYM	PERM1
QPRT	PERM1
CKM	PERM1
ATP1A3	PERM1
RAB3A	PERM1
PTGDS	PERM1
ENO3	PERM1
C11orf21	PERM1
MYL2	PERM1
IRX4	PERM1
FGF12	PERM1
HYAL1	PERM1
TNNC1	PERM1
MLPH	PERM1
TNNI3K	PERM1
TNNT2	PERM1
LDB3	PERM1
LRRC39	PERM1
APOBEC2	PERM1
FAM78A	PERM1
TNNI3	PERM1
GAMT	PERM1
FAM155B	PERM1
HRC	PERM1
NR0B2	PERM1
MACROD1	PERM1
PEBP4	PERM1
SPX	PERM1
MYBPC3	PERM1
CYP2J2	PERM1
COQ10A	PERM1
TRIM54	PERM1
FITM1	PERM1
RPL3L	PERM1
RORC	PERM1
GRIP2	PERM1
ASB15	PERM1
ASB10	PERM1
SCN2B	PERM1
ADPRHL1	PERM1
SPHKAP	PERM1
OBSCN	PERM1
ANKRD9	PERM1
SH3RF2	PERM1
COX6A2	PERM1
TRIM63	PERM1
RNF207	PERM1
FNDC5	PERM1
PLPP7	PERM1
S100A1	PERM1
MYL3	PERM1
BDH1	PERM1
COX7A1	PERM1
FBXO40	PERM1
C9orf24	PERM1
ASB11	PERM1
WNK2	PERM1
AQP7	PERM1
LDHD	PERM1
PLIN4	PERM1
GPT	PERM1
RILP	PERM1
NUDT8	PERM1
KCNJ4	PERM1
HJV	PERM1
HSPB3	PERM1
LMOD2	PERM1
NRTN	PERM1
ATP6V0E2	PERM1
LRRC20	PERM1
TCAP	PERM1
SLC26A9	PERM1
SPSB4	PERM1
DIRAS1	PERM1
GNG7	PERM1
C10orf71	PERM1
DAND5	PERM1
LSMEM2	PERM1
SLC2A4	PERM1
NKX2-5	PERM1
LRRC14B	PERM1
ADSS1	PERM1
MYADML2	PERM1
FAM131C	PERM1
TRDN	PERM1
FSD2	PERM1
IL32	SPRY4
CD9	SPRY4
PTBP1	SPRY4
PLAUR	SPRY4
FAS	SPRY4
TMSB10	SPRY4
FLT4	SPRY4
RASSF1	SPRY4
PLXNA2	SPRY4
TRAF4	SPRY4
NFKB2	SPRY4
IL4R	SPRY4
SMOX	SPRY4
PLEKHG2	SPRY4
CD200	SPRY4
ABL1	SPRY4
APOL1	SPRY4
CD40	SPRY4
ELF4	SPRY4
PIEZO1	SPRY4
NDRG1	SPRY4
GSDMD	SPRY4
NUMBL	SPRY4
SLC1A5	SPRY4
PRKD2	SPRY4
RASIP1	SPRY4
ERF	SPRY4
GLIS3	SPRY4
RAB34	SPRY4
DBN1	SPRY4
PLSCR4	SPRY4
ARHGEF26	SPRY4
ID3	SPRY4
CNN3	SPRY4
NRP2	SPRY4
TCF21	SPRY4
TGFB3	SPRY4
CNRIP1	SPRY4
PLEKHG1	SPRY4
ARAP3	SPRY4
TNFRSF10B	SPRY4
TSHZ3	SPRY4
SNAI1	SPRY4
CD93	SPRY4
FRMD8	SPRY4
RHOJ	SPRY4
CDC42EP1	SPRY4
DOCK6	SPRY4
SSBP4	SPRY4
SHFL	SPRY4
AKAP12	SPRY4
RFTN1	SPRY4
RARA	SPRY4
GCH1	SPRY4
PCED1A	SPRY4
NXT1	SPRY4
IL15RA	SPRY4
EMP1	SPRY4
SLC43A3	SPRY4
TMEM243	SPRY4
LMO2	SPRY4
DRAM1	SPRY4
RAPGEF5	SPRY4
SKIL	SPRY4
CLSTN3	SPRY4
DUSP6	SPRY4
TLNRD1	SPRY4
TGFB1I1	SPRY4
CDR2	SPRY4
CMTM3	SPRY4
KSR1	SPRY4
SLC16A3	SPRY4
IGFBP4	SPRY4
IFITM3	SPRY4
EPHA2	SPRY4
SLC20A1	SPRY4
PPP1R18	SPRY4
TPBG	SPRY4
STOM	SPRY4
NOTCH1	SPRY4
TNKS1BP1	SPRY4
ESAM	SPRY4
CDC42EP2	SPRY4
CARHSP1	SPRY4
CMTM7	SPRY4
KCTD15	SPRY4
BTG3	SPRY4
TAGLN2	SPRY4
NBL1	SPRY4
IER2	SPRY4
FMNL3	SPRY4
CCNL1	SPRY4
SHISA5	SPRY4
SPRY1	SPRY4
NOS3	SPRY4
NAB2	SPRY4
TPM4	SPRY4
TLCD3A	SPRY4
RAB3IL1	SPRY4
VASN	SPRY4
TAP1	SPRY4
MLKL	SPRY4
SEMA4C	SPRY4
SLC35G2	SPRY4
PXDC1	SPRY4
NPR1	SPRY4
TM4SF1	SPRY4
IFFO2	SPRY4
SERPINB9	SPRY4
SMAGP	SPRY4
SLFN11	SPRY4
ZBTB21	SPRY4
TNFRSF10D	SPRY4
PLK3	SPRY4
RIN1	SPRY4
MARCKSL1	SPRY4
ARL4D	SPRY4
FOXC2	SPRY4
SLC25A22	SPRY4
THBD	SPRY4
VWA1	SPRY4
MEX3D	SPRY4
FAM89A	SPRY4
FES	SPRY4
PRKX	SPRY4
CSF1	SPRY4
WT1	SPRY4
ZFP36L1	SPRY4
PTMA	SPRY4
LASP1	TRPV2
TFPI	TRPV2
PTBP1	TRPV2
OSBPL5	TRPV2
VIM	TRPV2
AGPAT4	TRPV2
TMSB10	TRPV2
LIMA1	TRPV2
DGKA	TRPV2
PDIA5	TRPV2
TCF3	TRPV2
PTPN18	TRPV2
NOTCH3	TRPV2
FSCN1	TRPV2
ACTB	TRPV2
MCAM	TRPV2
SLC25A43	TRPV2
ATP8B1	TRPV2
TRAF5	TRPV2
PLEKHG2	TRPV2
SEL1L3	TRPV2
TBC1D10A	TRPV2
LMF2	TRPV2
JAG1	TRPV2
PLS3	TRPV2
ELF4	TRPV2
PIEZO1	TRPV2
MEIS3	TRPV2
PLPPR2	TRPV2
CLIP2	TRPV2
SUSD1	TRPV2
ERLIN1	TRPV2
LIPA	TRPV2
RAB34	TRPV2
MFSD10	TRPV2
KLHL5	TRPV2
UNC93B1	TRPV2
CEP164	TRPV2
TCIRG1	TRPV2
ELK3	TRPV2
TRIM38	TRPV2
DOK1	TRPV2
P3H1	TRPV2
C1orf54	TRPV2
RAB32	TRPV2
CNRIP1	TRPV2
SORBS3	TRPV2
TSHZ3	TRPV2
PDE1B	TRPV2
VASP	TRPV2
RRBP1	TRPV2
SPECC1	TRPV2
MYO1B	TRPV2
ACTN4	TRPV2
PXDN	TRPV2
MGAT1	TRPV2
ANXA1	TRPV2
TTYH3	TRPV2
NRM	TRPV2
SEPTIN11	TRPV2
TGFB1I1	TRPV2
CPNE2	TRPV2
P3H4	TRPV2
SH3GL1	TRPV2
EFHD2	TRPV2
GPR161	TRPV2
ADAM15	TRPV2
LBR	TRPV2
EML4	TRPV2
LHFPL2	TRPV2
ARHGAP18	TRPV2
ABRACL	TRPV2
TNKS1BP1	TRPV2
PLCB3	TRPV2
ADAMTS12	TRPV2
MARVELD1	TRPV2
RHOC	TRPV2
GNAQ	TRPV2
MMP14	TRPV2
C2CD2	TRPV2
TAGLN2	TRPV2
CSRP1	TRPV2
VAV2	TRPV2
ALDH16A1	TRPV2
SHISA5	TRPV2
DCHS1	TRPV2
NAB2	TRPV2
TBC1D2B	TRPV2
TPM4	TRPV2
CACNB3	TRPV2
AXL	TRPV2
TLCD3A	TRPV2
NPR1	TRPV2
TPST1	TRPV2
IFFO2	TRPV2
CHD3	TRPV2
SMAGP	TRPV2
SRGAP2C	TRPV2
CORO1B	TRPV2
MYD88	TRPV2
PHETA2	TRPV2
RAP2B	TRPV2
MEX3D	TRPV2
BACE2	TRPV2
ANXA2	TRPV2
COL18A1	TRPV2
FHL3	TRPV2
KIRREL1	TRPV2
ACTG1	TRPV2
GPR173	TRPV2
ATL3	TRPV2
SP140L	TRPV2
NDUFA4L2	TRPV2
FASTKD1	C2orf88
SLC8A1	C2orf88
MDH1	KBTBD12
USP28	KBTBD12
PKP2	KBTBD12
USP13	KBTBD12
MAOB	KBTBD12
SDHA	KBTBD12
PPP2R3A	KBTBD12
ACAT1	KBTBD12
ACTN2	KBTBD12
OXCT1	KBTBD12
TTC39A	KBTBD12
ABLIM1	KBTBD12
ACO2	KBTBD12
MYOM1	KBTBD12
HOMER2	KBTBD12
ZNF106	KBTBD12
OGDH	KBTBD12
COBL	KBTBD12
TYRP1	KBTBD12
LDHB	KBTBD12
CAP2	KBTBD12
NNT	KBTBD12
ADAM23	KBTBD12
PROX1	KBTBD12
CASQ2	KBTBD12
GOT1	KBTBD12
RAB9B	KBTBD12
GOT2	KBTBD12
CASZ1	KBTBD12
POPDC3	KBTBD12
SLC41A1	KBTBD12
DTNA	KBTBD12
FHOD3	KBTBD12
LMO7	KBTBD12
TMOD1	KBTBD12
TACC2	KBTBD12
KIF21A	KBTBD12
TPM1	KBTBD12
UNC45B	KBTBD12
MYOM3	KBTBD12
SMYD2	KBTBD12
CAND2	KBTBD12
ANK2	KBTBD12
MLIP	KBTBD12
ITGB1BP2	KBTBD12
AKAP6	KBTBD12
SLC25A4	KBTBD12
PFKM	KBTBD12
SORBS2	KBTBD12
PDE1C	KBTBD12
PPP1R9A	KBTBD12
PRKAA2	KBTBD12
LMOD3	KBTBD12
HACD1	KBTBD12
RNF150	KBTBD12
SGCD	KBTBD12
PKIA	KBTBD12
ANO5	KBTBD12
RCAN2	KBTBD12
PDE4DIP	KBTBD12
SYNM	KBTBD12
SLC8A1	KBTBD12
CTNNA3	KBTBD12
PRKN	KBTBD12
SRL	KBTBD12
ABCB4	THSD4
MDH1	THSD4
NDUFS1	THSD4
KCNQ1	THSD4
PKP2	THSD4
MPC1	THSD4
MAOB	THSD4
CAMK2A	THSD4
SDHA	THSD4
ACAT1	THSD4
PPP1R12B	THSD4
ACTN2	THSD4
NEBL	THSD4
TTC39A	THSD4
CFAP61	THSD4
SMPX	THSD4
DSP	THSD4
ABLIM1	THSD4
ACO2	THSD4
MYOM1	THSD4
SGCG	THSD4
NDRG4	THSD4
EYA1	THSD4
MYH14	THSD4
ATP1A3	THSD4
TYRP1	THSD4
RNF43	THSD4
ALDOC	THSD4
LDHB	THSD4
GCNT2	THSD4
ALDH5A1	THSD4
NNT	THSD4
HAND1	THSD4
MAPKAPK3	THSD4
SLC4A3	THSD4
ADAM23	THSD4
SMYD1	THSD4
PROX1	THSD4
CASQ2	THSD4
GOT1	THSD4
PAIP2B	THSD4
KLHL31	THSD4
GOT2	THSD4
STK33	THSD4
HRC	THSD4
CEP85	THSD4
CKMT2	THSD4
RAP1GAP2	THSD4
SLC41A1	THSD4
DGLUCY	THSD4
FHOD3	THSD4
TACC2	THSD4
HADH	THSD4
MYLK3	THSD4
NUDT7	THSD4
MYOM3	THSD4
SMYD2	THSD4
TENM2	THSD4
MLIP	THSD4
NIPSNAP2	THSD4
ITGB1BP2	THSD4
ADHFE1	THSD4
DCUN1D2	THSD4
PPP1R1C	THSD4
SLC25A4	THSD4
ATP5F1A	THSD4
PFKM	THSD4
GPD1L	THSD4
CLGN	THSD4
ADPRHL1	THSD4
SPHKAP	THSD4
RETREG1	THSD4
PPP1R3A	THSD4
ATP5MC3	THSD4
PDE1C	THSD4
TTN	THSD4
BDH1	THSD4
ACOT11	THSD4
LMOD3	THSD4
CCDC141	THSD4
PPM1K	THSD4
LRRC2	THSD4
CMYA5	THSD4
TXLNB	THSD4
LDHD	THSD4
TMEM182	THSD4
SGCD	THSD4
PKIA	THSD4
ANO5	THSD4
MYOZ2	THSD4
ABCD2	THSD4
RIMKLA	THSD4
LYNX1	THSD4
IDH2	THSD4
SLC8A1	THSD4
CTNNA3	THSD4
SCN5A	THSD4
PRKN	THSD4
SRL	THSD4
SENP1	SECISBP2
HHATL	DIPK1C
ANK1	DIPK1C
EPN3	DIPK1C
MYH7B	DIPK1C
MYH7	DIPK1C
CRYM	DIPK1C
C11orf21	DIPK1C
MLPH	DIPK1C
IRF6	DIPK1C
LRRC39	DIPK1C
PLEKHA6	DIPK1C
GRIP2	DIPK1C
ASB10	DIPK1C
SCN2B	DIPK1C
SH3RF2	DIPK1C
FBXO40	DIPK1C
AQP7	DIPK1C
SLC26A9	DIPK1C
SPSB4	DIPK1C
C10orf71	DIPK1C
DAND5	DIPK1C
LSMEM2	DIPK1C
SLC2A4	DIPK1C
LRRC14B	DIPK1C
MYADML2	DIPK1C
FSD2	DIPK1C
PERM1	DIPK1C
RBM6	DNAH17
LUC7L	DNAH17
CDK11A	DNAH17
HGF	DNAH17
TYMP	DNAH17
FAS	DNAH17
FLT4	DNAH17
MXD1	DNAH17
OGFR	DNAH17
ACAP1	DNAH17
ALPK1	DNAH17
GSDMB	DNAH17
SCARF1	DNAH17
NFKB2	DNAH17
IL4R	DNAH17
SMOX	DNAH17
PLEKHG2	DNAH17
CD200	DNAH17
HSD3B7	DNAH17
HDAC10	DNAH17
CD40	DNAH17
PABPC1L	DNAH17
GSDMD	DNAH17
NUMBL	DNAH17
PRKD2	DNAH17
CLDN15	DNAH17
AKNA	DNAH17
GLIS3	DNAH17
KAT2A	DNAH17
RAB34	DNAH17
CLEC2B	DNAH17
CNRIP1	DNAH17
ARAP3	DNAH17
MSANTD2	DNAH17
TNFRSF10B	DNAH17
TSHZ3	DNAH17
PLAU	DNAH17
RHOJ	DNAH17
HELB	DNAH17
DOCK6	DNAH17
SSBP4	DNAH17
GCH1	DNAH17
TRIM22	DNAH17
LIMD2	DNAH17
HLX	DNAH17
IL18BP	DNAH17
CASP1	DNAH17
CLSTN3	DNAH17
N4BP2L1	DNAH17
LMBR1L	DNAH17
NLRC5	DNAH17
CMTM3	DNAH17
KSR1	DNAH17
PGGHG	DNAH17
SLC20A1	DNAH17
GNRH1	DNAH17
PAXX	DNAH17
EML3	DNAH17
CLEC1A	DNAH17
ADAM8	DNAH17
CARHSP1	DNAH17
CMTM7	DNAH17
ROBO3	DNAH17
MAPK13	DNAH17
TNFRSF14	DNAH17
NBL1	DNAH17
ICOSLG	DNAH17
RALGDS	DNAH17
EIF4A1	DNAH17
GBP2	DNAH17
CCNL1	DNAH17
SPRY1	DNAH17
ANKDD1A	DNAH17
SMAD3	DNAH17
ZNF83	DNAH17
RAB3IL1	DNAH17
ATG16L2	DNAH17
