V1	V2
RPL31	UBA52
RPL32	RPL34
RPL32	RPL35
RPL32	RPL35A
RPL32	RPL36
RPL32	RPL36A
RPL32	RPL36AL
RPL32	RPL37
RPL32	RPL37A
RPL32	RPL38
RPL32	RPL39
RPL32	RPL39L
RPL32	RPL3L
RPL32	RPL4
RPL32	RPL41
RPL32	RPL5
RPL32	RPL6
RPL32	RPL7
RPL32	RPL7A
RPL32	RPL8
RPL32	RPL9
RPL32	RPLP0
RPL32	RPLP1
RPL32	RPLP2
RPL32	RPS10
RPL32	RPS11
RPL32	RPS12
RPL32	RPS13
RPL32	RPS14
RPL32	RPS15
RPL32	RPS15A
RPL32	RPS16
RPL32	RPS17
RPL32	RPS18
RPL32	RPS19
RPL32	RPS2
RPL32	RPS20
RPL32	RPS21
RPL32	RPS23
RPL32	RPS24
RPL32	RPS25
RPL32	RPS26
RPL32	RPS27
RPL32	RPS27A
RPL32	RPS27L
RPL32	RPS28
RPL32	RPS29
RPL32	RPS3
RPL32	RPS3A
RPL32	RPS4X
RPL32	RPS4Y1
RPL32	RPS4Y2
RPL32	RPS5
RPL32	RPS6
RPL32	RPS7
RPL32	RPS8
RPL32	RPS9
RPL32	RPSA
RPL32	UBA52
RPL34	RPL35
RPL34	RPL35A
RPL34	RPL36
RPL34	RPL36A
RPL34	RPL36AL
RPL34	RPL37
RPL34	RPL37A
RPL34	RPL38
RPL34	RPL39
RPL34	RPL39L
RPL34	RPL3L
RPL34	RPL4
RPL34	RPL41
RPL34	RPL5
RPL34	RPL6
RPL34	RPL7
RPL34	RPL7A
RPL34	RPL8
RPL34	RPL9
RPL34	RPLP0
RPL34	RPLP1
RPL34	RPLP2
RPL34	RPS10
RPL34	RPS11
RPL34	RPS12
RPL34	RPS13
RPL34	RPS14
RPL34	RPS15
RPL34	RPS15A
RPL34	RPS16
RPL34	RPS17
RPL34	RPS18
RPL34	RPS19
RPL34	RPS2
RPL34	RPS20
RPL34	RPS21
RPL34	RPS23
RPL34	RPS24
RPL34	RPS25
RPL34	RPS26
RPL34	RPS27
RPL34	RPS27A
RPL34	RPS27L
RPL34	RPS28
RPL34	RPS29
RPL34	RPS3
RPL34	RPS3A
RPL34	RPS4X
RPL34	RPS4Y1
RPL34	RPS4Y2
RPL34	RPS5
RPL34	RPS6
RPL34	RPS7
RPL34	RPS8
RPL34	RPS9
RPL34	RPSA
RPL34	UBA52
RPL35	RPL35A
RPL35	RPL36
RPL35	RPL36A
RPL35	RPL36AL
RPL35	RPL37
RPL35	RPL37A
RPL35	RPL38
RPL35	RPL39
RPL35	RPL39L
RPL35	RPL3L
RPL35	RPL4
RPL35	RPL41
RPL35	RPL5
RPL35	RPL6
RPL35	RPL7
RPL35	RPL7A
RPL35	RPL8
RPL35	RPL9
RPL35	RPLP0
RPL35	RPLP1
RPL35	RPLP2
RPL35	RPS10
RPL35	RPS11
RPL35	RPS12
RPL35	RPS13
RPL35	RPS14
RPL35	RPS15
RPL35	RPS15A
RPL35	RPS16
RPL35	RPS17
RPL35	RPS18
RPL35	RPS19
RPL35	RPS2
RPL35	RPS20
RPL35	RPS21
RPL35	RPS23
RPL35	RPS24
RPL35	RPS25
RPL35	RPS26
RPL35	RPS27
RPL35	RPS27A
RPL35	RPS27L
RPL35	RPS28
RPL35	RPS29
RPL35	RPS3
RPL35	RPS3A
RPL35	RPS4X
RPL35	RPS4Y1
RPL35	RPS4Y2
RPL35	RPS5
RPL35	RPS6
RPL35	RPS7
RPL35	RPS8
RPL35	RPS9
RPL35	RPSA
RPL35	UBA52
RPL35A	RPL36
RPL35A	RPL36A
RPL35A	RPL36AL
RPL35A	RPL37
RPL35A	RPL37A
RPL35A	RPL38
RPL35A	RPL39
RPL35A	RPL39L
RPL35A	RPL3L
RPL35A	RPL4
RPL35A	RPL41
RPL35A	RPL5
RPL35A	RPL6
RPL35A	RPL7
RPL35A	RPL7A
RPL35A	RPL8
RPL35A	RPL9
RPL35A	RPLP0
RPL35A	RPLP1
RPL35A	RPLP2
RPL35A	RPS10
RPL35A	RPS11
RPL35A	RPS12
RPL35A	RPS13
RPL35A	RPS14
RPL35A	RPS15
RPL35A	RPS15A
RPL35A	RPS16
RPL35A	RPS17
RPL35A	RPS18
RPL35A	RPS19
RPL35A	RPS2
RPL35A	RPS20
RPL35A	RPS21
RPL35A	RPS23
RPL35A	RPS24
RPL35A	RPS25
RPL35A	RPS26
RPL35A	RPS27
RPL35A	RPS27A
RPL35A	RPS27L
RPL35A	RPS28
RPL35A	RPS29
RPL35A	RPS3
RPL35A	RPS3A
RPL35A	RPS4X
RPL35A	RPS4Y1
RPL35A	RPS4Y2
RPL35A	RPS5
RPL35A	RPS6
RPL35A	RPS7
RPL35A	RPS8
RPL35A	RPS9
RPL35A	RPSA
RPL35A	UBA52
RPL36	RPL36A
RPL36	RPL36AL
RPL36	RPL37
RPL36	RPL37A
RPL36	RPL38
RPL36	RPL39
RPL36	RPL39L
RPL36	RPL3L
RPL36	RPL4
RPL36	RPL41
RPL36	RPL5
RPL36	RPL6
RPL36	RPL7
RPL36	RPL7A
RPL36	RPL8
RPL36	RPL9
RPL36	RPLP0
RPL36	RPLP1
RPL36	RPLP2
RPL36	RPS10
RPL36	RPS11
RPL36	RPS12
RPL36	RPS13
RPL36	RPS14
RPL36	RPS15
RPL36	RPS15A
RPL36	RPS16
RPL36	RPS17
RPL36	RPS18
RPL36	RPS19
RPL36	RPS2
RPL36	RPS20
RPL36	RPS21
RPL36	RPS23
RPL36	RPS24
RPL36	RPS25
RPL36	RPS26
RPL36	RPS27
RPL36	RPS27A
RPL36	RPS27L
RPL36	RPS28
RPL36	RPS29
RPL36	RPS3
RPL36	RPS3A
RPL36	RPS4X
RPL36	RPS4Y1
RPL36	RPS4Y2
RPL36	RPS5
RPL36	RPS6
RPL36	RPS7
RPL36	RPS8
RPL36	RPS9
RPL36	RPSA
RPL36	UBA52
RPL36A	RPL36AL
RPL36A	RPL37
RPL36A	RPL37A
RPL36A	RPL38
RPL36A	RPL39
RPL36A	RPL39L
RPL36A	RPL3L
RPL36A	RPL4
RPL36A	RPL41
RPL36A	RPL5
RPL36A	RPL6
RPL36A	RPL7
RPL36A	RPL7A
RPL36A	RPL8
RPL36A	RPL9
RPL36A	RPLP0
RPL36A	RPLP1
RPL36A	RPLP2
RPL36A	RPS10
RPL36A	RPS11
RPL36A	RPS12
RPL36A	RPS13
RPL36A	RPS14
RPL36A	RPS15
RPL36A	RPS15A
RPL36A	RPS16
RPL36A	RPS17
RPL36A	RPS18
RPL36A	RPS19
RPL36A	RPS2
RPL36A	RPS20
RPL36A	RPS21
RPL36A	RPS23
RPL36A	RPS24
RPL36A	RPS25
RPL36A	RPS26
RPL36A	RPS27
RPL36A	RPS27A
RPL36A	RPS27L
RPL36A	RPS28
RPL36A	RPS29
RPL36A	RPS3
RPL36A	RPS3A
RPL36A	RPS4X
RPL36A	RPS4Y1
RPL36A	RPS4Y2
RPL36A	RPS5
RPL36A	RPS6
RPL36A	RPS7
RPL36A	RPS8
RPL36A	RPS9
RPL36A	RPSA
RPL36A	UBA52
RPL36AL	RPL37
RPL36AL	RPL37A
RPL36AL	RPL38
RPL36AL	RPL39
RPL36AL	RPL39L
RPL36AL	RPL3L
RPL36AL	RPL4
RPL36AL	RPL41
RPL36AL	RPL5
RPL36AL	RPL6
RPL36AL	RPL7
RPL36AL	RPL7A
RPL36AL	RPL8
RPL36AL	RPL9
RPL36AL	RPLP0
RPL36AL	RPLP1
RPL36AL	RPLP2
RPL36AL	RPS10
RPL36AL	RPS11
RPL36AL	RPS12
RPL36AL	RPS13
RPL36AL	RPS14
RPL36AL	RPS15
RPL36AL	RPS15A
RPL36AL	RPS16
RPL36AL	RPS17
RPL36AL	RPS18
RPL36AL	RPS19
RPL36AL	RPS2
RPL36AL	RPS20
RPL36AL	RPS21
RPL36AL	RPS23
RPL36AL	RPS24
RPL36AL	RPS25
RPL36AL	RPS26
RPL36AL	RPS27
RPL36AL	RPS27A
RPL36AL	RPS27L
RPL36AL	RPS28
RPL36AL	RPS29
RPL36AL	RPS3
RPL36AL	RPS3A
RPL36AL	RPS4X
RPL36AL	RPS4Y1
RPL36AL	RPS4Y2
RPL36AL	RPS5
RPL36AL	RPS6
RPL36AL	RPS7
RPL36AL	RPS8
RPL36AL	RPS9
RPL36AL	RPSA
RPL36AL	UBA52
RPL37	RPL37A
RPL37	RPL38
RPL37	RPL39
RPL37	RPL39L
RPL37	RPL3L
RPL37	RPL4
RPL37	RPL41
RPL37	RPL5
RPL37	RPL6
RPL37	RPL7
RPL37	RPL7A
RPL37	RPL8
RPL37	RPL9
RPL37	RPLP0
RPL37	RPLP1
RPL37	RPLP2
RPL37	RPS10
RPL37	RPS11
RPL37	RPS12
RPL37	RPS13
RPL37	RPS14
RPL37	RPS15
RPL37	RPS15A
RPL37	RPS16
RPL37	RPS17
RPL37	RPS18
RPL37	RPS19
RPL37	RPS2
RPL37	RPS20
RPL37	RPS21
RPL37	RPS23
RPL37	RPS24
RPL37	RPS25
RPL37	RPS26
RPL37	RPS27
RPL37	RPS27A
RPL37	RPS27L
RPL37	RPS28
RPL37	RPS29
RPL37	RPS3
RPL37	RPS3A
RPL37	RPS4X
RPL37	RPS4Y1
RPL37	RPS4Y2
RPL37	RPS5
RPL37	RPS6
RPL37	RPS7
RPL37	RPS8
RPL37	RPS9
RPL37	RPSA
RPL37	UBA52
RPL37A	RPL38
RPL37A	RPL39
RPL37A	RPL39L
RPL37A	RPL3L
RPL37A	RPL4
RPL37A	RPL41
RPL37A	RPL5
RPL37A	RPL6
RPL37A	RPL7
RPL37A	RPL7A
RPL37A	RPL8
RPL37A	RPL9
RPL37A	RPLP0
RPL37A	RPLP1
RPL37A	RPLP2
RPL37A	RPS10
RPL37A	RPS11
RPL37A	RPS12
RPL37A	RPS13
RPL37A	RPS14
RPL37A	RPS15
RPL37A	RPS15A
RPL37A	RPS16
RPL37A	RPS17
RPL37A	RPS18
RPL37A	RPS19
RPL37A	RPS2
RPL37A	RPS20
RPL37A	RPS21
RPL37A	RPS23
RPL37A	RPS24
RPL37A	RPS25
RPL37A	RPS26
RPL37A	RPS27
RPL37A	RPS27A
RPL37A	RPS27L
RPL37A	RPS28
RPL37A	RPS29
RPL37A	RPS3
RPL37A	RPS3A
RPL37A	RPS4X
RPL37A	RPS4Y1
RPL37A	RPS4Y2
RPL37A	RPS5
RPL37A	RPS6
RPL37A	RPS7
RPL37A	RPS8
RPL37A	RPS9
RPL37A	RPSA
RPL37A	UBA52
RPL38	RPL39
RPL38	RPL39L
RPL38	RPL3L
RPL38	RPL4
RPL38	RPL41
RPL38	RPL5
RPL38	RPL6
RPL38	RPL7
RPL38	RPL7A
RPL38	RPL8
RPL38	RPL9
RPL38	RPLP0
RPL38	RPLP1
RPL38	RPLP2
RPL38	RPS10
RPL38	RPS11
RPL38	RPS12
RPL38	RPS13
RPL38	RPS14
RPL38	RPS15
RPL38	RPS15A
RPL38	RPS16
RPL38	RPS17
RPL38	RPS18
RPL38	RPS19
RPL38	RPS2
RPL38	RPS20
RPL38	RPS21
RPL38	RPS23
RPL38	RPS24
RPL38	RPS25
RPL38	RPS26
RPL38	RPS27
RPL38	RPS27A
RPL38	RPS27L
RPL38	RPS28
RPL38	RPS29
RPL38	RPS3
RPL38	RPS3A
RPL38	RPS4X
RPL38	RPS4Y1
RPL38	RPS4Y2
RPL38	RPS5
RPL38	RPS6
RPL38	RPS7
RPL38	RPS8
RPL38	RPS9
RPL38	RPSA
RPL38	UBA52
RPL39	RPL39L
RPL39	RPL3L
RPL39	RPL4
RPL39	RPL41
RPL39	RPL5
RPL39	RPL6
RPL39	RPL7
RPL39	RPL7A
RPL39	RPL8
RPL39	RPL9
RPL39	RPLP0
RPL39	RPLP1
RPL39	RPLP2
RPL39	RPS10
RPL39	RPS11
RPL39	RPS12
RPL39	RPS13
RPL39	RPS14
RPL39	RPS15
RPL39	RPS15A
RPL39	RPS16
RPL39	RPS17
RPL39	RPS18
RPL39	RPS19
RPL39	RPS2
RPL39	RPS20
RPL39	RPS21
RPL39	RPS23
RPL39	RPS24
RPL39	RPS25
RPL39	RPS26
RPL39	RPS27
RPL39	RPS27A
RPL39	RPS27L
RPL39	RPS28
RPL39	RPS29
RPL39	RPS3
RPL39	RPS3A
RPL39	RPS4X
RPL39	RPS4Y1
RPL39	RPS4Y2
RPL39	RPS5
RPL39	RPS6
RPL39	RPS7
RPL39	RPS8
RPL39	RPS9
RPL39	RPSA
RPL39	UBA52
RPL39L	RPL3L
RPL39L	RPL4
RPL39L	RPL41
RPL39L	RPL5
RPL39L	RPL6
RPL39L	RPL7
RPL39L	RPL7A
RPL39L	RPL8
RPL39L	RPL9
RPL39L	RPLP0
RPL39L	RPLP1
RPL39L	RPLP2
RPL39L	RPS10
RPL39L	RPS11
RPL39L	RPS12
RPL39L	RPS13
RPL39L	RPS14
RPL39L	RPS15
RPL39L	RPS15A
RPL39L	RPS16
RPL39L	RPS17
RPL39L	RPS18
RPL39L	RPS19
RPL39L	RPS2
RPL39L	RPS20
RPL39L	RPS21
RPL39L	RPS23
RPL39L	RPS24
RPL39L	RPS25
RPL39L	RPS26
RPL39L	RPS27
RPL39L	RPS27A
RPL39L	RPS27L
RPL39L	RPS28
RPL39L	RPS29
RPL39L	RPS3
RPL39L	RPS3A
RPL39L	RPS4X
RPL39L	RPS4Y1
RPL39L	RPS4Y2
RPL39L	RPS5
RPL39L	RPS6
RPL39L	RPS7
RPL39L	RPS8
RPL39L	RPS9
RPL39L	RPSA
RPL39L	UBA52
RPL3L	RPL4
RPL3L	RPL41
RPL3L	RPL5
RPL3L	RPL6
RPL3L	RPL7
RPL3L	RPL7A
RPL3L	RPL8
RPL3L	RPL9
RPL3L	RPLP0
RPL3L	RPLP1
RPL3L	RPLP2
RPL3L	RPS10
RPL3L	RPS11
RPL3L	RPS12
RPL3L	RPS13
RPL3L	RPS14
RPL3L	RPS15
RPL3L	RPS15A
RPL3L	RPS16
RPL3L	RPS17
RPL3L	RPS18
RPL3L	RPS19
RPL3L	RPS2
RPL3L	RPS20
RPL3L	RPS21
RPL3L	RPS23
RPL3L	RPS24
RPL3L	RPS25
RPL3L	RPS26
RPL3L	RPS27
RPL3L	RPS27A
RPL3L	RPS27L
RPL3L	RPS28
RPL3L	RPS29
RPL3L	RPS3
RPL3L	RPS3A
RPL3L	RPS4X
RPL3L	RPS4Y1
RPL3L	RPS4Y2
RPL3L	RPS5
RPL3L	RPS6
RPL3L	RPS7
RPL3L	RPS8
RPL3L	RPS9
RPL3L	RPSA
RPL3L	UBA52
RPL4	RPL41
RPL4	RPL5
RPL4	RPL6
RPL4	RPL7
RPL4	RPL7A
RPL4	RPL8
RPL4	RPL9
RPL4	RPLP0
RPL4	RPLP1
RPL4	RPLP2
RPL4	RPS10
RPL4	RPS11
RPL4	RPS12
RPL4	RPS13
RPL4	RPS14
RPL4	RPS15
RPL4	RPS15A
RPL4	RPS16
RPL4	RPS17
RPL4	RPS18
RPL4	RPS19
RPL4	RPS2
RPL4	RPS20
RPL4	RPS21
RPL4	RPS23
RPL4	RPS24
RPL4	RPS25
RPL4	RPS26
RPL4	RPS27
RPL4	RPS27A
RPL4	RPS27L
RPL4	RPS28
RPL4	RPS29
RPL4	RPS3
RPL4	RPS3A
RPL4	RPS4X
RPL4	RPS4Y1
RPL4	RPS4Y2
RPL4	RPS5
RPL4	RPS6
RPL4	RPS7
RPL4	RPS8
RPL4	RPS9
RPL4	RPSA
RPL4	UBA52
RPL41	RPL5
RPL41	RPL6
RPL41	RPL7
RPL41	RPL7A
RPL41	RPL8
RPL41	RPL9
RPL41	RPLP0
RPL41	RPLP1
RPL41	RPLP2
RPL41	RPS10
RPL41	RPS11
RPL41	RPS12
RPL41	RPS13
RPL41	RPS14
RPL41	RPS15
RPL41	RPS15A
RPL41	RPS16
RPL41	RPS17
RPL41	RPS18
RPL41	RPS19
RPL41	RPS2
RPL41	RPS20
RPL41	RPS21
RPL41	RPS23
RPL41	RPS24
RPL41	RPS25
RPL41	RPS26
RPL41	RPS27
RPL41	RPS27A
RPL41	RPS27L
RPL41	RPS28
RPL41	RPS29
RPL41	RPS3
RPL41	RPS3A
RPL41	RPS4X
RPL41	RPS4Y1
RPL41	RPS4Y2
RPL41	RPS5
RPL41	RPS6
RPL41	RPS7
RPL41	RPS8
RPL41	RPS9
RPL41	RPSA
RPL41	UBA52
RPL5	RPL6
RPL5	RPL7
RPL5	RPL7A
RPL5	RPL8
RPL5	RPL9
RPL5	RPLP0
RPL5	RPLP1
RPL5	RPLP2
RPL5	RPS10
RPL5	RPS11
RPL5	RPS12
RPL5	RPS13
RPL5	RPS14
RPL5	RPS15
RPL5	RPS15A
RPL5	RPS16
RPL5	RPS17
RPL5	RPS18
RPL5	RPS19
RPL5	RPS2
RPL5	RPS20
RPL5	RPS21
RPL5	RPS23
RPL5	RPS24
RPL5	RPS25
RPL5	RPS26
RPL5	RPS27
RPL5	RPS27A
RPL5	RPS27L
RPL5	RPS28
RPL5	RPS29
RPL5	RPS3
RPL5	RPS3A
RPL5	RPS4X
RPL5	RPS4Y1
RPL5	RPS4Y2
RPL5	RPS5
RPL5	RPS6
RPL5	RPS7
RPL5	RPS8
RPL5	RPS9
RPL5	RPSA
RPL5	UBA52
RPL6	RPL7
RPL6	RPL7A
RPL6	RPL8
RPL6	RPL9
RPL6	RPLP0
RPL6	RPLP1
RPL6	RPLP2
RPL6	RPS10
RPL6	RPS11
RPL6	RPS12
RPL6	RPS13
RPL6	RPS14
RPL6	RPS15
RPL6	RPS15A
RPL6	RPS16
RPL6	RPS17
RPL6	RPS18
RPL6	RPS19
RPL6	RPS2
RPL6	RPS20
RPL6	RPS21
RPL6	RPS23
RPL6	RPS24
RPL6	RPS25
RPL6	RPS26
RPL6	RPS27
RPL6	RPS27A
RPL6	RPS27L
RPL6	RPS28
RPL6	RPS29
RPL6	RPS3
RPL6	RPS3A
RPL6	RPS4X
RPL6	RPS4Y1
RPL6	RPS4Y2
RPL6	RPS5
RPL6	RPS6
RPL6	RPS7
RPL6	RPS8
RPL6	RPS9
RPL6	RPSA
RPL6	UBA52
RPL7	RPL7A
RPL7	RPL8
RPL7	RPL9
RPL7	RPLP0
RPL7	RPLP1
RPL7	RPLP2
RPL7	RPS10
RPL7	RPS11
RPL7	RPS12
RPL7	RPS13
RPL7	RPS14
RPL7	RPS15
RPL7	RPS15A
RPL7	RPS16
RPL7	RPS17
RPL7	RPS18
RPL7	RPS19
RPL7	RPS2
RPL7	RPS20
RPL7	RPS21
RPL7	RPS23
RPL7	RPS24
RPL7	RPS25
RPL7	RPS26
RPL7	RPS27
RPL7	RPS27A
RPL7	RPS27L
RPL7	RPS28
RPL7	RPS29
RPL7	RPS3
RPL7	RPS3A
RPL7	RPS4X
RPL7	RPS4Y1
RPL7	RPS4Y2
RPL7	RPS5
RPL7	RPS6
RPL7	RPS7
RPL7	RPS8
RPL7	RPS9
RPL7	RPSA
RPL7	UBA52
RPL7A	RPL8
RPL7A	RPL9
RPL7A	RPLP0
RPL7A	RPLP1
RPL7A	RPLP2
RPL7A	RPS10
RPL7A	RPS11
RPL7A	RPS12
RPL7A	RPS13
RPL7A	RPS14
RPL7A	RPS15
RPL7A	RPS15A
RPL7A	RPS16
RPL7A	RPS17
RPL7A	RPS18
RPL7A	RPS19
RPL7A	RPS2
RPL7A	RPS20
RPL7A	RPS21
RPL7A	RPS23
RPL7A	RPS24
RPL7A	RPS25
RPL7A	RPS26
RPL7A	RPS27
RPL7A	RPS27A
RPL7A	RPS27L
RPL7A	RPS28
RPL7A	RPS29
RPL7A	RPS3
RPL7A	RPS3A
RPL7A	RPS4X
RPL7A	RPS4Y1
RPL7A	RPS4Y2
RPL7A	RPS5
RPL7A	RPS6
RPL7A	RPS7
RPL7A	RPS8
RPL7A	RPS9
RPL7A	RPSA
RPL7A	UBA52
RPL8	RPL9
RPL8	RPLP0
RPL8	RPLP1
RPL8	RPLP2
RPL8	RPS10
RPL8	RPS11
RPL8	RPS12
RPL8	RPS13
RPL8	RPS14
RPL8	RPS15
RPL8	RPS15A
RPL8	RPS16
RPL8	RPS17
RPL8	RPS18
RPL8	RPS19
RPL8	RPS2
RPL8	RPS20
RPL8	RPS21
RPL8	RPS23
RPL8	RPS24
RPL8	RPS25
RPL8	RPS26
RPL8	RPS27
RPL8	RPS27A
RPL8	RPS27L
RPL8	RPS28
RPL8	RPS29
RPL8	RPS3
RPL8	RPS3A
RPL8	RPS4X
RPL8	RPS4Y1
RPL8	RPS4Y2
RPL8	RPS5
RPL8	RPS6
RPL8	RPS7
RPL8	RPS8
RPL8	RPS9
RPL8	RPSA
RPL8	UBA52
RPL9	RPLP0
RPL9	RPLP1
RPL9	RPLP2
RPL9	RPS10
RPL9	RPS11
RPL9	RPS12
RPL9	RPS13
RPL9	RPS14
RPL9	RPS15
RPL9	RPS15A
RPL9	RPS16
RPL9	RPS17
RPL9	RPS18
RPL9	RPS19
RPL9	RPS2
RPL9	RPS20
RPL9	RPS21
RPL9	RPS23
RPL9	RPS24
RPL9	RPS25
RPL9	RPS26
RPL9	RPS27
RPL9	RPS27A
RPL9	RPS27L
RPL9	RPS28
RPL9	RPS29
RPL9	RPS3
RPL9	RPS3A
RPL9	RPS4X
RPL9	RPS4Y1
RPL9	RPS4Y2
RPL9	RPS5
RPL9	RPS6
RPL9	RPS7
RPL9	RPS8
RPL9	RPS9
RPL9	RPSA
RPL9	UBA52
RPLP0	RPLP1
RPLP0	RPLP2
RPLP0	RPS10
RPLP0	RPS11
RPLP0	RPS12
RPLP0	RPS13
RPLP0	RPS14
RPLP0	RPS15
RPLP0	RPS15A
RPLP0	RPS16
RPLP0	RPS17
RPLP0	RPS18
RPLP0	RPS19
RPLP0	RPS2
RPLP0	RPS20
RPLP0	RPS21
RPLP0	RPS23
RPLP0	RPS24
RPLP0	RPS25
RPLP0	RPS26
RPLP0	RPS27
RPLP0	RPS27A
RPLP0	RPS27L
RPLP0	RPS28
RPLP0	RPS29
RPLP0	RPS3
RPLP0	RPS3A
RPLP0	RPS4X
RPLP0	RPS4Y1
RPLP0	RPS4Y2
RPLP0	RPS5
RPLP0	RPS6
RPLP0	RPS7
RPLP0	RPS8
RPLP0	RPS9
RPLP0	RPSA
RPLP0	UBA52
RPLP1	RPLP2
RPLP1	RPS10
RPLP1	RPS11
RPLP1	RPS12
RPLP1	RPS13
RPLP1	RPS14
RPLP1	RPS15
RPLP1	RPS15A
RPLP1	RPS16
RPLP1	RPS17
RPLP1	RPS18
RPLP1	RPS19
RPLP1	RPS2
RPLP1	RPS20
RPLP1	RPS21
RPLP1	RPS23
RPLP1	RPS24
RPLP1	RPS25
RPLP1	RPS26
RPLP1	RPS27
RPLP1	RPS27A
RPLP1	RPS27L
RPLP1	RPS28
RPLP1	RPS29
RPLP1	RPS3
RPLP1	RPS3A
RPLP1	RPS4X
RPLP1	RPS4Y1
RPLP1	RPS4Y2
RPLP1	RPS5
RPLP1	RPS6
RPLP1	RPS7
RPLP1	RPS8
RPLP1	RPS9
RPLP1	RPSA
RPLP1	UBA52
RPLP2	RPS10
RPLP2	RPS11
RPLP2	RPS12
RPLP2	RPS13
RPLP2	RPS14
RPLP2	RPS15
RPLP2	RPS15A
RPLP2	RPS16
RPLP2	RPS17
RPLP2	RPS18
RPLP2	RPS19
RPLP2	RPS2
RPLP2	RPS20
RPLP2	RPS21
RPLP2	RPS23
RPLP2	RPS24
RPLP2	RPS25
RPLP2	RPS26
RPLP2	RPS27
RPLP2	RPS27A
RPLP2	RPS27L
RPLP2	RPS28
RPLP2	RPS29
RPLP2	RPS3
RPLP2	RPS3A
RPLP2	RPS4X
RPLP2	RPS4Y1
RPLP2	RPS4Y2
RPLP2	RPS5
RPLP2	RPS6
RPLP2	RPS7
RPLP2	RPS8
RPLP2	RPS9
RPLP2	RPSA
RPLP2	UBA52
RPS10	RPS11
RPS10	RPS12
RPS10	RPS13
RPS10	RPS14
RPS10	RPS15
RPS10	RPS15A
RPS10	RPS16
RPS10	RPS17
RPS10	RPS18
RPS10	RPS19
RPS10	RPS2
RPS10	RPS20
RPS10	RPS21
RPS10	RPS23
RPS10	RPS24
RPS10	RPS25
RPS10	RPS26
RPS10	RPS27
RPS10	RPS27A
RPS10	RPS27L
RPS10	RPS28
RPS10	RPS29
RPS10	RPS3
RPS10	RPS3A
RPS10	RPS4X
RPS10	RPS4Y1
RPS10	RPS4Y2
RPS10	RPS5
RPS10	RPS6
RPS10	RPS7
RPS10	RPS8
RPS10	RPS9
RPS10	RPSA
RPS10	UBA52
RPS11	RPS12
RPS11	RPS13
RPS11	RPS14
RPS11	RPS15
RPS11	RPS15A
RPS11	RPS16
RPS11	RPS17
RPS11	RPS18
RPS11	RPS19
RPS11	RPS2
RPS11	RPS20
RPS11	RPS21
RPS11	RPS23
RPS11	RPS24
RPS11	RPS25
RPS11	RPS26
RPS11	RPS27
RPS11	RPS27A
RPS11	RPS27L
RPS11	RPS28
RPS11	RPS29
RPS11	RPS3
RPS11	RPS3A
RPS11	RPS4X
RPS11	RPS4Y1
RPS11	RPS4Y2
RPS11	RPS5
RPS11	RPS6
RPS11	RPS7
RPS11	RPS8
RPS11	RPS9
RPS11	RPSA
RPS11	UBA52
RPS12	RPS13
RPS12	RPS14
RPS12	RPS15
RPS12	RPS15A
RPS12	RPS16
RPS12	RPS17
RPS12	RPS18
RPS12	RPS19
RPS12	RPS2
RPS12	RPS20
RPS12	RPS21
RPS12	RPS23
RPS12	RPS24
RPS12	RPS25
RPS12	RPS26
RPS12	RPS27
RPS12	RPS27A
RPS12	RPS27L
RPS12	RPS28
RPS12	RPS29
RPS12	RPS3
RPS12	RPS3A
RPS12	RPS4X
RPS12	RPS4Y1
RPS12	RPS4Y2
RPS12	RPS5
RPS12	RPS6
RPS12	RPS7
RPS12	RPS8
RPS12	RPS9
RPS12	RPSA
RPS12	UBA52
RPS13	RPS14
RPS13	RPS15
RPS13	RPS15A
RPS13	RPS16
RPS13	RPS17
RPS13	RPS18
RPS13	RPS19
RPS13	RPS2
RPS13	RPS20
RPS13	RPS21
RPS13	RPS23
RPS13	RPS24
RPS13	RPS25
RPS13	RPS26
RPS13	RPS27
RPS13	RPS27A
RPS13	RPS27L
RPS13	RPS28
RPS13	RPS29
RPS13	RPS3
RPS13	RPS3A
RPS13	RPS4X
RPS13	RPS4Y1
RPS13	RPS4Y2
RPS13	RPS5
RPS13	RPS6
RPS13	RPS7
RPS13	RPS8
RPS13	RPS9
RPS13	RPSA
RPS13	UBA52
RPS14	RPS15
RPS14	RPS15A
RPS14	RPS16
RPS14	RPS17
RPS14	RPS18
RPS14	RPS19
RPS14	RPS2
RPS14	RPS20
RPS14	RPS21
RPS14	RPS23
RPS14	RPS24
RPS14	RPS25
RPS14	RPS26
RPS14	RPS27
RPS14	RPS27A
RPS14	RPS27L
RPS14	RPS28
RPS14	RPS29
RPS14	RPS3
RPS14	RPS3A
RPS14	RPS4X
RPS14	RPS4Y1
RPS14	RPS4Y2
RPS14	RPS5
RPS14	RPS6
RPS14	RPS7
RPS14	RPS8
RPS14	RPS9
RPS14	RPSA
RPS14	UBA52
RPS15	RPS15A
RPS15	RPS16
RPS15	RPS17
RPS15	RPS18
RPS15	RPS19
RPS15	RPS2
RPS15	RPS20
RPS15	RPS21
RPS15	RPS23
RPS15	RPS24
RPS15	RPS25
RPS15	RPS26
RPS15	RPS27
RPS15	RPS27A
RPS15	RPS27L
RPS15	RPS28
RPS15	RPS29
RPS15	RPS3
RPS15	RPS3A
RPS15	RPS4X
RPS15	RPS4Y1
RPS15	RPS4Y2
RPS15	RPS5
RPS15	RPS6
RPS15	RPS7
